time,latent,alpha,beta,lambda
1969-06-15 12:00:00,0.87999904,1.0003837,0.9970304,1.0033634
1969-07-16 00:00:00,0.8723783,0.99780977,0.99761885,1.0001913
1969-08-16 00:00:00,0.7288195,0.997209,0.99723166,0.9999773
1969-09-15 12:00:00,0.4829588,0.9974706,0.99754024,0.9999302
1969-10-16 00:00:00,0.2821173,1.0002543,0.9980056,1.0022532
1969-11-15 12:00:00,2.7136624,1.0006655,0.99894977,1.0017176
1969-12-16 00:00:00,0.67771,1.0008721,1.0028119,0.99806565
1970-01-16 00:00:00,0.0007878098,0.99986005,1.003018,0.9968515
1970-02-14 12:00:00,0.6909003,1.000566,0.9989242,1.0016435
1970-03-16 00:00:00,0.34378967,1.0003223,0.99817944,1.0021468
1970-04-15 12:00:00,1.759778,0.99941134,0.9980027,1.0014114
1970-05-16 00:00:00,0.5410882,0.9977847,0.9980493,0.9997348
1970-06-15 12:00:00,0.69289076,1.0007151,0.99829453,1.0024247
1970-07-16 00:00:00,1.6907912,0.9982344,0.9979224,1.0003126
1970-08-16 00:00:00,0.095378615,0.99730664,0.997475,0.9998312
1970-09-15 12:00:00,0.5597464,0.9972619,0.9973265,0.9999352
1970-10-16 00:00:00,0.009862101,0.9993696,0.99791247,1.0014602
1970-11-15 12:00:00,0.10509014,1.000685,1.0036018,0.9970937
1970-12-16 00:00:00,1.5010973,1.0007702,1.0040945,0.99668926
1971-01-16 00:00:00,0.1491564,1.0006057,0.9982299,1.00238
1971-02-14 12:00:00,0.90171224,0.9997061,0.9979725,1.0017371
1971-03-16 00:00:00,0.5192064,0.9996018,1.0003049,0.9992971
1971-04-15 12:00:00,0.16852832,1.0002444,0.99777913,1.0024707
1971-05-16 00:00:00,0.4668252,1.0009472,0.99820954,1.0027426
1971-06-15 12:00:00,0.008249521,0.99897295,0.9987766,1.0001966
1971-07-16 00:00:00,0.40177593,0.99820757,0.9980159,1.000192
1971-08-16 00:00:00,2.9219487,0.99788386,0.99804574,0.9998378
