time,latent_dim,latent,mu,logvar
1940-01-16 00:00:00,0,-0.0075936066,0.0017344188,-0.0017151833
1940-01-16 00:00:00,1,1.1497773,0.0045804256,-0.0029585958
1940-01-16 00:00:00,2,-1.4340636,-0.0036813468,-0.0016819537
1940-01-16 00:00:00,3,-1.1154966,0.0018885732,-0.006121233
1940-01-16 00:00:00,4,-1.12867,0.012764646,0.001352597
1940-02-15 00:00:00,0,-1.7204412,0.0041494584,-0.004013434
1940-02-15 00:00:00,1,0.38604423,0.0050562327,-0.0045674294
1940-02-15 00:00:00,2,-1.0730473,-0.005277306,-0.002679959
1940-02-15 00:00:00,3,-0.51891625,0.0038466156,-0.0032134503
1940-02-15 00:00:00,4,-1.0125698,0.015708804,-0.0013915244
1940-03-16 00:00:00,0,-0.79737693,0.0003249459,-0.0013646185
1940-03-16 00:00:00,1,2.043147,0.0025414196,-0.0029921606
1940-03-16 00:00:00,2,0.66458404,-0.004634589,0.00036117435
1940-03-16 00:00:00,3,-0.6071191,0.00013292581,-0.0058623254
1940-03-16 00:00:00,4,-0.23857245,0.009443743,0.0018490013
1940-04-15 12:00:00,0,-1.7952725,-0.0016396912,-0.0024368167
1940-04-15 12:00:00,1,-0.78951424,-0.00062009983,-0.0021173358
1940-04-15 12:00:00,2,0.72308254,-0.0021568835,-0.0038521588
1940-04-15 12:00:00,3,1.0449475,0.0038267598,-0.0039942563
1940-04-15 12:00:00,4,-1.6455448,-0.0043989704,-0.005739793
1940-05-16 00:00:00,0,-0.24718696,-0.0015342487,-0.0006310642
1940-05-16 00:00:00,1,-0.72437125,-0.0016754434,-0.0026263148
1940-05-16 00:00:00,2,1.5019586,-0.0010569841,-0.0010439456
1940-05-16 00:00:00,3,-1.1530797,0.0010385439,-0.0017461479
1940-05-16 00:00:00,4,0.29096982,-0.005380433,-0.003757203
1940-06-15 12:00:00,0,-0.111273274,-0.0006085178,-0.0017174184
1940-06-15 12:00:00,1,-0.5090752,-0.0019589073,-0.0022580102
1940-06-15 12:00:00,2,-1.4759055,-0.0008020699,-0.0027784258
1940-06-15 12:00:00,3,0.99163765,0.0019259974,-0.002441287
1940-06-15 12:00:00,4,1.1369551,-0.005122269,-0.005834259
1940-07-16 00:00:00,0,-1.3191848,-0.00092603825,-6.41942e-05
1940-07-16 00:00:00,1,-0.43550342,-0.0016397453,-0.0017838702
1940-07-16 00:00:00,2,1.0034473,0.00047926605,-0.0013077259
1940-07-16 00:00:00,3,0.121616304,-0.00042337924,-0.0012805164
1940-07-16 00:00:00,4,-0.9673406,-0.006211782,-0.0035041366
1940-08-16 00:00:00,0,0.08014075,-0.0007902896,1.8179417e-05
1940-08-16 00:00:00,1,-0.21048814,-0.0012085949,-0.0017554536
1940-08-16 00:00:00,2,-1.640065,0.00058700144,-0.0011236221
1940-08-16 00:00:00,3,-0.4200071,-0.00046708435,-0.0008997321
1940-08-16 00:00:00,4,0.8244977,-0.006013617,-0.0034359675
1940-09-15 12:00:00,0,1.433727,-0.0010088049,-0.0007547289
1940-09-15 12:00:00,1,-1.2835432,-0.0014529916,-0.001443848
1940-09-15 12:00:00,2,-0.91238284,0.0006093681,-0.0024759322
1940-09-15 12:00:00,3,-0.58915156,0.0040871575,-0.0043882728
1940-09-15 12:00:00,4,-1.5304247,-0.0048809554,-0.006266566
1940-10-16 00:00:00,0,0.84986013,-0.0008053975,-0.00021624565
1940-10-16 00:00:00,1,-0.19147913,-0.00047851662,-0.002232246
1940-10-16 00:00:00,2,-1.6287043,-0.00039441884,-0.00077065825
1940-10-16 00:00:00,3,-0.21980156,0.001482144,-0.0034172833
1940-10-16 00:00:00,4,0.071965665,-0.0013353783,-0.002767887
1940-11-15 12:00:00,0,0.6308926,-0.0019148141,-0.00049988925
1940-11-15 12:00:00,1,-0.63811314,-0.0014094164,-0.0027996898
1940-11-15 12:00:00,2,-0.54220873,-0.000871256,-0.0015006214
1940-11-15 12:00:00,3,-0.21325396,0.0010284781,-0.001625672
1940-11-15 12:00:00,4,-0.8061436,-0.005177395,-0.0028967634
1940-12-16 00:00:00,0,-1.0740094,0.003809316,-0.003653437
1940-12-16 00:00:00,1,-1.3370762,0.004717781,-0.0032290667
1940-12-16 00:00:00,2,0.5842493,-0.004122272,-0.0042909533
1940-12-16 00:00:00,3,-1.7327942,0.0041210502,-0.0047735274
1940-12-16 00:00:00,4,1.4532514,0.01395063,-0.0012092907
1941-01-16 00:00:00,0,-0.941145,0.00090059824,-0.0025161803
1941-01-16 00:00:00,1,0.92908597,0.0032426624,-0.0015151203
1941-01-16 00:00:00,2,-0.14228176,-0.0032650381,-0.0028739572
1941-01-16 00:00:00,3,0.688712,0.003645867,-0.005697593
1941-01-16 00:00:00,4,1.1275978,0.006902747,-0.0012588389
1941-02-14 12:00:00,0,-0.11004281,0.0036744522,-0.0042063296
1941-02-14 12:00:00,1,1.4546449,0.004145259,-0.002589725
1941-02-14 12:00:00,2,0.9402817,-0.0044180304,-0.004328713
1941-02-14 12:00:00,3,-1.1086866,0.006921634,-0.006425172
1941-02-14 12:00:00,4,-0.31709954,0.012481874,-0.004374655
1941-03-16 00:00:00,0,-1.8323176,0.0014302507,-0.00161089
1941-03-16 00:00:00,1,-1.3134845,0.0013587753,-0.00046022236
1941-03-16 00:00:00,2,-0.6634562,-0.0019201189,-0.0015391856
1941-03-16 00:00:00,3,2.2183146,0.0032802224,-0.006624952
1941-03-16 00:00:00,4,-0.21981007,0.005020364,-0.0025716964
1941-04-15 12:00:00,0,0.50015163,-0.001114198,-0.003183484
1941-04-15 12:00:00,1,-0.01830464,0.0017772625,-0.0014758259
1941-04-15 12:00:00,2,0.31777555,-0.004699692,-0.0020367205
1941-04-15 12:00:00,3,0.095899574,0.0036003068,-0.0063534677
1941-04-15 12:00:00,4,-0.05889041,0.0023465827,-0.0032650381
1941-05-16 00:00:00,0,0.1490604,-0.0025953092,-0.0021910667
1941-05-16 00:00:00,1,-1.2377212,-0.00032231657,-0.0028834715
1941-05-16 00:00:00,2,-0.3688333,-0.0036640167,-0.002240762
