time,latent_dim,latent,alpha,beta,lambda
1940-01-16 00:00:00,0,0.09997972,1.0020655,1.9942584,0.50247526
1940-01-16 00:00:00,1,0.081625305,1.0029691,1.9974566,0.5021231
1940-01-16 00:00:00,2,0.15022671,0.9986158,1.9877492,0.5023852
1940-01-16 00:00:00,3,1.0157869,1.0000447,1.9911697,0.5022398
1940-02-15 00:00:00,0,0.7370365,1.0025735,1.993912,0.50281733
1940-02-15 00:00:00,1,0.057044085,1.0030658,1.9963117,0.5024595
1940-02-15 00:00:00,2,0.66530365,0.9984678,1.9855942,0.50285596
1940-02-15 00:00:00,3,0.12433374,0.99995226,1.9903371,0.50240344
1940-03-16 00:00:00,0,0.48357603,1.0020595,1.9942161,0.5024829
1940-03-16 00:00:00,1,0.023573304,1.0031945,1.9978777,0.50213003
1940-03-16 00:00:00,2,0.19727391,0.9984851,1.9885495,0.5021173
1940-03-16 00:00:00,3,0.16989514,1.0000994,1.9915308,0.5021762
1940-04-15 12:00:00,0,0.17054978,1.002359,2.0006359,0.50102025
1940-04-15 12:00:00,1,0.4727205,1.0050335,2.0083349,0.50043124
1940-04-15 12:00:00,2,0.6696643,1.0009083,2.0048192,0.49925116
1940-04-15 12:00:00,3,0.1546641,1.0004172,1.9976869,0.5007878
1940-05-16 00:00:00,0,1.4811913,1.0019108,2.0087123,0.49878263
1940-05-16 00:00:00,1,0.43844354,1.0066991,2.0198066,0.4984136
1940-05-16 00:00:00,2,0.07669851,1.0054561,2.0217745,0.49731365
1940-05-16 00:00:00,3,0.33117616,1.0015798,2.0058863,0.4993203
1940-06-15 12:00:00,0,1.8661251,1.003061,2.0079625,0.49954173
1940-06-15 12:00:00,1,0.67377746,1.0061755,2.016423,0.4989903
1940-06-15 12:00:00,2,0.02862895,1.0041963,2.0156937,0.49818894
1940-06-15 12:00:00,3,0.25084707,1.0003757,2.0024536,0.499575
1940-07-16 00:00:00,0,0.01821665,0.99978995,2.0042083,0.49884534
1940-07-16 00:00:00,1,0.07479549,1.0047457,2.0113828,0.49952984
1940-07-16 00:00:00,2,0.006506237,1.0017244,2.0095685,0.49847734
1940-07-16 00:00:00,3,0.54839385,0.9976044,2.000327,0.49872065
1940-08-16 00:00:00,0,0.09639198,0.9970847,1.9983362,0.49895743
1940-08-16 00:00:00,1,1.2760146,1.0017726,2.0038872,0.4999147
1940-08-16 00:00:00,2,0.44025135,0.99795675,2.0005734,0.49883536
1940-08-16 00:00:00,3,0.04707145,0.9945925,1.9942067,0.49874094
1940-09-15 12:00:00,0,0.5671308,1.0034603,2.003873,0.5007604
1940-09-15 12:00:00,1,1.0166894,1.0047573,2.009682,0.49995837
1940-09-15 12:00:00,2,0.9907614,1.0020698,2.0054512,0.499673
1940-09-15 12:00:00,3,0.15850309,0.9995755,1.9972128,0.50048524
1940-10-16 00:00:00,0,0.23340087,1.001994,1.998712,0.5013199
1940-10-16 00:00:00,1,0.44178268,1.0040509,2.0053742,0.50068
1940-10-16 00:00:00,2,0.33128956,1.0002583,2.000415,0.5000254
1940-10-16 00:00:00,3,0.866151,1.0003461,1.9957577,0.5012362
1940-11-15 12:00:00,0,0.021483231,1.0020087,2.0045526,0.4998665
1940-11-15 12:00:00,1,0.6143888,1.0051531,2.0135524,0.49919388
1940-11-15 12:00:00,2,0.16217005,1.0031824,2.0126803,0.4984311
1940-11-15 12:00:00,3,0.31512237,1.0008492,2.000821,0.5002192
1940-12-16 00:00:00,0,0.20010094,1.0023491,1.9935737,0.5027901
1940-12-16 00:00:00,1,0.38257605,1.0034916,1.9971946,0.5024506
1940-12-16 00:00:00,2,0.35935414,0.99804384,1.9874579,0.50217104
1940-12-16 00:00:00,3,0.5391925,1.0000963,1.9912131,0.5022548
1941-01-16 00:00:00,0,0.37795758,1.0017222,1.9937829,0.5024229
1941-01-16 00:00:00,1,0.04557052,1.0036408,1.9988459,0.5021101
1941-01-16 00:00:00,2,0.5651415,0.99799633,1.9906527,0.5013413
1941-01-16 00:00:00,3,0.16827819,1.000266,1.9925442,0.5020044
1941-02-14 12:00:00,0,0.107605815,1.0021683,1.9939148,0.50261337
1941-02-14 12:00:00,1,0.015462906,1.00322,1.9973418,0.50227755
1941-02-14 12:00:00,2,0.17772341,0.99833834,1.987648,0.5022712
1941-02-14 12:00:00,3,0.32433775,1.0000744,1.9912207,0.50224185
1941-03-16 00:00:00,0,1.8319243,1.0014808,1.9950745,0.50197667
1941-03-16 00:00:00,1,0.08804055,1.002932,1.9993726,0.50162333
1941-03-16 00:00:00,2,1.3972986,0.9990061,1.991156,0.5017217
1941-03-16 00:00:00,3,0.12895821,1.0001861,1.9924654,0.5019842
1941-04-15 12:00:00,0,1.2175496,1.0018247,1.9941773,0.50237495
1941-04-15 12:00:00,1,0.734402,1.0038358,1.9995404,0.50203323
1941-04-15 12:00:00,2,0.132257,0.99812126,1.9917303,0.5011327
1941-04-15 12:00:00,3,0.7921979,1.0002959,1.9929315,0.50192183
1941-05-16 00:00:00,0,0.21084875,1.0019962,1.997478,0.5016306
1941-05-16 00:00:00,1,1.1113081,1.0041507,2.003989,0.501076
1941-05-16 00:00:00,2,0.36665985,0.9996059,1.9984072,0.5002013
1941-05-16 00:00:00,3,0.2738812,1.0003282,1.9951522,0.5013794
1941-06-15 12:00:00,0,0.7335645,1.0035073,2.0076683,0.4998372
1941-06-15 12:00:00,1,0.3553081,1.0061872,2.014913,0.49937004
