Model_Component,Model_Fit,Model_Evaluation_1,Evaluation_Value_1,Model_Evaluation_2,Evaluation_Value_2
signal_freq,Expon,KS Test,0.3460590332393502,p_val,5.4120321039762675e-08
signal,Expon,KS Test,0.42069025841493607,p_val,9.573333009215673e-12
intensity,Expon,KS Test,0.4197295792121022,p_val,1.0834030901005063e-11
duration,Expon,Chi-Squared Test,13.180395121331994,p_val,0.06783319088209781
frequency,Poisson,Chi-Squared Test,48.429563492063494,p_val,9.696542051938611e-09
Forecast_Model,"ARIMA((1, 0, 3))",AIC,117.30075046342577,BIC,132.0268342409468
