sim,year,storm_index,unique_storm_id,signal,Frequency,Intensity,Duration,storm_day,daily_flow
0,2010,1,0_2010_1,1.4405953156851306,2.0,25371.17604171728,2,1,25371.17604171728
0,2010,1,0_2010_1,1.4405953156851306,2.0,25371.17604171728,2,2,19498.218624653095
0,2010,2,0_2010_2,1.4405953156851306,2.0,71411.00525678646,2,1,71411.00525678646
0,2010,2,0_2010_2,1.4405953156851306,2.0,71411.00525678646,2,2,71411.00525678646
0,2011,1,0_2011_1,1.3543431001183872,1.0,19769.47493288899,2,1,19769.47493288899
0,2011,1,0_2011_1,1.3543431001183872,1.0,19769.47493288899,2,2,19769.47493288899
0,2012,1,0_2012_1,3.193629164859345,1.0,89888.51483618122,8,8,32167.8956412308
0,2012,1,0_2012_1,3.193629164859345,1.0,89888.51483618122,8,7,45398.239816253146
0,2012,1,0_2012_1,3.193629164859345,1.0,89888.51483618122,8,5,78344.39099719113
0,2012,1,0_2012_1,3.193629164859345,1.0,89888.51483618122,8,6,61741.60615010427
0,2012,1,0_2012_1,3.193629164859345,1.0,89888.51483618122,8,3,88850.8407832383
0,2012,1,0_2012_1,3.193629164859345,1.0,89888.51483618122,8,2,89888.51483618122
0,2012,1,0_2012_1,3.193629164859345,1.0,89888.51483618122,8,1,61352.47838025067
0,2012,1,0_2012_1,3.193629164859345,1.0,89888.51483618122,8,4,88072.5852435311
0,2014,1,0_2014_1,1.282037561034115,2.0,50240.95527728099,8,1,34291.44566544575
0,2014,1,0_2014_1,1.282037561034115,2.0,50240.95527728099,8,2,50240.95527728099
0,2014,1,0_2014_1,1.282037561034115,2.0,50240.95527728099,8,3,49660.97310957789
0,2014,1,0_2014_1,1.282037561034115,2.0,50240.95527728099,8,4,49225.98648380057
0,2014,1,0_2014_1,1.282037561034115,2.0,50240.95527728099,8,5,43788.65366158401
0,2014,1,0_2014_1,1.282037561034115,2.0,50240.95527728099,8,6,34508.938978334416
0,2014,1,0_2014_1,1.282037561034115,2.0,50240.95527728099,8,7,25374.2198370106
0,2014,1,0_2014_1,1.282037561034115,2.0,50240.95527728099,8,8,17979.447198796086
