time,latent_dim,latent,alpha,beta,lambda
1940-01-16 00:00:00,0,0.55517554,1.0005779,2.0022416,0.49972886
1940-01-16 00:00:00,1,0.34809592,0.9988435,2.0055952,0.49802846
1940-01-16 00:00:00,2,0.8539427,0.99964803,1.9996245,0.49991786
1940-01-16 00:00:00,3,0.3058913,1.0027255,2.0072277,0.49955744
1940-01-16 00:00:00,4,1.8912715,1.000483,2.0064993,0.49862117
1940-01-16 00:00:00,5,0.15535441,0.997195,2.0042067,0.497551
1940-02-15 00:00:00,0,0.79197997,1.0006255,2.002299,0.49973828
1940-02-15 00:00:00,1,1.2900212,0.99882007,2.005554,0.49802703
1940-02-15 00:00:00,2,0.09496082,0.99958193,1.9996995,0.49986607
1940-02-15 00:00:00,3,0.16647942,1.0026178,2.0071983,0.4995111
1940-02-15 00:00:00,4,0.20089035,1.0005145,2.0065825,0.4986162
1940-02-15 00:00:00,5,0.066820085,0.9973122,2.0042696,0.49759382
1940-03-16 00:00:00,0,0.14490297,1.000524,2.002191,0.49971455
1940-03-16 00:00:00,1,0.9087047,0.99887836,2.005647,0.498033
1940-03-16 00:00:00,2,0.636604,0.9997336,1.9995563,0.49997774
1940-03-16 00:00:00,3,0.36515126,1.0028431,2.007262,0.4996075
1940-03-16 00:00:00,4,1.190888,1.0004575,2.0064123,0.49863008
1940-03-16 00:00:00,5,0.29260978,0.9970686,2.0041456,0.49750307
1940-04-15 12:00:00,0,0.15988551,0.99999577,2.0034556,0.49913546
1940-04-15 12:00:00,1,0.7896146,1.000147,2.007324,0.4982489
1940-04-15 12:00:00,2,0.883087,1.0016352,2.0013678,0.50047535
1940-04-15 12:00:00,3,0.7987903,1.0033991,2.0082915,0.49962825
1940-04-15 12:00:00,4,0.23573726,1.0011605,2.0065155,0.49895477
1940-04-15 12:00:00,5,0.8660777,0.99650484,2.0050175,0.49700555
1940-05-16 00:00:00,0,2.651456,0.9994399,2.005959,0.49823543
1940-05-16 00:00:00,1,0.08540451,1.0017881,2.0106504,0.49824083
1940-05-16 00:00:00,2,0.25482783,1.0034604,2.0078454,0.49976975
1940-05-16 00:00:00,3,0.52489346,1.0014917,2.0105574,0.49811643
1940-05-16 00:00:00,4,0.006020386,1.0020598,2.0073924,0.49918482
1940-05-16 00:00:00,5,0.48356572,0.9973096,2.0078444,0.4967066
1940-06-15 12:00:00,0,0.6009132,0.99958086,2.0057096,0.49836767
1940-06-15 12:00:00,1,0.07993813,1.0016806,2.0097885,0.49840102
1940-06-15 12:00:00,2,0.03960567,1.0034997,2.005908,0.5002721
1940-06-15 12:00:00,3,1.4662925,1.0024319,2.0098805,0.49875197
1940-06-15 12:00:00,4,0.109684035,1.0022054,2.0073304,0.49927273
1940-06-15 12:00:00,5,0.23732391,0.9970124,2.0071976,0.4967186
1940-07-16 00:00:00,0,0.4872138,0.9971646,1.9966469,0.4994196
1940-07-16 00:00:00,1,1.5032005,0.99867,2.0035706,0.49844512
1940-07-16 00:00:00,2,0.024569103,1.0014505,2.007297,0.498905
1940-07-16 00:00:00,3,0.79980314,0.99593407,2.0036008,0.4970721
1940-07-16 00:00:00,4,0.08479193,0.9990997,1.9987603,0.49985966
1940-07-16 00:00:00,5,0.051078644,0.99681276,2.0018978,0.4979339
1940-08-16 00:00:00,0,0.35709473,0.99440485,1.983687,0.5012912
1940-08-16 00:00:00,1,0.92436117,0.99427146,1.9936216,0.49872628
1940-08-16 00:00:00,2,0.46650478,0.99925655,1.9989289,0.499896
1940-08-16 00:00:00,3,0.010659582,0.9945085,1.9945714,0.4986076
1940-08-16 00:00:00,4,2.122782,0.9948091,1.9874343,0.50054944
1940-08-16 00:00:00,5,0.39809272,0.9927557,1.9914956,0.49849758
1940-09-15 12:00:00,0,0.8320988,1.0000677,2.004392,0.4989382
1940-09-15 12:00:00,1,0.5696032,1.0005698,2.00779,0.49834383
1940-09-15 12:00:00,2,0.13059829,1.0020499,2.0027654,0.50033313
1940-09-15 12:00:00,3,0.1247992,1.0028569,2.008535,0.4992977
1940-09-15 12:00:00,4,0.57537127,1.0016979,2.0070953,0.4990784
1940-09-15 12:00:00,5,0.11829702,0.9970761,2.0058618,0.49708116
1940-10-16 00:00:00,0,0.5730218,1.0000781,2.002786,0.49934348
1940-10-16 00:00:00,1,0.32033712,0.99970055,2.0067415,0.49817106
1940-10-16 00:00:00,2,0.0073064608,1.001062,2.00038,0.50043595
1940-10-16 00:00:00,3,0.00029286937,1.0035033,2.0079396,0.4997677
1940-10-16 00:00:00,4,0.24772821,1.0007964,2.0062413,0.4988415
1940-10-16 00:00:00,5,0.105683684,0.9963931,2.00447,0.49708554
1940-11-15 12:00:00,0,0.41674212,0.99991196,2.0044882,0.49883655
1940-11-15 12:00:00,1,0.66253984,1.0007284,2.0084305,0.4982639
1940-11-15 12:00:00,2,0.08876091,1.0022666,2.0031898,0.50033534
1940-11-15 12:00:00,3,0.022256369,1.0030552,2.0090804,0.49926087
1940-11-15 12:00:00,4,0.4349356,1.0015627,2.0070379,0.49902532
1940-11-15 12:00:00,5,0.036684074,0.9967416,2.0059824,0.49688452
1940-12-16 00:00:00,0,0.27613136,1.0006146,2.0022857,0.4997362
1940-12-16 00:00:00,1,0.17466207,0.99882555,2.0055637,0.49802732
1940-12-16 00:00:00,2,0.08162579,0.9995973,1.9996827,0.49987796
1940-12-16 00:00:00,3,0.089712024,1.0026428,2.007205,0.49952185
1940-12-16 00:00:00,4,0.22927429,1.0005075,2.0065634,0.4986174
