Model_Component,Model_Fit,Model_Evaluation_1,Evaluation_Value_1,Model_Evaluation_2,Evaluation_Value_2
signal_freq,Expon,KS Test,0.6317046979919803,p_val,7.31783121727277e-20
signal,Expon,KS Test,0.6317586053949917,p_val,6.225608314986917e-18
intensity,Expon,KS Test,0.4113557080184693,p_val,2.1076929217560388e-07
duration,Expon,Chi-Squared Test,8.702789852821871,p_val,0.19099575115162012
frequency,Poisson,Chi-Squared Test,11.981597325102886,p_val,0.007446466887446323
Forecast_Model,"ARIMA((1, 0, 1))",AIC,-1136.6839498795746,BIC,-1126.8665606945606
