sim,year,storm_index,unique_storm_id,signal,Frequency,Intensity,Duration,storm_day,daily_flow
0,2008,0,0_2008_0,1.0003913329420298,0.0,0.0,0,0,0
0,2009,1,0_2009_1,1.0002077700502265,2.0,7494.403260740532,1,1,7494.403260740532
0,2009,2,0_2009_2,1.0002077700502265,2.0,35667.588146848575,1,1,35667.588146848575
0,2010,1,0_2010_1,1.000277695996697,2.0,13158.773819575505,1,1,13158.773819575505
0,2010,2,0_2010_2,1.000277695996697,2.0,12133.901496184668,1,1,12133.901496184668
0,2012,1,0_2012_1,0.9999710765671803,2.0,37230.23264564789,2,2,37230.23264564789
0,2012,1,0_2012_1,0.9999710765671803,2.0,37230.23264564789,2,1,37230.23264564789
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,1,66765.70981376989
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,13,66551.02907481887
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,12,69127.19794223121
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,9,114854.19533880032
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,11,67839.11350852504
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,7,133746.10036649083
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,6,213177.9737783714
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,5,227561.58328809033
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,4,88019.10296992173
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,3,69127.19794223121
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,2,68268.4749864271
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,8,135463.54627809906
0,2012,2,0_2012_2,0.9999710765671803,2.0,227561.58328809033,13,10,75996.98158866413
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,6,30913.366166619347
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,10,45358.81566488811
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,9,52220.18033942586
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,8,55117.88710731807
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,7,45075.453929852796
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,5,54408.60676039266
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,3,89431.15369622438
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,1,38588.84317759138
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,4,89782.34631818642
0,2013,1,0_2013_1,1.0000319568428853,2.0,90988.4302292681,10,2,73585.06196394555
0,2013,2,0_2013_2,1.0000319568428853,2.0,40927.110217226465,2,2,40927.110217226465
0,2013,2,0_2013_2,1.0000319568428853,2.0,40927.110217226465,2,1,39154.09461214807
0,2014,1,0_2014_1,1.0002109184045833,2.0,40494.11400033593,3,1,40494.11400033593
0,2014,1,0_2014_1,1.0002109184045833,2.0,40494.11400033593,3,2,31876.373492255287
0,2014,1,0_2014_1,1.0002109184045833,2.0,40494.11400033593,3,3,23258.632984174645
