Model_Component,Model_Fit,Model_Evaluation_1,Evaluation_Value_1,Model_Evaluation_2,Evaluation_Value_2
signal_freq,Expon,KS Test,0.6319507219714086,p_val,4.486976086977406e-14
signal,Expon,KS Test,0.6319604922006438,p_val,5.591098727916715e-11
intensity,Expon,KS Test,0.43105600936779576,p_val,4.4814895553185396e-05
duration,Expon,Chi-Squared Test,6.122353680615972,p_val,0.2944948142911774
frequency,Poisson,Chi-Squared Test,3.3141356835200675,p_val,0.34568006166120746
Forecast_Model,"ARIMA((1, 0, 1))",AIC,-1136.6839498795746,BIC,-1126.8665606945606
