time,latent_dim,latent,alpha,beta,lambda
1940-01-16 00:00:00,0,0.1743886,1.0024321,2.0006094,0.5010634
1940-01-16 00:00:00,1,1.5991282,1.0003552,2.002726,0.4994968
1940-01-16 00:00:00,2,0.0012936683,0.9951477,2.003861,0.49661514
1940-01-16 00:00:00,3,0.0527987,1.0012282,1.9933096,0.50229436
1940-01-16 00:00:00,4,0.73829097,1.0018849,2.0048428,0.49973243
1940-01-16 00:00:00,5,1.1687791,0.9988897,2.0043933,0.49835014
1940-01-16 00:00:00,6,0.10027009,1.0011207,2.0002332,0.500502
1940-01-16 00:00:00,7,0.21424079,1.0028661,2.0042417,0.5003719
1940-01-16 00:00:00,8,1.3584542,1.0039957,2.0093932,0.49965116
1940-01-16 00:00:00,9,0.044921514,0.9975156,2.0111125,0.4960019
1940-01-16 00:00:00,10,0.07164088,0.9959413,2.0003557,0.4978821
1940-01-16 00:00:00,11,0.6949763,0.9997252,2.002097,0.49933907
1940-02-15 00:00:00,0,0.15884688,1.0016123,2.0012565,0.50049174
1940-02-15 00:00:00,1,0.16252102,1.0003356,2.0036614,0.4992538
1940-02-15 00:00:00,2,0.062413484,0.99511796,2.0051813,0.4962733
1940-02-15 00:00:00,3,0.05034103,1.002132,1.9919419,0.503093
1940-02-15 00:00:00,4,0.08651585,1.0025935,2.0025525,0.5006578
1940-02-15 00:00:00,5,0.8272571,0.9998891,2.0049314,0.49871483
1940-02-15 00:00:00,6,0.11361982,1.0004632,2.0001147,0.50020295
1940-02-15 00:00:00,7,0.71269983,1.0032411,2.0034604,0.5007541
1940-02-15 00:00:00,8,0.62400633,1.0046854,2.0101864,0.49979714
1940-02-15 00:00:00,9,0.31297484,0.99693155,2.0112696,0.49567276
1940-02-15 00:00:00,10,0.63286257,0.99611795,2.000369,0.4979671
1940-02-15 00:00:00,11,0.07759679,1.0002999,2.00253,0.49951804
1940-03-16 00:00:00,0,0.16831662,1.0030988,2.0001307,0.50151664
1940-03-16 00:00:00,1,1.7694889,1.0003934,2.0020165,0.49969286
1940-03-16 00:00:00,2,1.0292546,0.99514544,2.002866,0.4968607
1940-03-16 00:00:00,3,0.9173012,1.0005494,1.9943128,0.50170135
1940-03-16 00:00:00,4,0.7002781,1.0013267,2.0066447,0.49900547
1940-03-16 00:00:00,5,0.43831113,0.9981343,2.0039973,0.49807167
1940-03-16 00:00:00,6,0.73396224,1.0016587,2.000328,0.5007472
1940-03-16 00:00:00,7,1.1142458,1.0026246,2.0048585,0.50009745
1940-03-16 00:00:00,8,0.3400729,1.0034791,2.0088577,0.49952722
1940-03-16 00:00:00,9,0.3396229,0.99797434,2.0110478,0.49624595
1940-03-16 00:00:00,10,0.030531757,0.9957939,2.0002837,0.4978263
1940-03-16 00:00:00,11,1.2447498,0.99927163,2.001765,0.49919528
1940-04-15 12:00:00,0,0.80772805,1.0021621,2.0007553,0.50089186
1940-04-15 12:00:00,1,0.14906886,0.99953675,2.0025868,0.4991228
1940-04-15 12:00:00,2,0.44720027,0.9967416,2.0019112,0.497895
1940-04-15 12:00:00,3,0.2551743,0.9990755,1.9983389,0.49995297
1940-04-15 12:00:00,4,0.23943429,1.0012,2.0086641,0.4984407
1940-04-15 12:00:00,5,0.18776186,0.99712974,2.0029871,0.49782133
1940-04-15 12:00:00,6,0.28187016,1.0008035,2.001888,0.4999298
1940-04-15 12:00:00,7,0.8305928,1.0010331,2.0054872,0.4991471
1940-04-15 12:00:00,8,0.2801305,1.0019205,2.0054953,0.49958754
1940-04-15 12:00:00,9,0.48152554,0.9989655,2.0096807,0.49707672
1940-04-15 12:00:00,10,1.0443609,0.9968863,2.0023358,0.4978617
1940-04-15 12:00:00,11,1.1287565,0.99886566,2.001451,0.49907076
