time,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
1940-11-15 12:00:00,0.9093378784286545,-0.25866502122910345,0.2733570759776389,-0.09516385347443296,0.6169334082830544,-0.23639684112236292,-0.3116329937489528,0.006339164455869198,0.5808040319433938,-0.10716925406238148,0.35153409905023936,-0.5077335069942277
1940-12-16 00:00:00,0.018475681438146763,0.14499763324795967,0.11907129688105322,0.03658467929743861,0.4031771435433436,0.09310379529497392,0.2608279549100758,-0.3111248983327283,0.01569667258516716,-0.11138262026489848,-0.6418277517699693,-0.35292230060159613
1941-01-16 00:00:00,0.6397041655295296,-0.6082375382357889,-0.11247730836603201,-0.040022804430476455,0.10614200845637656,-0.21069261254817795,0.19031405307482685,-0.2133055886401657,-0.46842939778831744,-0.13447290027078102,-0.2955429774705872,-0.5138066833857661
1941-02-14 12:00:00,-0.15138296135147145,-0.05629736542461036,0.9664956680318124,0.6857045689258379,-0.8278671698817679,0.34500198035003693,-0.6763558461890047,-0.5468193978970074,-0.4115675547159142,-0.2841373256843501,0.047437544180296776,0.23367510510012912
1941-03-16 00:00:00,0.25560656469150445,-0.27575484708023906,-0.16631009798172722,0.3876179011795349,-0.2283821355012808,-0.05014749613790537,-0.0009791223054324005,0.23982059221860313,-0.47096975868499574,-0.3668219606628348,-0.418032066036655,-0.05621930788899243
1941-04-15 12:00:00,0.09001797134168818,-0.11140868987415253,-0.24135567766775773,0.35449992081899284,1.5008823634238961,-0.4006830999870411,0.6699728110628991,0.6434722833374753,-0.8038968826648261,0.16811614286578036,0.016834110347827336,0.11780247424086099
1941-05-16 00:00:00,0.02774742434174038,0.2556391846788405,-0.13171342500192276,-0.3651927403554889,-0.7472226589752966,-0.3764651888689098,0.3682518662215877,-0.09060533461085579,-0.15309727401635426,-0.28035838862635754,-0.17720894898188377,-0.2101801660369097
1941-06-15 12:00:00,0.12550904676312752,-0.29536786926743763,-0.6720265178475611,0.414919948391438,0.5072247326501955,0.13829818788096992,-0.6854860919619747,-0.4456141597279952,0.5827670488378188,0.21272875957294624,0.3356601180232095,0.8906581285253156
1941-07-16 00:00:00,0.3015695143991417,-0.17601789406724588,-0.29098448674641153,0.26802972555059973,0.4495058286785725,0.36481182111204535,-0.09733953452326394,-0.47614676737698086,0.488032163650273,-0.12491052458168067,0.3873078922019535,-0.5271995491867713
1941-08-16 00:00:00,-0.34788469227808666,-0.4362231910751271,-1.1972423907001017,-0.23425227289377343,-0.4411374105867127,0.5027318286547922,0.2793364807633897,-1.1833024530671137,0.003176776537422134,0.6147309764990003,0.27800054871461244,-0.3408949951092527
1941-09-15 12:00:00,0.05593058014482105,0.6032764130215368,-0.37050090552589177,0.26843080475384495,0.007566869242958657,0.5423223032153989,0.7486282214716904,-0.23101518273134042,-0.0690537795474811,0.15100606659651228,0.17287441481206955,-0.398205089410562
1941-10-16 00:00:00,-0.43905783300124496,-0.11126882744683436,-1.1745535081614786,-0.1711776625979524,0.4876704196174671,-1.078800146024661,-1.3150890845892733,-0.6941149443480524,0.6028740257215041,-0.2574017400182957,0.2980963001533641,-0.4035081402398737
1941-11-15 12:00:00,0.9760705578819424,0.015538973509213183,-0.011414905802491437,0.17860560230206657,0.4089568474283009,-0.06968782909733762,0.823074653740733,0.04522630127294344,-0.36205496166996176,0.122945478700766,-0.13407990461552077,-0.4386895405434849
1941-12-16 00:00:00,1.0785025132084625,-1.4314170256834418,0.10465432679063574,-0.03818247846003174,0.10213368062714034,-0.03914278163117468,-0.037948276905287015,1.3447393821615787,-0.6453990155248356,0.619310453149599,0.1500356037647057,-0.030777418173194016
1942-01-16 00:00:00,0.2571029150027596,-0.023178054475029686,0.029690027057545976,-0.09671484706752503,-0.1266913022756532,0.08120899987043917,0.27495494250570973,-0.18888587168983734,0.11503683844996657,0.003117987688348811,-0.5138254570732604,-0.38675069787973915
1942-02-14 12:00:00,0.08540814188103213,0.11893337072365603,-0.09956910116174053,-0.04820397660189406,-0.28924310881161763,-0.09796211871006977,1.2325330014154063,0.3050979373843601,0.3818809512607194,-1.0198470080664515,0.6220726494271827,0.6219668409756031
1942-03-16 00:00:00,0.30226382838687976,0.7594463233848245,-0.12563830436669238,-0.4866746651446023,-0.3088165043395288,-0.4778024848254999,-0.34347189127644845,0.3070459902075515,0.5422044569541793,-0.5424089259599468,0.3915831357967021,-0.3417969231182562
1942-04-15 12:00:00,0.340836683573325,0.97279293170492,0.005492080028038804,0.459665976465364,1.129515317844174,-0.08617587919552083,1.1669361673779606,-0.07466347252732156,-0.4507643508671382,-1.3864347018324477,0.182688901314497,0.09487720689563361
1942-05-16 00:00:00,1.1490299551718597,-0.8313779700619622,0.15577749691712744,0.4218823952139332,0.14194046089379797,-0.10509704212063609,-0.12516696698800514,0.29854030057604564,-0.20369275179902174,0.29354642081689886,-0.44358374538861056,-0.6513358478696052
1942-06-15 12:00:00,1.0363786044696548,-0.9541979975955582,0.012259738973379841,0.5667974308474036,0.05480196198059811,0.03404588651560381,0.5393623390229622,-0.03987943147878497,-0.13164650110169596,0.02551738635171552,0.42058927201774265,-0.6613362544907964
1942-07-16 00:00:00,-0.03372661563833623,-0.4016069190870326,-0.5527663998968855,-0.22327409584225338,-0.48390010423973273,0.027654865815874508,0.08068234299087668,-0.009779611834793124,0.15256403698902593,-0.984959007788794,-0.3351863698240769,0.3185081045374336
1942-08-16 00:00:00,0.06728259853688057,-0.11699077855987144,-0.28363017404454555,0.7223456973246754,0.0428832898581675,0.791890476209208,0.06785726738875403,-0.6737642434530282,0.39048517934301497,-0.38806055194972555,-0.10178709588963808,1.3186492035092292
1942-09-15 12:00:00,0.009189486745482756,-0.3713251080742491,-0.5181064471605972,-0.28380516747527995,0.0758196841264499,0.8825505828762594,-0.11441808995872838,-0.1539929297598388,0.001856520186578399,0.30404830416377604,0.09896833668510197,-0.08490379268671666
1942-10-16 00:00:00,-1.3672147163219488,-0.7244920047749092,-0.5743035468783804,-0.4321408628900412,0.04795641382070534,-0.8088953639138378,0.22529758393064003,0.8746489312488622,-0.05223618823711497,1.1164067605163992,-0.9522227428456473,0.9476618533339888
1942-11-15 12:00:00,-0.25718230626221267,0.13787952405642745,-0.5619219866069446,0.6858060379115765,0.07123174616354155,0.09825543210059784,-0.40302987918011707,-0.629073074036415,0.20811236740348765,0.48528490300820715,0.012046092523062102,0.32068975495044105
1942-12-16 00:00:00,0.24070425536449447,-0.25779415704576625,-0.5556697821693823,-0.037593173298889906,0.6377124203296323,-0.32275761460270325,0.07393240557737524,1.049599591008136,-0.4011074679802906,0.12212789247406974,0.27700340002433066,0.11918374558304046
1943-01-16 00:00:00,-0.42802678286357704,-0.3873148086426771,-0.9538036792712237,-0.05016422073669852,-0.7894849328080091,0.4618538663313496,0.33296277192075785,-0.44601537798915153,-0.0823524915557124,0.04183676359717736,0.2876461381911819,-0.33913955238383026
1943-02-14 12:00:00,-0.6334045731118669,-0.2646364673551263,-0.6219115104281493,0.08177064123652053,0.32793261980898686,-0.7300330680827133,-0.3522816951501539,0.3188725667708558,1.16271910778006,0.3744145962019525,0.5807321336272431,-0.413028973196613
1943-03-16 00:00:00,-1.012317535816267,-0.5994152171975474,1.5780043116567344,0.8850231073385705,0.04121186788096254,-0.8048381514490631,-0.5431440259231559,-0.04881193674215596,0.3813256300175859,0.10278299784376044,-0.3231752945523054,0.5778338554219372
1943-04-15 12:00:00,0.2463550687538278,0.5381581394291948,0.5242506235252481,1.0482781889771484,0.10423883254989058,-0.016387061032972383,0.8244086857977662,-0.4634080415129819,0.522963041377029,0.6218106103672123,0.36942041218921573,0.40193976032493206
1943-05-16 00:00:00,0.05700167011401913,0.31089025886091903,-0.01626314536615664,-0.32244584093211537,0.09872030722712749,-0.05280976562552786,0.7950458769621922,0.41449242702773653,-0.008684836311434421,-0.3991840892003535,0.2540501585766175,-0.33452649422337644
1943-06-15 12:00:00,-0.047557095363568,-0.406336869933246,0.1292210848464589,0.320909304055646,-0.07254854786933133,-0.0598191580602635,0.35875504356373533,0.4349573726700933,0.456121091965394,0.5404030542505995,-0.1474110596483884,-0.44238228400648316
1943-07-16 00:00:00,0.13107816580784212,0.5941574460646992,0.42627576209477247,1.0972298502540427,-0.38681506142052513,0.6601698012741593,0.7069940180831333,-0.46507807131565554,-0.8755304369309682,0.2844458368447226,0.8344888834115503,-0.25073157113783945
1943-08-16 00:00:00,-0.05571214866272245,0.3021566322770072,-0.5059930889740809,0.07836124554696253,0.5510342700737616,-0.35088366206901533,-0.8809330685258852,-0.1784651140176281,0.9742153901397573,-0.21351387531005028,-0.1010233955796338,-0.06031365009536882
1943-09-15 12:00:00,0.6576509689672196,-0.13199958190438515,0.1685813520542322,-0.13233428446218182,0.22257145357221014,0.38410682005099334,-0.1865759613105215,-0.021728357057761064,0.4145512654081497,-0.16852266482194367,-0.40661964742416523,-0.059747865467687955
1943-10-16 00:00:00,0.12277872051317074,-0.07114035900020146,-0.22362095349970798,0.3429380949849288,-0.20305858737807375,0.17753812221129717,-0.2941538103788881,0.07109511539370512,-0.289110821422788,-0.2883837436580881,-0.7273402793655999,-0.3455090036241978
1943-11-15 12:00:00,0.05466097727393321,-0.47456337061576725,0.1808135894197156,-0.13520621945717864,0.05693574746216215,0.3826560725047426,0.6333861641862724,0.20440109553374847,0.2838096709727265,-0.5489049191705812,-0.13922110761622553,-0.2907533321930458
1943-12-16 00:00:00,0.2519851199965154,-0.15079096329600977,-0.2665614342798921,0.31329787029047285,0.013351615377175302,0.09229488839171118,-0.25170063689450856,-0.3914518884848004,-0.5414489322679088,-0.4158851752293399,-0.57876777758246,-0.1659563398420858
1944-01-16 00:00:00,0.5918066872212375,0.0942490997044467,-0.2858087671452795,0.13389407730176994,0.18566436971956257,-0.8289014953544013,1.0131719452968868,-0.3351899424282645,0.35669783873620126,0.7456406326743681,0.13857717313864493,0.04595177563866315
1944-02-15 00:00:00,0.12758763207696594,-0.030384781488590556,0.7811784497781811,-0.10867011660093531,-0.3416811192919838,0.03398450604910097,-0.5406197133653308,0.09416504738905816,0.016883177555860423,-0.32509145194329186,-0.08016677406329586,-0.26425175340261914
1944-03-16 00:00:00,-0.3721316076469226,0.09747386570774075,-0.23687921438728998,0.10350126493632786,-0.42217414127011366,1.1447430963527028,0.6285350427396964,-0.05412211124493414,0.8166634881113267,0.5740238421037716,0.06092772059762619,-0.008773845488675436
1944-04-15 12:00:00,0.8092048039972388,-0.19311587620995013,-0.27935835671765097,0.18983208355150955,0.41795145620840873,0.3754953432582839,-0.32925712097587845,0.15160494199897634,0.2631384066979029,0.17151973969554324,0.3182948369598073,-0.4054348199815658
1944-05-16 00:00:00,0.6154866751170971,-0.35758791246988564,-0.10225793275486716,0.0828580059421331,-0.08555521537714865,0.3919071883518286,0.3938372017388444,0.2561856751481,0.16309222173209292,-0.45012460534493887,-0.28348178458305395,-0.22531475262314843
1944-06-15 12:00:00,-0.04772633357056366,-0.28422735702067947,-0.30122744851131483,0.06433003188681599,-0.13334982725309946,-0.03997961987374421,0.16270367684020948,0.560747404494304,0.4303513674677724,-0.12284634207588768,-0.891865441572989,0.3097413571967098
1944-07-16 00:00:00,0.11748092829874293,0.16910573793743286,-0.4996451477644966,-0.0018849792808426635,0.1686550760831535,0.2698014477509472,0.07586245114854645,-0.29615671702940344,-0.1832960704137685,-0.6035614877200347,-0.8665345037517085,-0.35354935130626863
1944-08-16 00:00:00,-0.5790195045783548,-1.1862248075602064,-0.3853473475120961,-0.7609613294770352,0.23107903724079143,0.1733145279487669,0.0746823850168501,1.0679357936747058,-0.5358939059090937,0.7517069824665703,0.5561328377194816,0.9991591416115423
1944-09-15 12:00:00,0.26235981219952326,-0.21324660266800105,0.16997464661818007,0.6184284718366764,-0.1617213696680552,-0.04634102570242349,0.7201778362640119,0.007929497757549697,-0.14015776091057036,-0.1688689534270158,-0.03027219805801029,0.05607323007163212
1944-10-16 00:00:00,1.6061839809928122,2.006279860259822,0.6082586418434883,-0.9985164138249355,-0.4547485298083059,-1.007406823962742,0.29746150042470143,0.479963729299063,-0.1694924412132125,0.8734198723204714,0.6024298070351912,0.23555135537548255
1944-11-15 12:00:00,0.09251315156744974,-0.16299249001678728,-0.5878245773863374,-0.12599286865078657,-0.26135148649576045,0.003703755258686492,0.21742778268186624,-0.06291232526942528,-0.0584952028043305,-0.40663201904139024,-0.4741425115644029,-0.4136745251743307
1944-12-16 00:00:00,-0.2150249467881315,-0.06812435592898794,-0.682883063897672,0.0830096441207421,-0.4822076581287963,0.3458476376435994,0.19767574988691894,-0.33786292697158155,0.3278611872644431,0.20157121939265565,-0.28948444885338553,-0.38760215850064544
1945-01-16 00:00:00,-0.12871764555176674,0.3444366549322936,-0.31350820670377944,-0.38973068991469934,-0.5594217444531964,-0.24669136297542404,-0.140623381147042,-0.10756359033698353,-0.26795237185547244,0.07708022779496138,-0.5935313354942677,0.1131993016259728
1945-02-14 12:00:00,0.22866786114383536,0.4112753658219005,0.0810400968614351,0.7218857497352206,-0.48602416306660645,0.27626321095820844,-0.05512714278142933,-0.657141737388853,-0.06622025575342066,-0.231083482583177,0.39734929840332733,0.2694236602625658
1945-03-16 00:00:00,0.11566642047141718,0.25056402677778944,-0.005638105586435238,-0.0018702804285197216,0.1526071060947764,0.3495728126833044,0.24092889191792088,0.00417010818721255,-0.13181572590212792,-0.15039837932229033,-0.026445215432783442,-0.1428897244180824
1945-04-15 12:00:00,-0.08473253568500372,0.27303825328483566,-0.30835889137701394,-0.5450761499747672,0.10037503563085937,0.052912528748499166,-0.6257381050737352,-0.18806842871818336,0.009883793796685268,-0.16262303099032643,-0.08300466527521655,-0.019498582357596828
1945-05-16 00:00:00,-0.8759913688948233,0.12996940638862226,-0.14883745483035282,0.6452968872087335,0.38930101352216967,-0.6597496621641777,0.07530025793657064,-0.16888696447942697,0.7284646493425392,0.19860647311557,-0.49684528496504143,0.05076363239337833
1945-06-15 12:00:00,0.09251933252359215,-0.7577885121419962,-0.7577966778572476,0.08838544029589956,0.024534430332393525,-0.28577627255736837,-0.06519000948739667,-0.3127072623546525,0.13563460964220062,0.5172357790458872,0.15565414823293855,-0.12529577649210477
1945-07-16 00:00:00,-0.7878684444754436,-0.4727404008198931,-0.1905944260497569,-0.5809601565493955,1.272415855543098,-0.550283662082451,0.40485634158428074,-0.6927885221995151,-1.2136926181002143,-0.08807654844604862,0.37983022615863193,0.11423642131478207
1945-08-16 00:00:00,0.07256247800669968,0.23429154217660875,-0.4825398452085626,-0.0746842183983224,-0.48033861784271836,0.49553167912197726,-0.026916097420457086,-0.68796269064416,0.16448977704942733,0.028011224391294443,0.545199138432447,0.6203022433940356
1945-09-15 12:00:00,0.28488645407927937,-0.3440379178683522,-0.29504975626804686,0.6771777738294857,-0.1303845221144847,-0.2914867949352481,-0.622247858710712,-0.36917209782540855,-0.5422259186623325,0.21347072598036299,0.038041310610474444,-0.2154753043335923
1945-10-16 00:00:00,0.2877130163324302,1.459267720307746,-0.1308449512749335,-0.6707073899224405,0.43476430983137265,-0.1777415285179672,-0.6828692793573029,0.8623732661891921,-0.5841964182984316,0.5840695840464596,0.4872191922660152,0.1962052227910096
1945-11-15 12:00:00,-0.06460525773841685,-0.6230969420480613,-0.951559265745826,-0.5776632262120155,0.19097502465411004,-0.5987589722391858,-0.40620628261737834,-0.8657009888188862,-0.16419621478149765,0.5781788337903966,0.1898975366441109,0.14910143622623395
1945-12-16 00:00:00,1.337672767942256,0.9190953410584456,0.2299980537999644,-0.7790245986292704,-0.53549751701765,-0.2458513601824135,0.2281650004607697,-0.16540506228045737,-0.1735032105888777,-0.04194629706594977,-0.023116153670341477,0.5065233026381889
1946-01-16 00:00:00,-0.2614865084685411,-0.5062055338702318,-0.03740156847733073,-0.034611827911685,-1.147932582178074,-0.012829803390260075,0.1539796604788226,0.35336922548770466,0.044014998252873354,-0.41716959341375015,0.10682415539439316,-0.4965771434470924
1946-02-14 12:00:00,1.1028159877389858,-0.21000943750678974,0.2823362812550372,0.09033300246374731,-0.03106404117620068,0.5860310152708677,-0.09681572487750018,-0.18023273928996736,0.46316017833946715,0.13201860501882112,0.29059658486618667,0.28522257032641496
1946-03-16 00:00:00,-0.5129157950476313,-0.45504851278161107,-0.1818398373144573,-0.03893591395088759,-0.3872943752845645,-0.22493603915517846,-0.15410073576112338,-1.0283174378171505,-0.21255468899447766,0.2652994134920671,-0.4090520290424139,0.21005181498928271
1946-04-15 12:00:00,0.24036127472791186,0.4625565092679703,-0.15528020342166318,-0.3333825539850538,0.353082970401879,0.6286797399163442,-0.20407596411751822,0.598968297935444,-0.6305590651069455,0.1614891277783831,-0.314758013859859,0.12414437680170964
1946-05-16 00:00:00,-0.44820938023221263,-0.3984900273884745,-0.3930303280242787,0.7215638065535966,-0.4639224082120727,-0.8830793606387634,-0.12460841722474991,-0.3624720820645923,-0.2422274746463381,0.4101031783253324,-0.9820112811024964,0.28994681502039255
1946-06-15 12:00:00,1.4339848819710619,-0.43934771340088885,0.6668510820556055,-0.4944488376808563,-0.2291826782287591,-1.2753144334517854,0.6986427478170563,0.5558376807575423,0.962708377705908,1.0061436421766672,0.39954937982456395,-0.08113370221015603
1946-07-16 00:00:00,0.4116860469081751,0.6376870448553333,-0.12305130496268268,-0.40680823947624467,-0.7471873296204046,-0.22648837475436767,-0.18527365558427053,-0.16629813577039837,0.10557807698566987,-0.2690072721676027,-0.4550732240369264,-0.04548388235860401
1946-08-16 00:00:00,-0.0668118688291921,-0.3923939928723875,0.10423890273256703,0.18020198117096314,0.2278685432570769,-0.045426805636318957,0.5282769704364343,-0.08397738924056147,0.9942058767813597,1.055890882123848,-0.5451617838405636,-0.3869020945731693
1946-09-15 12:00:00,0.08281449021755477,0.009298070138548192,-0.2088967991258895,-0.32534972983796084,0.144543195489103,0.7266769850227796,-0.3572577479745421,0.4171030519890676,-0.2951887696183365,-0.002421292563598798,-0.7056059073661871,-0.25401123650186475
1946-10-16 00:00:00,-1.1132209200056258,-0.3363354161801389,1.4643508404556858,-0.2998047924227215,0.438838320292868,0.4138325976345072,-0.6353107524418353,-0.2811926831348353,-0.2311752928743805,-0.04525383423422624,-0.2702554893229988,-0.10229626633127331
1946-11-15 12:00:00,-0.07059038979315996,-0.26939131568713615,-0.5041308803634121,0.1477953133113597,-0.513369462148647,0.2458193775678203,0.18645707309967408,-0.041785322142105646,0.4860920681543604,0.07832157615543311,-0.2145948642646608,0.015860921614205936
1946-12-16 00:00:00,-0.06232229699193165,0.2217034498908868,0.696747731944209,1.3042140480816204,-0.3540273421858097,0.09004776354803623,-0.015033384494927748,-0.19357687001719603,-0.9956432820980424,-0.4002093137697287,-0.11477831088696999,-0.5861758929785215
1947-01-16 00:00:00,1.0368589875415481,1.4769560745163788,0.5300960176012502,-1.6328077446752811,-0.7064155953577516,-0.41649291090150553,0.0651409102122194,-0.3409350870330841,0.010232129379151585,0.6124735222301521,0.5665922260982839,-0.05985908182679067
1947-02-14 12:00:00,-0.19186459143625317,0.09195077600251506,-0.18939291674640268,0.1164975496228162,0.028690554498089688,0.5877604585165138,-0.5836200035077429,-0.017419415651732207,-0.027024779249200284,0.15662582956443716,-0.38521414727966274,-0.4264616832555284
1947-03-16 00:00:00,0.9410253879665418,-0.8193704220759839,0.44491010687610777,0.8383658941291753,-0.20661791741034374,-0.2364687808820184,-0.1478104122138009,-0.10952432797875682,-0.33766934704722157,0.05174639239957346,-0.20553643590588833,-0.025719985113079935
1947-04-15 12:00:00,-0.4518350936855087,-0.10417726027861271,-0.36400904977322945,0.4359687302881091,-1.1111300676823173,0.5274214840498055,0.679606781580228,-0.0956388985090674,0.31409112847549164,0.22215445674878898,0.21408815332857234,-0.29143846464828993
1947-05-16 00:00:00,0.40317126577717427,-0.09934243458769718,0.09522592906478583,0.25438130153811866,0.2670882940181875,0.06729246127821353,-0.2965059428541378,-0.15890191419434757,0.004847418082649095,-0.737454797490869,-0.10886827340413863,-0.13860897344493628
1947-06-15 12:00:00,0.20076279035993233,-0.9192480107269413,0.1573327114520628,-0.1199178872766982,0.0532029241203322,0.5632012654966776,0.21323106548561932,-0.3858557293013342,-0.004206892299946564,0.7007687834608516,0.07267730121042493,-0.6199434333144945
1947-07-16 00:00:00,0.04788702763144653,0.30013110116951636,-0.29731495492107424,0.40372391272400765,0.08505292809712284,0.03187708938381251,-0.21830114081379398,0.08012425534302209,0.3010607115623743,0.04599961046616663,-0.262539174749707,-0.18382190763288025
1947-08-16 00:00:00,0.5451897969060133,-0.8574337840630014,-0.09231817926877936,0.0664730455392438,-0.25336318291237786,0.20417280093135737,-0.434041875773024,0.4040133666205125,-0.641005777672231,0.18601358279506708,-0.1712747407622479,-0.1632588186769351
1947-09-15 12:00:00,0.21643097900300118,0.8593318366689211,-0.07907595515787397,-0.5227698173412895,-0.2997554717258729,0.3095951030598844,0.5201480202141495,-0.34258642058823957,0.5427386823641096,0.7048488556104342,0.46090730275628444,0.4155342078355716
1947-10-16 00:00:00,-1.1109401673419437,-0.444321523492188,0.8880032279037209,-0.2395906587155322,0.42975605855741367,0.09902000873496208,-0.833925032197984,0.3232191104926366,0.15768050184395638,-0.25395963038248526,0.8003076761751522,-0.25070293219454653
1947-11-15 12:00:00,-0.010479127650146358,-0.14724120187914014,0.4159392430234723,-0.33507701909274923,0.5373580079022233,-0.3519028049604406,-0.11375765715532848,0.05846702339056202,0.7878228661757353,0.03558994375490743,-0.18859695503985996,-0.45283133538384823
1947-12-16 00:00:00,0.13751325626257485,0.3930932069894347,-0.1794710040325491,0.41511106239057904,0.2044503305214505,0.42436212866719636,-0.1704013014639723,-0.22592425785814585,0.6516824935985375,0.498724601090498,0.7090704958280096,-0.9269492800529509
1948-01-16 00:00:00,0.09972106211496723,-0.10845428004241409,0.008028617364390367,-0.24532890981436467,-0.17915238393921204,0.33372472916309054,0.18080295584819916,0.10276836453615969,-0.035977973025980034,-0.3998802670143227,-0.3191617615492005,-0.2041674811654669
1948-02-15 00:00:00,0.10736917648774616,-0.40761456763417103,-0.5068821907748468,0.09141617512747477,-0.4142855771877253,0.27022008042534945,0.5946329805144017,-0.4302660569122295,0.34814863487431136,0.5703397226351408,-0.20154957605173596,-0.3990376061493637
1948-03-16 00:00:00,-0.19178707410207235,0.4060861052737304,-0.8198680082598451,0.04796211612403564,0.4087728599703801,0.5222481348420219,-0.24839744155901178,0.5150553545581067,-1.1221700894354694,0.965238784739781,0.722860621767057,0.2775157779755294
1948-04-15 12:00:00,-0.16380899980009467,-0.3666963752737653,-0.633916827204589,0.129714855517857,-0.7108675311804702,-0.6647287423283111,-0.14950185502337573,-0.22884692269077062,-1.044280519458279,-0.21728764255750077,0.24047835873371892,0.05814043901187549
1948-05-16 00:00:00,-0.017572524137747236,0.10029895544528233,-0.24623129385993808,-0.1816973975735947,-0.0674756794769467,0.24207602606886675,-0.17119225431118745,0.6298873123544886,-0.6863183771933871,-0.1750685027267681,-0.023374953244275742,0.6070086804856888
1948-06-15 12:00:00,-0.6267122192587045,-0.6833542943248062,0.7294095952761357,-0.9729955772653275,-0.4878898411342857,0.06272509920097791,0.2496433265307061,0.8303859259484428,-0.25194734473881714,-0.05867508533839083,0.5160136974422675,0.6142525146342491
1948-07-16 00:00:00,0.018657134111326024,0.9611736668913292,0.1920403782566762,-0.4264576423282511,0.3983170804901292,-0.4546264395889855,-0.11033969606632427,0.09751189562346944,0.4356584904756101,0.4656324017044613,-0.29558285072686363,0.027688836831712638
1948-08-16 00:00:00,-0.09936445070510319,0.5567403226631582,-0.19140384338043187,0.3282533069211073,0.1622305450959347,-0.006620163884938246,0.05605684905214675,0.4518680717717055,-0.23374209070200985,-0.4024907195701556,0.47806385543677066,-0.20194661195459923
1948-09-15 12:00:00,0.16761943750952907,0.7772053636964059,-0.17860679585407263,0.07711552890737042,0.6191238318835561,-0.3342658384656242,1.1688940455908532,0.12148139401847159,-0.5737394543045895,-1.2724313416573731,0.19473576033643192,-0.3325087144092928
1948-10-16 00:00:00,0.17828697500873475,0.9170875444121909,-0.15792396198125216,0.6755839336597157,0.6571485386670739,0.5042189149038976,0.7146025006008627,-0.4308543492996488,-0.28904095703881727,-0.6371334468425699,0.42979026604440795,-0.10280668805751247
1948-11-15 12:00:00,0.06614840269113015,-0.10883299754122105,0.35641668669905113,1.4909781853785837,-0.08559921870997486,-0.4924217720903036,0.2613709859006623,-0.15471773622050689,-0.8123112371183815,-0.0976873225426918,0.23682220636198692,0.11544458826844461
1948-12-16 00:00:00,-0.17506249197807794,0.6105689475861509,0.07478348923171352,0.25546416173743,-0.29710075756064236,-0.17279713467149327,0.19635985497664388,0.19942103053503973,0.3921674385271195,-0.025979671388212777,-0.49700647230393014,-0.03283042706794359
1949-01-16 00:00:00,-0.3862828510517395,-0.287374186635569,-0.8901721437429564,0.027880976447112543,-0.4356370747680685,0.25756514280806675,-0.47739040340389294,-0.02524235426700641,-0.8474929458841706,0.41867766326069833,0.21447403569746326,0.05350024426596156
