time,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1940-01-16 00:00:00,0.11490428479704416,0.4229906276530625,0.196649814156054,0.20306082702652484,-0.20629207854165713,1.8985398858106846,-0.9108716608739139,1.120594580256349
1940-02-15 00:00:00,1.0343126600410706,0.23878106132699534,0.015139097926819804,-0.9970506449504389,0.8142596363646227,-2.027768192098888,-0.9467805380204115,0.5870203563006064
1940-03-16 00:00:00,0.33084151990834737,0.40942781619606267,0.2738498337514773,0.029432503746446792,-1.1206233355597826,-1.3289403638197672,1.1861518451537696,1.9082053772165182
1940-04-15 12:00:00,0.5087570694769917,0.37496926441977707,0.26365490089297505,-2.7158104466249418,-0.962500827035108,0.5693755314233354,-1.0751115011879644,-1.4508711487393315
1940-05-16 00:00:00,1.0793504994176697,-0.6332592360237336,-0.5632672033338564,-0.4688922336437494,0.4765136092176767,-0.30641252524438684,0.9620853780866747,0.8889231714652348
1940-06-15 12:00:00,0.44445742738230615,0.5366505158739882,-0.7960798706928157,-0.7659813124840507,0.6266478822544983,-1.0181535790943927,0.6789490483303783,-0.6085059280371501
1940-07-16 00:00:00,-0.42666735111239623,-0.9125818739329564,-1.6484318057836527,-1.7337168702360963,1.5509089939415919,0.8484429446589734,-0.21768857016014845,0.7524542233949492
1940-08-16 00:00:00,0.8295799713036772,0.10196692619259674,-0.27338536117350226,0.3495027484117733,0.33819396293482834,-1.1214098216049664,-0.05397100744636337,-1.4361066692000286
1940-09-15 12:00:00,0.8069965599059836,1.2813247532101297,-0.8696014970725976,0.8637055829017698,-0.14468246971294063,1.5997125513867894,1.2503961105830055,-0.5473659696693496
1940-10-16 00:00:00,0.41094358901387573,-0.8741730306316385,-0.9487797262879919,-0.853838524402486,0.8668083829210276,0.03753108789147128,-0.002241142778973599,0.6846670004686017
1940-11-15 12:00:00,0.8702376777412559,1.0044952775747369,-0.5042436756336771,-1.2179066024786442,0.7459922415277674,-0.6743113694589522,-1.2255379317161839,-0.033820388198077866
1940-12-16 00:00:00,-0.5481978673005639,-1.0512524957373488,-0.5543413590307633,-0.5757255311051619,0.17506998024994164,-0.4610785075513931,-0.8887206323183919,0.059559475371707866
1941-01-16 00:00:00,-1.0292001798342973,-0.5530718874956254,1.0566466870586961,0.5943661568789215,-0.6001313681779707,-1.5815986399097708,-1.243964938356492,-0.8230161350479939
1941-02-14 12:00:00,-0.5305401577815695,-0.19438613496970994,1.9397095486850355,-0.5434995925772462,0.16689817768360293,0.4674259766804524,-1.790328407421709,0.5116134603201303
