time,latent,alpha,beta,lambda
1950-09-15 12:00:00,0.5582182,1.7521797,2.9332986,0.59734106
1950-10-16 00:00:00,0.29045245,1.5274632,8.432055,0.18114957
1950-11-15 12:00:00,0.15453695,1.3435391,9.806463,0.13700548
1950-12-16 00:00:00,0.005526925,1.4193996,9.278373,0.15297937
1951-01-16 00:00:00,0.03881718,1.3783875,9.56232,0.14414781
1951-02-14 12:00:00,0.3378785,1.5936328,7.6966286,0.20705596
1951-03-16 00:00:00,0.031663273,1.6667564,5.8774815,0.28358343
1951-04-15 12:00:00,0.32572228,1.659872,6.00614,0.2763625
1951-05-16 00:00:00,0.3199033,1.6825557,4.9047804,0.34304404
1951-06-15 12:00:00,0.9702935,1.9315351,1.9597937,0.98558086
1951-07-16 00:00:00,1.0307899,1.9439362,1.8476542,1.0521104
1951-08-16 00:00:00,0.37863088,1.8976647,1.9965303,0.9504813
1951-09-15 12:00:00,0.26437402,1.9103897,2.0192535,0.94608706
1951-10-16 00:00:00,0.12324203,1.6568565,5.680598,0.2916694
1951-11-15 12:00:00,0.49319696,1.5277588,8.407951,0.18170406
1951-12-16 00:00:00,0.18844615,1.2849954,10.197092,0.12601587
1952-01-16 00:00:00,0.098590694,1.2514275,10.423058,0.12006338
1952-02-15 00:00:00,0.19909279,1.561582,8.02144,0.19467603
1952-03-16 00:00:00,0.07408431,1.2912513,10.17166,0.12694597
1952-04-15 12:00:00,0.114601575,1.6411904,6.9341364,0.23668274
1952-05-16 00:00:00,0.09870696,1.7191373,3.8201175,0.4500221
1952-06-15 12:00:00,0.18419266,1.6995933,4.2859445,0.39655048
1952-07-16 00:00:00,1.3589649,1.8572388,2.2839737,0.8131612
1952-08-16 00:00:00,0.60935456,1.9467928,1.7986416,1.0823684
1952-09-15 12:00:00,0.401632,1.8058288,2.2896798,0.7886818
1952-10-16 00:00:00,2.002426,1.9415878,1.8210917,1.066167
1952-11-15 12:00:00,0.18121988,1.6152668,7.5393085,0.21424602
1952-12-16 00:00:00,0.044486765,1.2324356,10.551502,0.11680191
1953-01-16 00:00:00,0.043083083,1.4203665,9.262204,0.15335082
1953-02-14 12:00:00,1.7045765,1.7600713,2.7755294,0.63413894
1953-03-16 00:00:00,0.09077281,1.6170199,7.3403807,0.22029102
1953-04-15 12:00:00,0.17663646,1.6357071,7.0213823,0.23296084
1953-05-16 00:00:00,0.2181264,1.6445444,6.055181,0.27159294
1953-06-15 12:00:00,0.9776182,1.7179983,3.6721737,0.4678423
1953-07-16 00:00:00,0.5392785,1.9516062,1.855562,1.0517602
1953-08-16 00:00:00,1.1750152,1.8794776,2.1208642,0.8861848
1953-09-15 12:00:00,0.7615208,1.9328107,1.9786958,0.97681046
1953-10-16 00:00:00,0.61674994,1.6775185,3.9053109,0.429548
1953-11-15 12:00:00,0.5580615,1.6458534,6.6885085,0.24607182
1953-12-16 00:00:00,0.03732858,1.6947192,3.807111,0.44514573
