time,PC1,PC2,PC3,PC4,PC5,PC6,PC7
1940-01-16 00:00:00,0.13652749479596135,-0.6588967922104498,-0.14875296123062726,-0.45977616857760106,0.06947648259555927,-0.07162244697830622,0.17693841825170892
1940-02-15 00:00:00,0.1646169302231722,0.3401856893899582,-0.10345548285469447,0.24397375685178024,1.0031506468829252,0.8934704737452281,-0.8809522193708463
1940-03-16 00:00:00,-0.17216687320927015,0.02305417313362934,-0.5731233566468397,-0.49255197468195955,-0.28700507242796436,-0.270914130372897,-0.30791254117984634
1940-04-15 12:00:00,-0.333967118335584,-0.07797877048223723,-0.6689391239991707,-0.25935256597143075,-0.21597781315744227,1.3476747947606407,-0.03731527360022502
1940-05-16 00:00:00,0.7115857189060539,0.11128602113506203,0.003580647136838533,0.23924288766173885,0.19428822981691907,-0.14150195768072782,-0.42749279010988356
1940-06-15 12:00:00,-0.8751304754105593,0.4986003685892749,-1.1052721827406402,0.23347340308783904,0.4932395831553711,0.16793989137226795,0.015490937569032248
1940-07-16 00:00:00,-0.2979475902865727,-0.35163587408903335,0.023124146067344364,-0.033845094126971786,0.021625820715054547,0.11335503794598578,-0.07348275974522467
1940-08-16 00:00:00,0.13367056788789833,0.33089383734496103,0.6065157102707823,0.16175287909558922,0.5978354012685252,-0.09814903744360115,-0.36609991471424175
1940-09-15 12:00:00,-0.020675181136980945,-0.16436484755449565,0.009242927375703924,-0.570165210279555,-0.05826543254186867,-0.07243984813923743,-0.06341940910432392
1940-10-16 00:00:00,0.4799740891249592,-0.46057010068385856,0.052526427766364514,0.2005894193374781,-0.5153437385108983,0.4159416264222384,-0.24927685103111524
1940-11-15 12:00:00,0.5431260319578533,0.1929365210118582,0.31729866872025675,-0.3480471091043572,0.004775890697626059,-0.398218394811018,0.000717328938094175
1940-12-16 00:00:00,0.24657959230863355,-1.1033111774988251,-0.035886792363929,0.892669472569929,-0.9773266383280588,-0.49919942264945993,0.07482725235011478
1941-01-16 00:00:00,0.05103925618568412,-0.4080868434626509,-0.0906994626905383,-0.572745108714005,0.012016228059715667,0.3451178219304687,0.34401505757318
1941-02-14 12:00:00,-0.5811137655584669,0.37243594247426337,0.3708509321929545,1.103329882001677,1.897338064675865,-0.3645512682270826,-0.6142382960606575
1941-03-16 00:00:00,-0.045644652471577125,0.13149145853296829,-0.16540592242784236,0.33847042053883325,0.045046203108433644,0.045648215056308894,-0.23264729910252158
1941-04-15 12:00:00,-0.44926067662473707,1.0762084962183622,-0.4584053229231016,-0.46657733683235325,-0.5964942890843463,-0.2034023107547811,-0.006394928611685002
1941-05-16 00:00:00,-0.016980625676707967,0.41337842303712247,0.3595592572171681,-0.3897019633326485,-0.1978540899597717,0.3918000280673699,0.7365551975451736
1941-06-15 12:00:00,-0.011116499135259283,-0.4825565453845524,0.2027090399606403,0.13806163043490227,-0.09112674029599793,-0.07746756669716615,-0.30107196630074456
1941-07-16 00:00:00,0.3090378233252656,0.3748065931595891,-0.2616727647113409,-0.42479795521846675,-0.1576326709346305,0.2248139265945701,-0.45010460958564835
1941-08-16 00:00:00,-0.025394747057513385,0.04214783279562295,0.43426547279378425,-0.6606154702946997,-0.3026669252010803,0.5082421222263116,-0.3685537560760984
1941-09-15 12:00:00,0.8267102247195223,-0.015436337834908942,-0.20021546239636495,-0.2223560274511699,-0.22592240824698853,0.4631692757591872,-0.3047613658885048
1941-10-16 00:00:00,-0.040817470621120386,0.3832396350527276,0.4312432826428839,-0.11960260735437389,0.3335987489377563,-0.3712902045608536,-0.2433774738966169
1941-11-15 12:00:00,-0.25919037317077237,-0.11749633058326064,-0.15471875450079958,0.10924493483790332,-0.0865560676295763,-0.37376761448535356,0.03598581715144483
1941-12-16 00:00:00,-0.21664671418159273,-0.4146899583642516,0.39230971408798065,0.21103154763553877,0.11829173550969617,-0.5252968390850408,-0.22880149786805914
1942-01-16 00:00:00,-0.2263602100527151,0.34845656452231366,0.3654546725734111,0.20083006463639042,0.5495740327289809,-0.23249690347129826,-0.18909634161437003
1942-02-14 12:00:00,0.4878965276543083,-0.8192314786386135,-0.16497778163467924,1.1019515273769147,0.10434231968605272,-0.228794569228023,0.7055465051049503
1942-03-16 00:00:00,0.05841756629536081,-0.0855711636958304,0.308251223837846,-0.3338703562880342,0.1607361336088823,-0.283502245209033,-0.3409125798635991
1942-04-15 12:00:00,-0.0748574449081107,-0.6049838969782522,-0.057898165458039386,1.385731817742109,-1.4710943003880745,0.22127270033972923,-0.16909393543897033
1942-05-16 00:00:00,0.19468510499287583,0.2829400707095171,-0.4562084253974951,-0.4003081682977571,0.41919052988677874,-0.14510315119816952,1.1728345516006131
