year,sim,signal,Scale_Sig,Scale_Int,Scale_Dur,Scale_Freq
2025,0,0.032935716168203566,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2026,0,2.2840873391895418,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2027,0,5.321009447786514,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2028,0,3.720084994524108,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2029,0,2.9372096699579315,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2030,0,2.555186413559649,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2031,0,2.178883129985976,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2032,0,3.343994309226107,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2033,0,2.470390250565909,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2034,0,3.2629301046500303,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2035,0,5.086564373282124,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2036,0,1.602316200165799,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2037,0,3.8899878676930815,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2038,0,1.5022265755343667,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2039,0,2.4760837322150318,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2040,0,4.873668140692754,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2041,0,1.5840899709716527,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2042,0,4.667419245453332,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2043,0,0.6813789333385909,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2044,0,2.864138022518479,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2025,1,0.8550152947292902,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2026,1,2.2139228760735294,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2027,1,3.010624365502601,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2028,1,4.605896806476423,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2029,1,2.9577559249567837,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2030,1,4.286502392762734,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2031,1,1.6671328690204807,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2032,1,3.7398420453061707,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2033,1,1.4277157823248579,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2034,1,3.428444473150756,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2035,1,2.059945562714165,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2036,1,5.366030989137727,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2037,1,3.248375825008819,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2038,1,0.3628821612927622,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2039,1,2.838807995582704,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2040,1,4.974332924076855,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2041,1,5.527512934766657,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2042,1,1.14800941919092,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2043,1,0.06874903581298275,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2044,1,2.4003408784277696,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2025,2,1.140704516615525,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2026,2,1.2651585424598761,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2027,2,3.6532820982148015,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2028,2,4.953165350339222,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2029,2,3.1881876279094126,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2030,2,2.5956860369249566,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2031,2,1.199830190642568,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2032,2,5.4592809496312995,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2033,2,1.9875352831290818,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2034,2,3.5447444631950344,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2035,2,3.583791123281756,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2036,2,3.03300753709385,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2037,2,1.8000626234916248,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2038,2,2.5900212031675256,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2039,2,2.930408243133563,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2040,2,2.920847021728897,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2041,2,3.3842877416366237,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2042,2,1.9723274835671336,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2043,2,4.3629721447072995,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2044,2,5.267331282323907,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2025,3,-0.45149490166749606,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2026,3,3.627996774082216,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2027,3,4.182955814944375,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2028,3,2.302572806753632,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2029,3,3.210990852431835,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2030,3,4.495797014629558,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2031,3,3.80172569510257,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2032,3,1.138738322600823,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2033,3,3.4356635207440194,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2034,3,2.8558079725927477,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2035,3,2.1887340617338764,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2036,3,2.9495843244582267,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2037,3,3.8000674193989044,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2038,3,3.6862866059062926,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2039,3,3.353536210850704,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2040,3,3.7937328784913746,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2041,3,1.2642666355712595,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2042,3,1.3951723622119205,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2043,3,4.073447717290436,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2044,3,2.1536056037446665,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2025,4,1.3013469764609742,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2026,4,2.23548580212713,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2027,4,3.1981535363753304,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2028,4,2.7582751025227865,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2029,4,4.111126895106831,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2030,4,3.5874556312197017,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2031,4,1.7088198722449026,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2032,4,3.982359124963092,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2033,4,3.949897298456921,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2034,4,2.683773715001571,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2035,4,2.6262828159265097,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2036,4,0.6625957175624149,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2037,4,3.112358402312475,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2038,4,5.445037296310387,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2039,4,4.111021839223415,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2040,4,1.4457357594053961,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2041,4,1.845747254475739,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2042,4,3.4690895366611127,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2043,4,2.041340425532548,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2044,4,4.8178181193297895,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2025,5,-0.9854427206030616,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2026,5,3.081801339240388,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2027,5,4.338349695782489,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2028,5,6.3376514473795655,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2029,5,2.1352202490959,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2030,5,2.6573673150300556,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2031,5,2.3657185691012086,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2032,5,2.607636546466958,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2033,5,1.8428206004279768,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2034,5,3.463853856799352,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2035,5,4.026278272164724,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2036,5,2.7396320742620817,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2037,5,3.8896743612206164,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2038,5,1.6497388709972018,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2039,5,2.9926798265541956,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2040,5,2.612898629071653,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2041,5,5.565527186816857,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2042,5,1.2541636417599822,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2043,5,1.8967513837072574,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2044,5,3.1685451729005205,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2025,6,0.12030232656399331,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2026,6,2.953401409844134,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2027,6,3.106227927877469,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2028,6,4.797020460133448,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2029,6,3.3303557289181547,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2030,6,2.4334084981996225,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2031,6,3.004398529472082,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2032,6,3.297750551671098,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2033,6,3.088828137656504,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2034,6,1.8064463894402352,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2035,6,2.046043243888258,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2036,6,4.001671918028404,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2037,6,3.47750314837761,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2038,6,4.125708712801816,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2039,6,3.4336782425585497,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2040,6,2.7711240813077915,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2041,6,1.929305059774876,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2042,6,1.3513242948687056,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
2043,6,2.7485797556445037,2.924010789686518,44358.97435897436,3.9358974358974357,0.9176470588235294
