sim,year,storm_index,unique_storm_id,signal,Frequency,Intensity,Duration,storm_day,daily_flow
0,2010,1,0_2010_1,2.13393046452459,2.0,63748.88107433674,4,1,43231.99980903296
0,2010,1,0_2010_1,2.13393046452459,2.0,63748.88107433674,4,2,63748.88107433674
0,2010,1,0_2010_1,2.13393046452459,2.0,63748.88107433674,4,3,55200.18054712683
0,2010,1,0_2010_1,2.13393046452459,2.0,63748.88107433674,4,4,34561.1749885772
0,2011,1,0_2011_1,0.6380294574792118,2.0,48139.28218871456,4,1,25568.483213786123
0,2011,1,0_2011_1,0.6380294574792118,2.0,48139.28218871456,4,2,26185.65349825682
0,2011,1,0_2011_1,0.6380294574792118,2.0,48139.28218871456,4,3,48139.28218871456
0,2011,1,0_2011_1,0.6380294574792118,2.0,48139.28218871456,4,4,32181.021975972188
0,2012,1,0_2012_1,2.634476410476568,1.0,27018.22778915314,4,1,27018.22778915314
0,2012,1,0_2012_1,2.634476410476568,1.0,27018.22778915314,4,2,26915.88601722453
0,2012,1,0_2012_1,2.634476410476568,1.0,27018.22778915314,4,3,26608.8607014387
0,2012,1,0_2012_1,2.634476410476568,1.0,27018.22778915314,4,4,26199.49361372426
0,2013,0,0_2013_0,2.1817005348517187,0.0,0.0,0,0,0
0,2014,0,0_2014_0,1.3457925834864595,0.0,0.0,0,0,0
0,2015,1,0_2015_1,1.2174578535448735,1.0,24321.645887812934,5,5,14604.624683830254
0,2015,1,0_2015_1,1.2174578535448735,1.0,24321.645887812934,5,1,20946.87205648961
0,2015,1,0_2015_1,1.2174578535448735,1.0,24321.645887812934,5,3,24321.645887812934
0,2015,1,0_2015_1,1.2174578535448735,1.0,24321.645887812934,5,2,20888.686300777135
0,2015,1,0_2015_1,1.2174578535448735,1.0,24321.645887812934,5,4,22925.187750713627
0,2016,1,0_2016_1,2.3558985349147705,2.0,91323.01708849068,14,10,34495.48686924773
0,2016,1,0_2016_1,2.3558985349147705,2.0,91323.01708849068,14,14,21021.52468829408
0,2016,1,0_2016_1,2.3558985349147705,2.0,91323.01708849068,14,13,26951.75085888524
0,2016,1,0_2016_1,2.3558985349147705,2.0,91323.01708849068,14,12,27676.500286822233
0,2016,1,0_2016_1,2.3558985349147705,2.0,91323.01708849068,14,11,27189.53005681426
0,2016,1,0_2016_1,2.3558985349147705,2.0,91323.01708849068,14,9,51331.999901025505
