time,PC1,PC2,PC3,PC4,PC5,PC6,PC7
1940-01-16 00:00:00,-0.07135639166619578,-0.16530348120989372,0.7285127815866717,-0.0314365778974894,-0.18439384369528355,-0.003755671279484507,-0.12974128628764292
1940-02-15 00:00:00,0.27940423545108684,0.18718989324616914,0.6157910065110919,0.1134917744790764,0.15570077356534306,-0.10954451266027765,0.07664664999509108
1940-03-16 00:00:00,-0.5036598638519498,-0.003129776194094963,0.16614631295060245,1.2636208860165759,0.2631845054190569,0.2711245106442802,-0.3120692351883217
1940-04-15 12:00:00,0.6298882346736131,-0.4212363514098104,-0.05591103464962316,0.5751845552075414,-0.10247542134840348,0.2083233375522363,-0.05358372432161962
1940-05-16 00:00:00,-0.7156735484677713,-0.06754571920077826,-0.5006098140247772,-0.1471688939199765,-0.39882217352236143,0.15689361246067624,0.6374913411938273
1940-06-15 12:00:00,-0.4571187337165089,0.3500929928931169,0.3378152581664036,0.03773932396223744,-0.6031097482675098,-0.6192390812819046,0.49315983612202674
1940-07-16 00:00:00,-0.30881965714814386,0.5561389724648105,-0.06695171465518085,-0.0010868554324654969,-0.45097546234245206,0.005754516594807524,-0.18447431009794996
1940-08-16 00:00:00,-0.4664354722187088,0.21405940618939756,0.19247477773927338,1.849823295734549,0.8370304440994787,0.6919823938893607,0.10121155619523625
1940-09-15 12:00:00,-0.5335705659998381,-0.49091027459755965,0.5488284890998121,-0.5402139241923035,0.26734079493018337,-0.28009582405506905,-0.3930754961973425
1940-10-16 00:00:00,0.015705451466842102,0.7044340821606051,-0.612975453434877,-0.14258089995893908,-0.35752670544206927,0.4825636713018867,0.08313440722066123
1940-11-15 12:00:00,-0.563582173716082,-0.4998663930852486,-0.38474399225807443,0.06544263153907358,0.5785268096518619,-0.6409619761590352,-0.1932253878991178
1940-12-16 00:00:00,0.9064920130233162,-0.1615133567589727,-0.6423919152917708,0.24361271629804,0.16432164372852265,-0.37704574446101147,-0.5064752775139596
1941-01-16 00:00:00,-0.2901995205343374,0.11525562890488433,0.6834463891233101,0.3599454856781412,-0.13007663446627682,0.3430260952071129,-0.08446558148634442
1941-02-14 12:00:00,-0.3124501754562091,-0.4012551675213647,0.032562256389635724,0.8166293632265684,-0.16975174177975105,0.4899839603327437,0.2370485939163235
1941-03-16 00:00:00,-0.398565252654554,0.4312286895653811,-0.7292968792754202,-0.26855050254577295,-0.16424354564844745,1.3293142850048159,-0.10600350120027768
1941-04-15 12:00:00,0.05680133571085,0.6437277012231241,-0.14584597837289037,-0.5284403301733301,0.2359650050641593,0.4452448457693736,-0.22741231637111475
1941-05-16 00:00:00,0.10629647456550162,-0.9010365734320626,-0.3155770135226601,0.03706508870044638,0.22390449566023696,-0.2904887017579769,-0.11366429154948399
1941-06-15 12:00:00,-0.286560430907509,0.5596422776539979,0.18784930517479562,-0.0566990293086543,0.07244731073935584,0.11972486338217514,0.011138433662414071
1941-07-16 00:00:00,-0.19534952443020515,-0.5271224074497237,0.2774211931789216,-0.011921524188971336,0.10673406206001346,-0.2087106144505252,0.44951213086956765
