time,PC1,PC2,PC3,PC4,PC5,PC6
1940-01-16 00:00:00,-0.7939158474199207,0.19233971322818577,-0.2193739125152408,0.27151074971140376,0.12887981822517275,-1.1016828225133135
1940-02-15 00:00:00,0.5600750933738711,-2.2622740005737763,-0.2680569625990919,-0.7459812670544474,-0.8963681601039921,1.0097081527921674
1940-03-16 00:00:00,0.6743203092141562,0.284322606989627,0.23642982812445,0.2431006779531663,-1.1659900043886706,-1.3461432202739494
1940-04-15 12:00:00,0.9867549012380927,1.5890377897617194,-1.4018283245947756,0.8334337420108726,-1.759136845979233,-1.1464632966773194
1940-05-16 00:00:00,-1.5407371165586958,-0.2693406247189719,1.042313560986551,-1.1645887703050029,-1.0767357655813028,1.272130108852281
1940-06-15 12:00:00,0.6052058426231043,0.6037638661275366,-0.26062854153837034,-0.3486280005350329,-1.2337543361195025,1.2140147529691736
1940-07-16 00:00:00,0.3275384036942194,-1.1069111413354833,-0.1278880139099633,1.9991304032557327,-0.04672835029839165,1.0003393766186646
1940-08-16 00:00:00,-1.2405920087373945,-0.7816218994719631,-0.22936615763215995,0.22666619618702324,-0.024425144789030205,0.42935281031539735
1940-09-15 12:00:00,0.3913730321742168,0.9449419092917928,0.7253269920565539,0.8621364373242505,-0.6001109211599478,0.3371406934700352
1940-10-16 00:00:00,-0.4279717940980141,0.12025418602011032,0.6352553800428271,-0.20122818190749944,-0.7380865720463817,0.5486587129234992
1940-11-15 12:00:00,0.8352912958622549,-1.6278545984108237,-0.30873543183689284,-1.6292092037220405,-0.393813809651979,-1.4288390060489233
1940-12-16 00:00:00,-0.4896431576840693,-0.21534002083902157,0.12496639935984503,-0.04943252490281637,-0.2798103838055357,-0.08140242550076283
1941-01-16 00:00:00,-0.35357034457261266,-0.6255980248533575,0.13494597318337667,0.1349215313596809,-1.2284158125121742,-1.51738619084899
1941-02-14 12:00:00,0.15176880047290833,-1.173183860546006,0.8983683241748264,1.491163127003495,-0.35779445643702057,-1.2491827145533052
1941-03-16 00:00:00,-0.889932820297035,-0.32128814349050533,-1.262955844599861,-0.3832947356795738,-0.8630370340731002,-0.220809608635833
1941-04-15 12:00:00,-1.2768635391144172,0.5813904939899873,-0.6013669732884447,-0.29264407723235525,1.3277516084002452,0.16552948170998422
1941-05-16 00:00:00,-0.9321053389797531,0.16018732947476372,-0.2702437438738708,-0.7512555286898254,-0.7703506977852378,1.0769908413981493
1941-06-15 12:00:00,0.45720540516939434,-1.7418311754537377,-0.18478014905227824,-2.251377197893719,0.5442786038764581,1.7990344317106057
1941-07-16 00:00:00,-0.35055186803029253,-0.31595679332369897,-0.39612184937586015,0.3887335303703669,1.1281718980676039,-0.09517494529152935
1941-08-16 00:00:00,1.3539038899115414,0.6514338159601287,0.973418649850113,-1.6131201514565463,-0.3583329033880194,0.741760510441922
