time,latent_dim,latent,alpha,beta,lambda
1940-01-16 00:00:00,0,0.20504622,0.99909097,2.0015178,0.49916667
1940-01-16 00:00:00,1,0.34846961,0.9978601,1.9998599,0.498965
1940-02-15 00:00:00,0,0.0059170583,0.99925685,2.0011854,0.49933246
1940-02-15 00:00:00,1,0.36164546,0.99781674,1.9995495,0.49902079
1940-03-16 00:00:00,0,0.08036243,0.9990922,2.0015516,0.49915886
1940-03-16 00:00:00,1,0.07082687,0.998317,2.0001202,0.49912852
1940-04-15 12:00:00,0,1.0419341,0.9995359,2.0002162,0.49971393
1940-04-15 12:00:00,1,0.15819822,0.99828357,1.9986238,0.49948546
1940-05-16 00:00:00,0,0.25346652,1.0020468,2.0042653,0.49995717
1940-05-16 00:00:00,1,0.57122433,0.9976645,2.0019913,0.4983361
1940-06-15 12:00:00,0,0.09931613,1.0013399,2.0036573,0.49975607
1940-06-15 12:00:00,1,0.12495484,0.9976616,2.0005565,0.49869204
1940-07-16 00:00:00,0,0.4013088,1.0021967,2.0022933,0.5005244
1940-07-16 00:00:00,1,0.53677,0.9988144,2.0049891,0.4981645
1940-08-16 00:00:00,0,0.41529745,0.99895585,1.9925611,0.50134265
1940-08-16 00:00:00,1,0.09013214,0.997209,2.0012662,0.49828902
1940-09-15 12:00:00,0,0.41014943,1.0002505,2.0020814,0.4996053
1940-09-15 12:00:00,1,1.138505,0.99810576,1.9997189,0.49912304
1940-10-16 00:00:00,0,0.12057433,0.9992513,2.000907,0.4993992
1940-10-16 00:00:00,1,0.1123534,0.99842143,1.9994824,0.49933994
1940-11-15 12:00:00,0,0.62801164,0.99992573,2.0013745,0.4996195
1940-11-15 12:00:00,1,0.0010772488,0.99769485,1.9992272,0.49904028
1940-12-16 00:00:00,0,0.14083135,0.9989387,2.0015562,0.49908102
1940-12-16 00:00:00,1,0.3382433,0.99782985,1.9998778,0.49894542
1941-01-16 00:00:00,0,1.3759598,0.9989743,2.0017872,0.49904123
1941-01-16 00:00:00,1,0.26122758,0.99823517,2.000279,0.49904796
1941-02-14 12:00:00,0,0.10970498,0.99892485,2.0017571,0.499024
1941-02-14 12:00:00,1,0.02135897,0.99785256,2.000059,0.4989116
1941-03-16 00:00:00,0,0.5022668,0.99876744,2.0022593,0.49882025
1941-03-16 00:00:00,1,1.2893753,0.9984281,2.0007842,0.4990184
1941-04-15 12:00:00,0,0.6909429,0.99926037,2.001552,0.49924275
1941-04-15 12:00:00,1,0.020540034,0.99905044,2.0004659,0.4994089
1941-05-16 00:00:00,0,0.01225545,0.9994359,2.0006645,0.49955198
1941-05-16 00:00:00,1,0.22157098,0.9987541,1.9994984,0.49950233
1941-06-15 12:00:00,0,0.56620586,1.0015364,2.0019343,0.5002843
1941-06-15 12:00:00,1,0.01703784,0.99699545,1.9983997,0.4988969
1941-07-16 00:00:00,0,0.114035375,1.0035095,2.0070724,0.4999867
1941-07-16 00:00:00,1,0.569504,0.9987425,2.0039499,0.49838698
1941-08-16 00:00:00,0,0.6248403,1.0008427,2.0024695,0.4998042
1941-08-16 00:00:00,1,0.24974792,0.9981496,1.9993207,0.49924433
1941-09-15 12:00:00,0,0.9383651,0.9979811,1.9888355,0.50179166
1941-09-15 12:00:00,1,0.025143841,0.9962388,1.9981241,0.49858707
1941-10-16 00:00:00,0,0.38067767,1.0008078,2.0019116,0.49992603
1941-10-16 00:00:00,1,0.4284526,0.998018,1.9996499,0.4990964
1941-11-15 12:00:00,0,0.8073134,0.999111,2.0011935,0.49925756
1941-11-15 12:00:00,1,0.17466643,0.99872524,1.999908,0.4993856
1941-12-16 00:00:00,0,1.2870942,0.99926794,2.0011837,0.49933842
1941-12-16 00:00:00,1,0.94490695,0.99804443,1.9996645,0.49910593
1942-01-16 00:00:00,0,2.1035724,0.9990848,2.00165,0.49913058
1942-01-16 00:00:00,1,0.17371829,0.9983663,2.0002248,0.49912703
1942-02-14 12:00:00,0,0.92490447,0.9990815,2.0016818,0.49912104
1942-02-14 12:00:00,1,0.2181542,0.99857867,2.0003653,0.49919817
1942-03-16 00:00:00,0,0.3391932,0.99925715,2.000676,0.49945977
1942-03-16 00:00:00,1,1.1277107,0.9984966,1.9993864,0.4994015
1942-04-15 12:00:00,0,0.26994383,0.9991668,2.0017922,0.49913612
1942-04-15 12:00:00,1,0.5450943,0.99874336,2.0005226,0.49924123
1942-05-16 00:00:00,0,0.30506653,0.9994057,2.0009885,0.499456
1942-05-16 00:00:00,1,0.17709802,0.99903685,1.9998999,0.49954343
1942-06-15 12:00:00,0,0.38246036,1.0025926,2.0021431,0.50075966
1942-06-15 12:00:00,1,0.0944398,0.99817055,2.0029218,0.49835724
1942-07-16 00:00:00,0,0.24049793,0.9981994,1.991278,0.5012858
1942-07-16 00:00:00,1,0.85698795,0.9972145,2.0014122,0.49825543
1942-08-16 00:00:00,0,0.32374558,0.9993014,1.9950209,0.5008977
1942-08-16 00:00:00,1,0.8327844,0.99790615,2.004408,0.49785584
1942-09-15 12:00:00,0,1.1411092,0.9907771,1.9677483,0.50350803
1942-09-15 12:00:00,1,1.9487703,0.9919216,1.9866195,0.49930125
1942-10-16 00:00:00,0,0.047777828,1.0019603,2.0040298,0.49997276
1942-10-16 00:00:00,1,0.31676215,0.9980621,2.0016627,0.49861652
1942-11-15 12:00:00,0,0.3045907,0.9996108,2.0008116,0.49960265
1942-11-15 12:00:00,1,0.9384905,0.99876994,1.9997004,0.49945977
1942-12-16 00:00:00,0,0.067819886,0.9995709,1.9999927,0.49978727
1942-12-16 00:00:00,1,0.24858315,0.9976833,1.998321,0.49926075
1943-01-16 00:00:00,0,0.55124474,0.99964833,2.000681,0.49965405
1943-01-16 00:00:00,1,2.392283,0.99832,1.9993603,0.4993197
1943-02-14 12:00:00,0,2.443735,0.9995454,2.0003505,0.49968514
1943-02-14 12:00:00,1,0.21711715,0.99865556,1.9991997,0.49952766
1943-03-16 00:00:00,0,0.5281067,0.99951476,2.0010886,0.4994855
1943-03-16 00:00:00,1,0.027673671,0.9989935,2.0000422,0.4994862
1943-04-15 12:00:00,0,0.50764835,0.99914634,2.000919,0.4993437
1943-04-15 12:00:00,1,0.46713224,0.99873257,1.9996194,0.49946135
1943-05-16 00:00:00,0,0.25389296,1.0014737,1.9981478,0.501201
1943-05-16 00:00:00,1,0.48057607,0.99770796,2.0016406,0.49844512
1943-06-15 12:00:00,0,0.24529245,1.0027583,2.0039306,0.5003957
1943-06-15 12:00:00,1,0.044074886,0.99753034,2.0011044,0.49848992
1943-07-16 00:00:00,0,0.49668533,1.0038326,2.0085223,0.49978665
1943-07-16 00:00:00,1,0.3848383,0.99913967,2.0073607,0.49773797
1943-08-16 00:00:00,0,0.34138814,0.9902168,1.9666629,0.50350106
1943-08-16 00:00:00,1,0.4130434,0.9917993,1.9863664,0.4993033
1943-09-15 12:00:00,0,0.30401453,0.9925746,1.9736526,0.5029125
1943-09-15 12:00:00,1,0.6970725,0.99305755,1.9903538,0.4989352
1943-10-16 00:00:00,0,1.2039229,0.99990445,2.001476,0.4995835
1943-10-16 00:00:00,1,0.3920128,0.99817914,1.9996889,0.49916723
1943-11-15 12:00:00,0,0.5118265,1.0020431,2.0030406,0.500261
1943-11-15 12:00:00,1,0.21836163,0.997641,2.0008519,0.49860814
1943-12-16 00:00:00,0,0.108518004,0.99896306,2.001579,0.49908748
1943-12-16 00:00:00,1,0.21117835,0.99886,2.000378,0.49933565
1944-01-16 00:00:00,0,0.03961148,0.9991991,2.0014882,0.49922806
1944-01-16 00:00:00,1,0.14362155,0.9989817,2.000383,0.49939525
1944-02-15 00:00:00,0,0.027182998,0.99923754,2.0013316,0.49928635
1944-02-15 00:00:00,1,2.2529511,0.9983554,1.9999403,0.4991926
1944-03-16 00:00:00,0,0.13880482,0.99948627,2.000746,0.4995568
1944-03-16 00:00:00,1,0.7772603,0.9990375,1.9997163,0.49958962
1944-04-15 12:00:00,0,0.11202278,0.9994635,2.0008657,0.49951553
1944-04-15 12:00:00,1,0.52879685,0.9989933,1.9997847,0.4995504
1944-05-16 00:00:00,0,0.9657035,1.0001949,2.001672,0.4996797
1944-05-16 00:00:00,1,0.2472694,0.99803746,1.9995036,0.49914262
1944-06-15 12:00:00,0,0.14595468,1.0022126,2.0046127,0.49995327
1944-06-15 12:00:00,1,0.6642572,0.99784356,2.001711,0.49849534
1944-07-16 00:00:00,0,1.674481,0.9953769,1.982491,0.50208396
1944-07-16 00:00:00,1,0.41379446,0.9953214,1.9964789,0.4985384
1944-08-16 00:00:00,0,0.05191889,0.98930156,1.9641151,0.50368816
1944-08-16 00:00:00,1,0.29528785,0.99125004,1.9848235,0.4994147
1944-09-15 12:00:00,0,0.8526254,0.99830365,1.9898715,0.50169253
1944-09-15 12:00:00,1,0.1843131,0.99622124,1.9988257,0.49840328
1944-10-16 00:00:00,0,0.25215617,0.99944156,2.003061,0.49895713
1944-10-16 00:00:00,1,0.25024557,0.9974356,2.0009232,0.4984877
1944-11-15 12:00:00,0,0.26215768,0.99925077,2.0015528,0.49923778
1944-11-15 12:00:00,1,1.2998023,0.99867254,2.000277,0.4992671
1944-12-16 00:00:00,0,0.19509512,0.9990745,2.0017807,0.49909288
1944-12-16 00:00:00,1,1.0702386,0.9989272,2.0005913,0.49931598
1945-01-16 00:00:00,0,0.69676435,1.0014106,2.0053234,0.49937612
1945-01-16 00:00:00,1,1.3630934,0.99859005,2.003568,0.49840587
1945-02-14 12:00:00,0,0.04780035,0.9996821,2.000831,0.4996335
1945-02-14 12:00:00,1,0.08262556,0.9988704,1.9997606,0.49949497
1945-03-16 00:00:00,0,0.29194185,0.999346,2.0012832,0.49935263
1945-03-16 00:00:00,1,1.0288808,0.9987457,2.0000992,0.49934807
1945-04-15 12:00:00,0,0.22464313,1.0006047,1.99977,0.5003599
1945-04-15 12:00:00,1,0.31661385,0.9969678,1.9971046,0.49920657
1945-05-16 00:00:00,0,1.3435985,0.9998327,2.0002303,0.4998588
1945-05-16 00:00:00,1,0.60225123,0.9987694,1.9989698,0.49964207
1945-06-15 12:00:00,0,0.6736135,1.00285,2.0044634,0.50030845
1945-06-15 12:00:00,1,1.4302734,0.99783504,2.0012815,0.49859804
1945-07-16 00:00:00,0,0.24367115,0.9977543,1.989167,0.501594
1945-07-16 00:00:00,1,0.2765723,0.99633145,1.9990491,0.4984027
1945-08-16 00:00:00,0,1.4160765,1.0013968,1.9999706,0.5007058
1945-08-16 00:00:00,1,0.2282695,0.99836916,2.004246,0.49812704
1945-09-15 12:00:00,0,0.32141402,0.9972765,1.9863586,0.5020627
1945-09-15 12:00:00,1,0.26625943,0.99521863,1.9960688,0.49858934
1945-10-16 00:00:00,0,0.17070305,0.99919575,2.0014443,0.49923733
1945-10-16 00:00:00,1,0.03968417,0.9991355,2.0004,0.49946785
1945-11-15 12:00:00,0,0.58257437,0.9992393,2.0016034,0.49921945
1945-11-15 12:00:00,1,0.91544676,0.9987033,2.0003285,0.49926963
1945-12-16 00:00:00,0,0.12819389,0.9993611,2.0011735,0.49938753
1945-12-16 00:00:00,1,0.19110473,0.99837255,1.9998131,0.49923295
1946-01-16 00:00:00,0,2.5064201,0.9994855,2.0003178,0.49966335
1946-01-16 00:00:00,1,0.52372694,0.99836814,1.998993,0.4994355
1946-02-14 12:00:00,0,0.4753453,0.9990169,2.0017965,0.49906015
1946-02-14 12:00:00,1,0.21222472,0.99881244,2.0004852,0.4992851
1946-03-16 00:00:00,0,0.19810039,0.9995735,2.0010507,0.49952433
1946-03-16 00:00:00,1,0.2943807,0.9990135,2.0000114,0.49950388
1946-04-15 12:00:00,0,0.036568023,1.0019507,2.0027404,0.50028986
1946-04-15 12:00:00,1,2.2629554,0.99763,2.0006635,0.49864957
