time,latent_dim,latent,alpha,beta,lambda
1940-01-16 00:00:00,0,0.3393182,1.0011917,1.9955175,0.50172037
1940-01-16 00:00:00,1,0.017650459,1.0013299,1.9989808,0.50092024
1940-01-16 00:00:00,2,1.6064304,1.0024558,2.0041676,0.50018567
1940-01-16 00:00:00,3,1.0191177,1.0009097,1.9936334,0.502053
1940-02-15 00:00:00,0,0.018871056,1.0014334,1.9953148,0.5018924
1940-02-15 00:00:00,1,0.56309724,1.001621,1.999058,0.5010465
1940-02-15 00:00:00,2,0.77899003,1.0022876,2.0045261,0.5000123
1940-02-15 00:00:00,3,0.35187185,1.0015237,1.9930366,0.50251144
1940-03-16 00:00:00,0,0.17479895,1.001253,1.9953288,0.5017985
1940-03-16 00:00:00,1,0.26947448,1.0011582,1.9989064,0.500853
1940-03-16 00:00:00,2,0.178338,1.0024384,2.0040355,0.5002099
1940-03-16 00:00:00,3,0.16256496,1.0009784,1.9933298,0.50216395
1940-04-15 12:00:00,0,0.53553593,1.0016006,2.0048099,0.4995988
1940-04-15 12:00:00,1,0.43552533,1.0020468,2.0041704,0.49998084
1940-04-15 12:00:00,2,0.4654492,1.0037512,2.0057473,0.5004375
1940-04-15 12:00:00,3,0.09080696,1.0007426,2.0032551,0.4995582
1940-05-16 00:00:00,0,1.2399969,1.0037842,2.0177476,0.49747756
1940-05-16 00:00:00,1,0.18464313,1.0028691,2.0111578,0.49865264
1940-05-16 00:00:00,2,0.24419111,1.0041778,2.007005,0.50033647
1940-05-16 00:00:00,3,0.04561161,1.0048113,2.0148292,0.49870792
1940-06-15 12:00:00,0,0.01992917,1.003392,2.0138948,0.49823457
1940-06-15 12:00:00,1,0.11170264,1.0026703,2.009547,0.4989534
1940-06-15 12:00:00,2,1.5280544,1.0041893,2.007241,0.50028336
1940-06-15 12:00:00,3,0.81816477,1.0038593,2.0108278,0.49922687
1940-07-16 00:00:00,0,0.16789347,1.00297,2.0146887,0.49782875
1940-07-16 00:00:00,1,0.059950117,0.9997124,2.0037377,0.49892378
1940-07-16 00:00:00,2,0.23229468,0.9999184,1.995765,0.50102013
1940-07-16 00:00:00,3,0.13561945,1.006223,2.018937,0.49839243
1940-08-16 00:00:00,0,0.02515325,1.0011599,2.0050585,0.49931705
1940-08-16 00:00:00,1,0.5395502,0.99659336,1.9939481,0.4998091
1940-08-16 00:00:00,2,0.04952396,0.99587893,1.985393,0.5016029
1940-08-16 00:00:00,3,1.129931,1.0050968,2.016388,0.498464
1940-09-15 12:00:00,0,0.18890224,1.0019256,2.0074377,0.49910668
1940-09-15 12:00:00,1,0.18885264,1.0022593,2.0057673,0.49968868
1940-09-15 12:00:00,2,1.436151,1.0041239,2.005991,0.50056255
1940-09-15 12:00:00,3,0.1843633,1.001285,2.0057154,0.49921587
1940-10-16 00:00:00,0,0.00076433254,1.0012944,2.0016494,0.50023466
1940-10-16 00:00:00,1,0.09161021,1.0015204,2.0023217,0.5001796
1940-10-16 00:00:00,2,0.35408625,1.0034845,2.0047793,0.5005461
1940-10-16 00:00:00,3,1.0599726,1.0003545,2.0002618,0.5001118
1940-11-15 12:00:00,0,0.039345153,1.0024179,2.0089366,0.49897936
1940-11-15 12:00:00,1,0.008175346,1.0024229,2.0067987,0.49951342
1940-11-15 12:00:00,2,1.0106604,1.0041306,2.0063956,0.5004649
1940-11-15 12:00:00,3,0.8036401,1.0022027,2.00659,0.4994557
1940-12-16 00:00:00,0,0.7604184,1.000882,1.9962695,0.5013762
1940-12-16 00:00:00,1,0.045870863,1.001616,1.9991817,0.501013
1940-12-16 00:00:00,2,0.87255436,1.002568,2.0044906,0.500161
1940-12-16 00:00:00,3,1.7682631,1.000276,1.9949291,0.5014093
1941-01-16 00:00:00,0,0.30338132,1.0006984,1.9964054,0.50125015
1941-01-16 00:00:00,1,0.37337205,1.0013156,1.9991004,0.5008831
1941-01-16 00:00:00,2,0.27783534,1.00269,2.0042036,0.5002935
1941-01-16 00:00:00,3,0.21975845,0.9997551,1.9953599,0.50104
1941-02-14 12:00:00,0,0.5876992,1.0009334,1.9962746,0.50140065
1941-02-14 12:00:00,1,0.92770535,1.0015634,1.9992267,0.50097543
1941-02-14 12:00:00,2,0.18173908,1.0025961,2.00438,0.50020266
1941-02-14 12:00:00,3,0.52674574,1.0003777,1.9948679,0.50147563
1941-03-16 00:00:00,0,0.2534735,1.0001521,1.9984275,0.50046957
1941-03-16 00:00:00,1,1.7901204,1.0013102,1.9998381,0.50069565
1941-03-16 00:00:00,2,0.10076846,1.0032618,2.0039644,0.50063854
1941-03-16 00:00:00,3,0.00035130559,0.99844205,1.9984738,0.4996023
1941-04-15 12:00:00,0,0.35241845,1.0005677,1.9971633,0.50099444
1941-04-15 12:00:00,1,0.016734425,1.0011183,1.9994085,0.50070727
1941-04-15 12:00:00,2,0.2606089,1.0029275,2.0039525,0.5004747
1941-04-15 12:00:00,3,0.5493032,0.9993345,1.9964069,0.50056654
1941-05-16 00:00:00,0,1.299751,1.0011398,2.0000603,0.5005548
1941-05-16 00:00:00,1,0.1162403,1.0012804,2.001357,0.50030077
1941-05-16 00:00:00,2,0.0666851,1.0032761,2.004476,0.5005179
1941-05-16 00:00:00,3,0.12890123,1.0001459,1.9987296,0.5003908
1941-06-15 12:00:00,0,0.15299198,1.0032823,2.0128384,0.49844158
1941-06-15 12:00:00,1,0.22200194,1.0024897,2.0090213,0.49899405
1941-06-15 12:00:00,2,0.51797897,1.0042226,2.0068338,0.5004015
1941-06-15 12:00:00,3,0.30887774,1.003775,2.0097828,0.4994445
1941-07-16 00:00:00,0,0.3890917,1.0040035,2.0187814,0.49733147
1941-07-16 00:00:00,1,0.11326424,1.0022771,2.011055,0.49838376
1941-07-16 00:00:00,2,0.2246918,1.0037856,2.0057275,0.5004596
1941-07-16 00:00:00,3,0.22641899,1.0054114,2.016578,0.49857304
1941-08-16 00:00:00,0,1.0063523,1.0023205,2.0084069,0.49906248
1941-08-16 00:00:00,1,0.1496548,1.0022787,2.0065057,0.4995145
1941-08-16 00:00:00,2,0.43140936,1.0041138,2.006373,0.5004622
1941-08-16 00:00:00,3,0.34959087,1.0019716,2.0062034,0.4994367
1941-09-15 12:00:00,0,0.06954333,1.0008663,2.0045633,0.49929392
1941-09-15 12:00:00,1,1.2219957,0.99636394,1.9933993,0.4998316
1941-09-15 12:00:00,2,0.18039787,0.9958053,1.9849399,0.5016803
1941-09-15 12:00:00,3,0.0021144943,1.0045829,2.01634,0.49822098
1941-10-16 00:00:00,0,0.09502329,1.0028024,2.0108824,0.49868774
1941-10-16 00:00:00,1,0.18569677,1.0028285,2.0079606,0.4994264
1941-10-16 00:00:00,2,0.2896818,1.0040917,2.0072348,0.50023633
1941-10-16 00:00:00,3,0.41197577,1.0028706,2.0081866,0.49939114
1941-11-15 12:00:00,0,0.04178596,1.0013058,1.999715,0.50072426
1941-11-15 12:00:00,1,0.21160327,1.0013404,2.001313,0.5003417
1941-11-15 12:00:00,2,0.41028398,1.0032179,2.004397,0.5005086
1941-11-15 12:00:00,3,1.5800663,1.0005995,1.9981079,0.5007735
1941-12-16 00:00:00,0,0.30151063,1.001378,1.9951626,0.501903
1941-12-16 00:00:00,1,1.8716757,1.0014448,1.9989216,0.50099254
