time,PC1,PC2,PC3,PC4
1940-01-16 00:00:00,-0.3859578551853423,-0.09098181123080842,0.2225492228068973,0.09068368808441346
1940-02-15 00:00:00,-0.45314261794309296,-0.16969247864919454,0.5271586853603751,0.03249137824435466
1940-03-16 00:00:00,-0.29375398255251906,-0.0022112920320153107,0.04953744765921331,0.09338841486355015
1940-04-15 12:00:00,0.10221240504068958,-0.38155168857358945,0.0366915543176643,-0.0593389494800628
1940-05-16 00:00:00,0.13329757572902232,-0.07478243922548242,0.025303723468594663,0.008297090870245938
1940-06-15 12:00:00,0.15995268651732855,-0.12064706225792313,0.023265593499811,-0.04362566404317028
1940-07-16 00:00:00,0.16299448428083596,0.08883350916062688,0.000363499976309023,0.023483541712329192
1940-08-16 00:00:00,0.1600761271998348,0.08577302154871375,0.0031722654878952317,0.04005611031348366
1940-09-15 12:00:00,0.1609728641370067,-0.2627394068467195,0.045800265453850186,-0.10648451720993465
1940-10-16 00:00:00,0.016381289163560173,0.03855662208581373,-0.034914527196099165,0.045256465355191844
1940-11-15 12:00:00,0.11102829843380893,0.06592438038530019,0.030320870295105495,0.009071016716637459
1940-12-16 00:00:00,-0.2984107709929849,-0.0821149175990504,0.6126211816954353,0.06604925747125023
1941-01-16 00:00:00,-0.21727350087552755,-0.09145146035252658,0.4167236016129891,0.12099017513940935
1941-02-14 12:00:00,-0.39649997223866984,-0.2784532908145131,0.48114449131919673,0.14388245408724915
1941-03-16 00:00:00,-0.26258331667159585,-0.34493587552487437,0.08959128412936401,0.2278265092189321
1941-04-15 12:00:00,-0.16981388982249768,-0.5215222342419298,0.008436572316831203,0.06305893390386635
1941-05-16 00:00:00,0.05471550128609104,-0.28019177524736183,0.11123040990228669,-0.026074542730103456
1941-06-15 12:00:00,0.16458376991768256,-0.09417778164740728,0.016666685205243836,-0.06592207476195483
1941-07-16 00:00:00,0.18083463322336538,-0.05692622005297335,0.02339212902589982,-0.029136521586516223
1941-08-16 00:00:00,0.18560182612582504,-0.14896629588661484,0.025433543173030038,-0.10110020809723733
1941-09-15 12:00:00,0.15967890999400475,0.07329910382766483,0.009369735605583684,0.03531657402366545
1941-10-16 00:00:00,0.14561822625307902,-0.043551143292030775,0.020348199214503315,-0.028266666041581207
1941-11-15 12:00:00,-0.00387770500278084,0.16317248020007769,-0.009316023821342223,0.07708760089848771
1941-12-16 00:00:00,-0.39099842406170393,0.1123761763152312,0.21665715404327882,-0.030613632960158288
1942-01-16 00:00:00,-0.17785997093187728,0.15951235061861085,0.25809297285465244,0.06113865147395814
1942-02-14 12:00:00,-0.2190933892986281,-0.006019386064204352,0.09773960718816313,0.1316664532840373
1942-03-16 00:00:00,0.012026924732484776,0.14621946115132434,0.005499486393519826,0.04939107955508332
1942-04-15 12:00:00,-0.14157885569676704,-0.2517947223010736,0.17750850044594788,0.06505725315466754
1942-05-16 00:00:00,0.051156283576149236,-0.24032221315119037,0.09401700489898829,-0.05951436166378174
1942-06-15 12:00:00,0.16556807721178152,-0.007389032507846199,0.015197042661387938,-0.0007173415058427945
1942-07-16 00:00:00,0.1606589138265616,0.06792004466214452,0.008429108540963293,0.043635065231273085
1942-08-16 00:00:00,0.15487047989343586,0.1271005561678198,0.002794664824037063,0.05414589430232736
1942-09-15 12:00:00,0.15872241330781042,0.07951509670566177,0.0023196648316055057,0.05039095157533052
1942-10-16 00:00:00,0.1676005478431225,-0.039220385558166176,0.052786122535347146,-0.023625967044981183
1942-11-15 12:00:00,-0.26322371028492797,0.44838620035224114,-0.05446352545754046,-0.11880414788117227
1942-12-16 00:00:00,0.05770110268343709,0.2806378992983966,-0.009201585115829525,0.03154557622607268
1943-01-16 00:00:00,-0.41650313190366717,0.48671388123983184,-0.1786957423722048,-0.08504765671211964
1943-02-14 12:00:00,-0.04466242336454257,0.019187404874096398,-0.07235081149640826,0.05037418323261944
1943-03-16 00:00:00,-0.2975721119046058,-0.07755394152160497,-0.28764264366931463,0.06390452783607581
1943-04-15 12:00:00,-0.0017691962425771535,-0.15598289679686692,-0.04322903619812585,0.04303077754656659
1943-05-16 00:00:00,0.16103678491965037,-0.022027923628837764,0.013375596329925021,0.0155394468518803
1943-06-15 12:00:00,0.1540394332229718,-0.048428762357595856,0.003688662346394367,-0.019993444321111636
1943-07-16 00:00:00,0.1666770968886207,0.06343270280857768,0.0055326679484808405,0.01004833294467855
1943-08-16 00:00:00,0.1578190810262512,0.07661336408008869,0.004155587288193985,0.05257763348726646
1943-09-15 12:00:00,0.1585829747964159,0.08076866979838161,0.0005455026381465666,0.04923805410174231
1943-10-16 00:00:00,0.08406321101826236,-0.14558237746385425,0.03705124652755187,0.025153677799657992
1943-11-15 12:00:00,0.15917369078527854,0.03564617770727943,0.04212982237010876,-0.015429833073780652
1943-12-16 00:00:00,-0.08298777855373382,-0.004528577604197864,0.0018805795056314745,0.15307290717123267
1944-01-16 00:00:00,-0.055487844971066985,0.2464714943740984,0.05721890152704373,0.01943998918686679
1944-02-15 00:00:00,-0.2982390752627983,-0.014215332510701145,0.029892653545566417,0.11676051159490897
1944-03-16 00:00:00,-0.04325935960808738,0.0564563065781333,-0.10407457971941042,-0.007652747609673771
1944-04-15 12:00:00,0.029746357925287778,-0.20920721767747355,0.06102171252071828,-0.054217247558972476
1944-05-16 00:00:00,0.13534510279847367,-0.2467607046858832,0.06306187665752094,-0.036463459319696134
1944-06-15 12:00:00,0.15760145845660728,-0.11449594357049767,0.03635812845546299,-0.03086275192469143
1944-07-16 00:00:00,0.1551565484721711,0.09546531060064667,0.0019239286865109784,0.05272708793223346
1944-08-16 00:00:00,0.15783326705158562,0.0785054059365227,0.003519171901115392,0.053535113258633193
1944-09-15 12:00:00,0.1599590487810665,0.021647472641283,0.005921982672945358,0.0311957318950154
1944-10-16 00:00:00,0.10572240734051822,0.11213229131812641,0.0973974792668488,0.0687255845908244
1944-11-15 12:00:00,-0.191745582389045,0.07905236931952199,0.06413603155327077,0.0783136400586526
1944-12-16 00:00:00,-0.06496087381963214,0.06457746987459545,0.08294625967914071,0.06688732273593717
1945-01-16 00:00:00,0.1344958032316666,0.08433737566468497,0.05652715123856816,0.02846924246776189
1945-02-14 12:00:00,-0.2709396289923208,0.10363081633163419,-0.2568415285999019,-0.0861715278047076
1945-03-16 00:00:00,-0.28444014817144025,-0.19846004453737923,-0.0612747580571133,0.07590812304184624
1945-04-15 12:00:00,0.12316264695929621,-0.08943394894478016,-0.009309702027131772,-0.0529046812320936
1945-05-16 00:00:00,0.11521003741389266,-0.3483967739076421,0.06349550051399722,-0.14058361601938207
1945-06-15 12:00:00,0.17056580883953185,-0.1178831641879595,0.025592464177678853,-0.047323563182008116
1945-07-16 00:00:00,0.16333266229130436,0.0709244205146935,0.00715244894878192,0.039181167086793645
1945-08-16 00:00:00,0.16669258731410308,0.01784470310909317,0.01249100313068724,0.021900376183907555
1945-09-15 12:00:00,0.16179639291579306,0.03760528462610069,0.007531276971139145,0.03289940237210204
1945-10-16 00:00:00,-0.06348510280351277,0.007545480472498561,-0.007954039271313107,-0.015045325622537742
1945-11-15 12:00:00,-0.029008324869384483,0.1678387788602885,0.12963975006117573,-0.016934303438883358
1945-12-16 00:00:00,-0.2768809139492229,0.23207553950800247,0.10202213026716342,-0.023469723582711793
1946-01-16 00:00:00,0.010886468372789046,0.09864798882289917,-0.033071240842340144,0.051262048013474115
1946-02-14 12:00:00,-0.005243931971204846,0.05301762053969253,0.012139386428216437,0.10177970076803228
1946-03-16 00:00:00,-0.21209441963555653,-0.08549896285567751,-0.22421280958033168,-0.028892755564839945
1946-04-15 12:00:00,0.12950866662103339,-0.17813375247717492,-0.007684714165484718,0.007803110430628035
1946-05-16 00:00:00,0.1422021603284576,-0.08996973864337851,0.030666082185195676,-0.009207469744189595
1946-06-15 12:00:00,0.1592357380829244,0.06736258797806399,0.006967666689026708,0.04824621760516462
1946-07-16 00:00:00,0.1789605367964732,-0.03515296581015906,0.028512248774734184,-0.011954571765817268
1946-08-16 00:00:00,0.16021312083346861,0.06162102006933606,0.010711083725783554,0.0430112217397271
1946-09-15 12:00:00,0.15522678760219571,0.07411719144386875,0.0030189694564027314,0.04866126033055118
1946-10-16 00:00:00,0.06199140047009956,-0.008137528129913335,-0.10200796320846706,-0.0033714509778052237
1946-11-15 12:00:00,-0.24306821806365875,0.334994115406335,-0.09756528045878804,-0.030142935121459186
1946-12-16 00:00:00,-0.14479068566341713,0.04943745561781049,-0.14019278433968174,0.12868474936557217
1947-01-16 00:00:00,0.04742665133268663,0.1601711376087173,-0.03359151242872638,0.07553276094760919
1947-02-14 12:00:00,-0.07775149875506956,0.07258004892648895,0.0407017609278173,0.09769499892550693
1947-03-16 00:00:00,-0.13756336648034012,-0.07954900429715464,-0.0211175845128293,-0.03757833622087978
1947-04-15 12:00:00,0.050983935780965065,-0.38188551301813123,-0.03452731206352999,-0.0006686811613215715
1947-05-16 00:00:00,0.13630590090111547,-0.2710288282333474,0.053579210525826704,-0.051119900259245205
1947-06-15 12:00:00,0.13816360780988957,-0.21034142556123056,0.10081868498392837,-0.07679051840813728
1947-07-16 00:00:00,0.15800207183564977,0.07969027597648537,0.0049710923561742115,0.05076532992906141
1947-08-16 00:00:00,0.16065740517854368,0.11422335405181491,-0.0019611087639171965,0.017873913776803474
1947-09-15 12:00:00,0.1519087818635677,0.024129069750792764,-0.0033465931948909455,0.02899397919903457
1947-10-16 00:00:00,-0.03472663737570722,0.15925510287817293,0.02282410444711852,0.004501150217659289
1947-11-15 12:00:00,0.09814094374002841,0.06343407793357364,-0.005717430534235346,-0.027033521680290995
1947-12-16 00:00:00,0.05175015847802614,0.0631838209976201,0.06106690961334671,0.028830472993160106
1948-01-16 00:00:00,0.11242490860494266,0.38178191829583946,0.16225378083707453,-0.10651753754816742
1948-02-15 00:00:00,-0.07545631264498234,0.049833205253793644,-0.12711831576902305,0.08960174460226838
1948-03-16 00:00:00,-0.3330345794537855,-0.26989266580661864,0.02982400782000527,0.10304219844742196
1948-04-15 12:00:00,-0.41170007013541177,-0.26690251168656565,0.008707799692547702,0.03196754495221271
1948-05-16 00:00:00,0.06481408991593286,-0.4005661833283575,0.09706049070903236,-0.16232323050505418
1948-06-15 12:00:00,0.178445916497691,-0.21986577227674267,0.08832113259400196,-0.08171999703405947
1948-07-16 00:00:00,0.1608961839886588,0.06250497448851597,0.014361560166444576,0.04739408908022613
1948-08-16 00:00:00,0.15604771628223543,0.08046081773376415,0.00503076973502764,0.054393861264042165
1948-09-15 12:00:00,0.16338290996618546,-0.010036942009809036,0.028216700942036932,0.02559694966397985
1948-10-16 00:00:00,0.1256650227647415,-0.04580771246201995,0.01764152414295428,0.015545907547740101
1948-11-15 12:00:00,0.10297111722882,0.25096348879594865,0.044735949934645525,-0.04883095034683785
1948-12-16 00:00:00,-0.24826716158534,0.011417161433524226,0.09894355726609477,0.07255217103867995
1949-01-16 00:00:00,-0.10489908752869126,0.17380605419548636,-0.2352537907981636,0.08308697514501656
1949-02-14 12:00:00,-0.15901540227423827,-0.0019310273246286869,-0.06616743072200804,0.03209853285517522
1949-03-16 00:00:00,-0.39684133180765313,-0.38845339818181945,0.13443381460904927,0.07173856974243192
1949-04-15 12:00:00,0.11665923683940595,-0.1008936820048332,-0.003647218596086854,-0.036612285867448496
1949-05-16 00:00:00,0.05079034479736219,-0.38995581407207425,-0.04304534194487697,-0.19204603571905102
1949-06-15 12:00:00,0.16134784462032836,0.04489030892366999,0.007655574421945144,0.034565141696008495
1949-07-16 00:00:00,0.15698691323626196,0.10175739408242249,0.001042370482616406,0.0514775494602428
1949-08-16 00:00:00,0.16475214245109304,0.06545431950454664,0.00977114601125767,0.027251657664503437
1949-09-15 12:00:00,0.1567496786214599,0.0621646576555947,-0.0011003120344605377,0.032612895495664096
1949-10-16 00:00:00,0.1511107870273469,0.08005264194171709,-0.012708458388396404,0.01306542569350344
1949-11-15 12:00:00,-0.06261450933701365,0.06495015815502844,-0.13263900058516737,0.03189325167016305
1949-12-16 00:00:00,-0.12343550874866221,0.05938926399167033,-0.12329921507201175,0.12892305899858875
1950-01-16 00:00:00,-0.37848758888794853,0.292613547069303,-0.06788739118903742,-0.08501526800496048
1950-02-14 12:00:00,-0.07647148199904683,0.23897691991196227,-0.04404029487586125,0.032513864294288986
1950-03-16 00:00:00,-0.07778721562910218,0.11103801776728521,-0.10136190279615559,-0.05931317182320539
1950-04-15 12:00:00,-0.05232858951040131,-0.024234535812111768,-0.16290271266328749,0.0037726388808651534
1950-05-16 00:00:00,0.09508335073031582,-0.12341939765190993,-0.027634946656434678,-0.04576527847400269
1950-06-15 12:00:00,0.17677201161993955,-0.19787086476025026,0.04218294631760161,-0.06750285728177549
1950-07-16 00:00:00,0.1617061797320425,0.08102056504310284,0.006862093741064779,0.03864503758700982
1950-08-16 00:00:00,0.15957271948877227,0.059170496412055074,0.006041332365133767,0.039565391169101405
1950-09-15 12:00:00,0.1668128964305078,-0.15673816324749654,0.03398086561100777,-0.08051565497420493
1950-10-16 00:00:00,-0.10210203621005573,0.18724977674808177,0.01663966608157691,-0.016346390997810684
1950-11-15 12:00:00,-0.31723331716226355,0.30236605483155293,-0.16956322161140175,-0.11595044264036905
1950-12-16 00:00:00,-0.10281790469379759,0.3655016262825703,0.1278378174919401,-0.17597329529669448
1951-01-16 00:00:00,-0.21341180423874784,0.26574446757569464,-0.031995675875926,-0.14947518427125134
1951-02-14 12:00:00,-0.0607542474859922,0.009539802388951885,0.03518761362847295,-0.006592128753980742
1951-03-16 00:00:00,-0.0031552730333178347,0.17489241133195477,-0.0920003923136209,0.006686983880804631
1951-04-15 12:00:00,-0.04245100460546403,-0.46032219392646745,-0.1079622334201496,-0.07934245009531807
1951-05-16 00:00:00,0.10819640851021647,-0.13301472929868627,0.08267948010734555,-0.0650547490825841
