time,latent_dim,latent,alpha,beta,lambda
1940-01-16 00:00:00,0,2.4209287,0.99941486,2.0076098,0.49781328
1940-01-16 00:00:00,1,0.46356177,1.0033367,2.0031347,0.5008833
1940-01-16 00:00:00,2,0.49224377,1.00389,2.0105538,0.4993102
1940-01-16 00:00:00,3,0.77073014,1.0045426,2.0013452,0.5019337
1940-01-16 00:00:00,4,0.41682658,1.0023799,2.0042567,0.5001255
1940-02-15 00:00:00,0,0.32722712,0.9983237,2.0067828,0.4974747
1940-02-15 00:00:00,1,0.37335947,1.0037657,2.00242,0.5012763
1940-02-15 00:00:00,2,0.005227315,1.0038741,2.0115664,0.49905092
1940-02-15 00:00:00,3,0.28276315,1.0051875,2.0023146,0.5020128
1940-02-15 00:00:00,4,0.40865138,1.0030398,2.0042531,0.5004557
1940-03-16 00:00:00,0,0.11915937,0.9998172,2.007338,0.49808112
1940-03-16 00:00:00,1,0.44664642,1.0025184,2.002936,0.50052446
1940-03-16 00:00:00,2,0.35574076,1.0035194,2.0086093,0.49960905
1940-03-16 00:00:00,3,0.23624362,1.0037423,1.9997822,0.5019258
1940-03-16 00:00:00,4,0.3239374,1.0011928,2.0028641,0.49988055
1940-04-15 12:00:00,0,0.019030627,0.9986897,2.0050826,0.4980791
1940-04-15 12:00:00,1,0.06323644,1.0003103,2.000541,0.5000199
1940-04-15 12:00:00,2,0.3796275,1.001902,2.0037212,0.5000206
1940-04-15 12:00:00,3,0.17383955,1.0024388,1.9969133,0.50199413
1940-04-15 12:00:00,4,1.3114178,0.9983597,1.9980631,0.49966374
1940-05-16 00:00:00,0,0.25664446,0.9998574,2.0126421,0.49678847
1940-05-16 00:00:00,1,0.6039833,1.0029348,2.0029778,0.5007219
1940-05-16 00:00:00,2,0.40361017,1.0029488,2.0102074,0.498928
1940-05-16 00:00:00,3,0.37937352,1.0053427,2.0051746,0.5013741
1940-05-16 00:00:00,4,0.19519237,1.0036283,2.0082047,0.4997639
