time,latent_dim,latent,alpha,beta,lambda
1940-01-16 00:00:00,0,1.8676953,0.9998961,1.9934161,0.5015993
1940-01-16 00:00:00,1,0.91181993,1.0027456,1.9962202,0.50232214
1940-01-16 00:00:00,2,0.05577039,1.0036052,2.0017283,0.50136936
1940-01-16 00:00:00,3,0.16753267,1.0025026,1.994365,0.50266755
1940-01-16 00:00:00,4,0.010868747,1.0025136,1.9948788,0.5025436
1940-01-16 00:00:00,5,0.19199987,1.0030457,1.9980044,0.50202376
1940-01-16 00:00:00,6,0.06364097,1.0006161,1.9970982,0.501035
1940-01-16 00:00:00,7,0.98195225,1.0033331,1.9945886,0.50302756
1940-01-16 00:00:00,8,0.455998,1.0003576,1.9952557,0.5013681
1940-01-16 00:00:00,9,0.81236136,0.99799496,1.9998568,0.4990332
1940-01-16 00:00:00,10,0.89576066,1.0003748,2.0051894,0.4988929
1940-01-16 00:00:00,11,0.009263994,1.0012531,1.9973297,0.50129586
1940-01-16 00:00:00,12,0.05905012,1.0047336,1.9968075,0.50316995
1940-01-16 00:00:00,13,0.5206865,0.99726826,2.0005143,0.49850595
1940-01-16 00:00:00,14,0.42082882,0.998946,2.000375,0.49937937
1940-02-15 00:00:00,0,1.0150763,0.9999093,1.9934397,0.50159997
1940-02-15 00:00:00,1,0.10652935,1.0027665,1.9962299,0.5023302
1940-02-15 00:00:00,2,0.16169344,1.0036399,2.001788,0.50137174
1940-02-15 00:00:00,3,0.66095555,1.002504,1.9943918,0.5026615
1940-02-15 00:00:00,4,0.57026845,1.0025201,1.994889,0.5025443
1940-02-15 00:00:00,5,0.25631446,1.0030832,1.9980596,0.5020287
1940-02-15 00:00:00,6,0.25402436,1.0006303,1.9970996,0.5010417
1940-02-15 00:00:00,7,1.7991649,1.0033469,1.9945887,0.5030345
1940-02-15 00:00:00,8,0.50421447,1.0003477,1.9952823,0.5013565
1940-02-15 00:00:00,9,0.13542418,0.9979952,1.9998944,0.49902394
1940-02-15 00:00:00,10,0.009159673,1.0003971,2.005222,0.4988959
1940-02-15 00:00:00,11,0.048295327,1.0012574,1.997366,0.5012889
1940-02-15 00:00:00,12,0.93695855,1.0047323,1.9968402,0.5031611
1940-02-15 00:00:00,13,0.12893805,0.9972803,2.0005054,0.49851418
1940-02-15 00:00:00,14,0.2953192,0.9989534,2.000376,0.49938282
1940-03-16 00:00:00,0,0.2030983,0.9999021,1.9934374,0.5015969
1940-03-16 00:00:00,1,0.40649095,1.0027484,1.9962404,0.50231844
1940-03-16 00:00:00,2,0.81731445,1.0036021,2.001739,0.5013651
1940-03-16 00:00:00,3,0.70995885,1.0025053,1.9943793,0.50266534
1940-03-16 00:00:00,4,0.42604703,1.0025158,1.9948969,0.5025402
1940-03-16 00:00:00,5,0.19978449,1.0030446,1.9980158,0.50202036
1940-03-16 00:00:00,6,0.1354492,1.0006177,1.9971142,0.5010318
1940-03-16 00:00:00,7,0.02283211,1.0033306,1.9946016,0.503023
1940-03-16 00:00:00,8,0.5410463,1.0003599,1.9952649,0.501367
1940-03-16 00:00:00,9,0.14012457,0.99799854,1.9998782,0.49902967
1940-03-16 00:00:00,10,0.21600258,1.0003754,2.0052042,0.49888954
1940-03-16 00:00:00,11,0.39063865,1.0012565,1.9973462,0.5012934
1940-03-16 00:00:00,12,0.49385652,1.0047364,1.9968185,0.50316864
1940-03-16 00:00:00,13,0.9916563,0.9972726,2.0005293,0.49850437
1940-03-16 00:00:00,14,0.2735832,0.99895066,2.0003858,0.499379
1940-04-15 12:00:00,0,0.31565636,1.0005064,1.9957286,0.5013239
1940-04-15 12:00:00,1,1.1056141,1.0029755,1.9986212,0.5018337
1940-04-15 12:00:00,2,0.23377667,1.0032551,2.0028377,0.50091684
1940-04-15 12:00:00,3,0.22458579,1.0028704,1.9958665,0.5024737
