time,latent_dim,latent,mu,logvar
1940-01-16 00:00:00,0,-0.6216896,-0.009758674,0.004305795
1940-01-16 00:00:00,1,-1.4928507,0.005761534,-0.00806814
1940-01-16 00:00:00,2,-0.47417617,0.005199045,-0.0035893396
1940-01-16 00:00:00,3,-0.76038176,-0.0025592055,0.006115319
1940-02-15 00:00:00,0,-1.1885865,-0.012644619,0.0041211247
1940-02-15 00:00:00,1,0.78194624,0.005377412,-0.009537003
1940-02-15 00:00:00,2,-0.7297554,0.0054781437,-0.006474979
1940-02-15 00:00:00,3,0.3220506,-0.0043953676,0.004748959
1940-03-16 00:00:00,0,0.42646313,-0.004565373,0.0048345923
1940-03-16 00:00:00,1,-1.4848745,0.005238846,-0.0054411804
1940-03-16 00:00:00,2,-0.5483439,0.002206117,-0.0023927763
1940-03-16 00:00:00,3,1.5743699,-0.0044625998,0.007327279
1940-04-15 12:00:00,0,-0.27036035,0.0051179007,0.003229238
1940-04-15 12:00:00,1,-1.3655236,0.004757583,-0.004033533
1940-04-15 12:00:00,2,0.41514575,0.00047640502,-0.0023223422
1940-04-15 12:00:00,3,0.29348695,0.0017675795,0.0020331647
1940-05-16 00:00:00,0,-2.183321,0.0032256767,0.0033079088
1940-05-16 00:00:00,1,1.5040488,0.0011019111,-0.00076271873
1940-05-16 00:00:00,2,0.8801281,-0.0008032769,-0.0015885159
1940-05-16 00:00:00,3,2.8545396,-0.0012006629,0.0012505278
1940-06-15 12:00:00,0,-0.30179983,0.003433168,0.0032590777
1940-06-15 12:00:00,1,2.454571,0.0022339076,-0.0022935728
1940-06-15 12:00:00,2,-1.1083713,-3.565848e-05,-0.0024298094
1940-06-15 12:00:00,3,-0.48253867,0.0009673694,0.001239391
1940-07-16 00:00:00,0,0.65913403,0.0029136688,0.00383804
1940-07-16 00:00:00,1,0.42495748,0.000310719,-0.000154607
1940-07-16 00:00:00,2,0.08661919,-0.00024411082,-0.0013000071
1940-07-16 00:00:00,3,-1.4344369,0.00035861414,0.0013277046
1940-08-16 00:00:00,0,-0.4688405,0.0031434,0.003519982
1940-08-16 00:00:00,1,0.56150043,0.0008677989,-1.6605482e-06
1940-08-16 00:00:00,2,-0.9713043,-0.00056938827,-0.0014891885
1940-08-16 00:00:00,3,1.0737493,0.00044364855,0.0007071011
1940-09-15 12:00:00,0,-0.3580345,0.0027319267,0.003394954
1940-09-15 12:00:00,1,-2.2288275,0.0015375912,-0.005301793
1940-09-15 12:00:00,2,1.0701344,0.0019532442,-0.0028487705
1940-09-15 12:00:00,3,-0.4156062,0.0031828852,0.0031694323
1940-10-16 00:00:00,0,0.78274786,0.003234163,0.0061254352
1940-10-16 00:00:00,1,1.0160619,0.0025276095,-0.0024049897
1940-10-16 00:00:00,2,-0.79531986,0.00094021857,0.00029371306
1940-10-16 00:00:00,3,-1.3853676,3.5090372e-05,0.0053498223
1940-11-15 12:00:00,0,1.1612946,0.0028222948,0.0042484924
1940-11-15 12:00:00,1,-0.6012812,0.0007274002,-0.0005600285
1940-11-15 12:00:00,2,-1.4477168,-0.0011146069,-0.00020859763
1940-11-15 12:00:00,3,0.4118233,-0.0035225507,0.002173202
1940-12-16 00:00:00,0,1.1133626,-0.010907084,0.0034820065
1940-12-16 00:00:00,1,-1.435677,0.008112192,-0.010142616
1940-12-16 00:00:00,2,-0.089776404,0.00642474,-0.005969584
1940-12-16 00:00:00,3,-1.3470297,-0.002228057,0.006204741
1941-01-16 00:00:00,0,-1.0525047,-0.005655758,0.002215229
1941-01-16 00:00:00,1,-1.3828474,0.0069312006,-0.010492672
1941-01-16 00:00:00,2,0.5759986,0.0043902397,-0.004780039
1941-01-16 00:00:00,3,-2.753677,-0.0031024907,0.006142758
1941-02-14 12:00:00,0,1.2170703,-0.008428909,0.002929628
1941-02-14 12:00:00,1,-0.047343593,0.008909062,-0.012392831
1941-02-14 12:00:00,2,-0.4202946,0.005950898,-0.0077238157
1941-02-14 12:00:00,3,0.30940488,-0.0013007,0.0043208506
1941-03-16 00:00:00,0,-0.23052475,0.0024406388,0.0038133338
1941-03-16 00:00:00,1,-0.80085176,0.008050919,-0.010871413
1941-03-16 00:00:00,2,-1.2398585,0.0019646436,-0.0066756867
1941-03-16 00:00:00,3,0.31133655,0.0029605152,0.0033764262
1941-04-15 12:00:00,0,0.65636766,0.0023642778,0.0015351176
1941-04-15 12:00:00,1,-0.35982132,0.0066553056,-0.010360346
1941-04-15 12:00:00,2,1.2685299,0.0037876368,-0.0049177855
1941-04-15 12:00:00,3,-2.2761803,0.00035693496,0.006439466
1941-05-16 00:00:00,0,1.5357914,0.0046922117,0.0012715235
1941-05-16 00:00:00,1,-0.20750637,0.003820464,-0.005916206
1941-05-16 00:00:00,2,0.6193082,0.00017499924,-0.003419768
1941-05-16 00:00:00,3,0.5359833,-0.0030066054,0.0026776604
1941-06-15 12:00:00,0,-0.54582757,0.0026033446,0.004688531
1941-06-15 12:00:00,1,0.462536,0.001046896,-0.0006424831
1941-06-15 12:00:00,2,-1.230701,-0.00032170117,-0.0009613745
1941-06-15 12:00:00,3,0.9139815,-0.00079844147,0.0007109735
1941-07-16 00:00:00,0,1.1770698,0.004022293,0.0035632327
1941-07-16 00:00:00,1,-0.120220415,0.0010826439,-0.0016081389
1941-07-16 00:00:00,2,2.8619347,-0.00016343594,-0.002161555
1941-07-16 00:00:00,3,0.42100418,0.0012503909,0.0011177715
1941-08-16 00:00:00,0,-0.47259697,0.003939219,0.0033367723
1941-08-16 00:00:00,1,1.5395668,0.0019415319,-0.0027639745
1941-08-16 00:00:00,2,-1.0022621,0.0006851703,-0.0030870363
1941-08-16 00:00:00,3,-1.6981106,0.0017574364,0.0018678475
1941-09-15 12:00:00,0,0.75206405,0.0030589178,0.0029789954
1941-09-15 12:00:00,1,0.5627535,0.00045591593,-4.441198e-05
1941-09-15 12:00:00,2,-0.62292445,-0.00045092404,-0.0012576394
1941-09-15 12:00:00,3,1.2834245,0.00027403608,0.00048064254
1941-10-16 00:00:00,0,0.10758984,0.004427649,0.004296586
1941-10-16 00:00:00,1,-1.5708491,0.0036996752,-0.002231732
1941-10-16 00:00:00,2,-1.0001884,-0.00058847666,-0.0018426441
1941-10-16 00:00:00,3,-1.308389,0.00034329388,0.0027079843
1941-11-15 12:00:00,0,1.1445476,0.0022788197,0.0062620267
1941-11-15 12:00:00,1,0.89481646,0.0022099614,-0.001829857
1941-11-15 12:00:00,2,1.1404873,0.00063320994,0.0014980473
1941-11-15 12:00:00,3,0.26007006,-0.0029918756,0.007027546
1941-12-16 00:00:00,0,0.3448746,-0.010909446,0.004195042
1941-12-16 00:00:00,1,-1.4556497,0.003966421,-0.0051902495
1941-12-16 00:00:00,2,-1.0435362,0.003713712,-0.0023796
1941-12-16 00:00:00,3,-0.16668007,-0.006170433,0.0058255736
1942-01-16 00:00:00,0,-1.6430893,-0.005997941,0.0061775595
1942-01-16 00:00:00,1,-0.5505684,0.0048100203,-0.0045377733
1942-01-16 00:00:00,2,-0.2535617,0.0033015609,-0.001417473
1942-01-16 00:00:00,3,-0.1389644,-0.0022650305,0.008363375
1942-02-14 12:00:00,0,-1.4173051,-0.0015111715,0.0042319074
1942-02-14 12:00:00,1,-0.8643513,0.0059939325,-0.0069225505
1942-02-14 12:00:00,2,-0.78074247,0.002109453,-0.002888985
1942-02-14 12:00:00,3,-0.4865696,-0.002754923,0.00895031
1942-03-16 00:00:00,0,-0.21691433,0.003716588,0.005881481
1942-03-16 00:00:00,1,-1.7326504,0.003565818,8.091796e-05
1942-03-16 00:00:00,2,0.33048856,-0.0007612556,0.0013747998
1942-03-16 00:00:00,3,0.6240131,-0.0029430427,0.005833324
1942-04-15 12:00:00,0,-0.8651763,0.00065582246,0.0015696287
1942-04-15 12:00:00,1,-0.10484362,0.004677847,-0.007015952
1942-04-15 12:00:00,2,2.5811882,0.001939103,-0.0028938688
1942-04-15 12:00:00,3,1.0980374,-0.0025408454,0.0056088474
1942-05-16 00:00:00,0,1.5315976,0.0034465045,0.002395466
1942-05-16 00:00:00,1,-0.30773622,0.0025510192,-0.0047283284
1942-05-16 00:00:00,2,-1.2297051,0.00044681132,-0.0019122288
1942-05-16 00:00:00,3,0.2030975,-0.0025199447,0.0042312816
1942-06-15 12:00:00,0,-1.3463116,0.0034022257,0.00320293
1942-06-15 12:00:00,1,-1.196496,0.0009765476,-0.0005860152
1942-06-15 12:00:00,2,0.0053473706,-0.0006799549,-0.0017827936
1942-06-15 12:00:00,3,-1.355698,0.00014590286,-6.224774e-05
1942-07-16 00:00:00,0,1.5534873,0.003055267,0.0032174885
1942-07-16 00:00:00,1,0.29561013,0.00040607154,-0.00024122559
1942-07-16 00:00:00,2,-0.635963,-0.00036667287,-0.0016114525
1942-07-16 00:00:00,3,-0.42352906,0.00041871052,0.00032757968
1942-08-16 00:00:00,0,-1.2191536,0.002539508,0.003528878
1942-08-16 00:00:00,1,-1.3454764,0.00080260634,0.00038824743
1942-08-16 00:00:00,2,0.2670625,-0.0005889088,-0.0017311499
1942-08-16 00:00:00,3,1.1920915,8.109957e-06,0.0004680436
1942-09-15 12:00:00,0,-0.8590964,0.003168814,0.0031709522
1942-09-15 12:00:00,1,-1.274942,0.00057061017,6.2752515e-05
1942-09-15 12:00:00,2,0.85830426,-0.0004915297,-0.0014178567
1942-09-15 12:00:00,3,-2.2571716,0.0005407529,0.0004911013
1942-10-16 00:00:00,0,-1.1412249,0.004539311,0.0042505413
1942-10-16 00:00:00,1,-0.4726565,0.0025759488,-0.0015829755
