time,latent_dim,latent
1946-09-15 12:00:00,0,-0.098054044
1946-09-15 12:00:00,1,0.086275175
1946-09-15 12:00:00,2,-0.44773853
1946-10-16 00:00:00,0,-0.08491687
1946-10-16 00:00:00,1,0.08048468
1946-10-16 00:00:00,2,-0.30764708
1946-11-15 12:00:00,0,0.19146432
1946-11-15 12:00:00,1,0.55238646
1946-11-15 12:00:00,2,-0.24120922
1946-12-16 00:00:00,0,-0.057092614
1946-12-16 00:00:00,1,0.27792335
1946-12-16 00:00:00,2,-0.30719107
1947-01-16 00:00:00,0,-0.05036903
1947-01-16 00:00:00,1,0.19948861
1947-01-16 00:00:00,2,-0.42541948
1947-02-14 12:00:00,0,-0.12643632
1947-02-14 12:00:00,1,0.32140285
1947-02-14 12:00:00,2,-0.31878185
1947-03-16 00:00:00,0,-0.10257948
1947-03-16 00:00:00,1,0.2686306
1947-03-16 00:00:00,2,-0.11048513
1947-04-15 12:00:00,0,-0.336712
1947-04-15 12:00:00,1,-0.080593295
1947-04-15 12:00:00,2,-0.12848367
1947-05-16 00:00:00,0,-0.2878283
1947-05-16 00:00:00,1,-0.068624854
1947-05-16 00:00:00,2,-0.18987517
1947-06-15 12:00:00,0,-0.27468583
1947-06-15 12:00:00,1,-0.033517137
1947-06-15 12:00:00,2,-0.18935618
1947-07-16 00:00:00,0,-0.0946402
1947-07-16 00:00:00,1,0.08933245
1947-07-16 00:00:00,2,-0.45451847
1947-08-16 00:00:00,0,-0.04644473
1947-08-16 00:00:00,1,0.10946261
1947-08-16 00:00:00,2,-0.44664264
1947-09-15 12:00:00,0,-0.11240738
1947-09-15 12:00:00,1,0.06664788
1947-09-15 12:00:00,2,-0.41164592
1947-10-16 00:00:00,0,-0.018326946
1947-10-16 00:00:00,1,0.3187083
1947-10-16 00:00:00,2,-0.30118087
1947-11-15 12:00:00,0,-0.06369913
1947-11-15 12:00:00,1,0.12466177
1947-11-15 12:00:00,2,-0.3465116
1947-12-16 00:00:00,0,-0.14901018
1947-12-16 00:00:00,1,0.17319967
1947-12-16 00:00:00,2,-0.33935755
1948-01-16 00:00:00,0,0.08126329
1948-01-16 00:00:00,1,0.36372262
1948-01-16 00:00:00,2,-0.41401508
1948-02-15 00:00:00,0,-0.07640373
1948-02-15 00:00:00,1,0.20778741
1948-02-15 00:00:00,2,-0.29894328
1948-03-16 00:00:00,0,-0.3652881
1948-03-16 00:00:00,1,0.29790926
1948-03-16 00:00:00,2,0.061466314
1948-04-15 12:00:00,0,-0.31341037
1948-04-15 12:00:00,1,0.34446573
1948-04-15 12:00:00,2,0.16672496
1948-05-16 00:00:00,0,-0.3858334
1948-05-16 00:00:00,1,-0.11404838
1948-05-16 00:00:00,2,0.032538734
1948-06-15 12:00:00,0,-0.27858102
1948-06-15 12:00:00,1,-0.07511117
1948-06-15 12:00:00,2,-0.21092606
1948-07-16 00:00:00,0,-0.11232885
1948-07-16 00:00:00,1,0.079411596
1948-07-16 00:00:00,2,-0.4424445
1948-08-16 00:00:00,0,-0.09775419
1948-08-16 00:00:00,1,0.09065755
1948-08-16 00:00:00,2,-0.45509997
1948-09-15 12:00:00,0,-0.15401608
1948-09-15 12:00:00,1,0.04431494
1948-09-15 12:00:00,2,-0.3915257
1948-10-16 00:00:00,0,-0.17554411
1948-10-16 00:00:00,1,0.035648134
1948-10-16 00:00:00,2,-0.3311105
1948-11-15 12:00:00,0,0.037164204
1948-11-15 12:00:00,1,0.24795012
1948-11-15 12:00:00,2,-0.40550575
1948-12-16 00:00:00,0,-0.19838569
1948-12-16 00:00:00,1,0.43916696
1948-12-16 00:00:00,2,-0.1328458
1949-01-16 00:00:00,0,0.0863903
1949-01-16 00:00:00,1,0.28098133
1949-01-16 00:00:00,2,-0.360486
1949-02-14 12:00:00,0,-0.07956665
1949-02-14 12:00:00,1,0.29771435
1949-02-14 12:00:00,2,-0.17008324
1949-03-16 00:00:00,0,-0.51857513
1949-03-16 00:00:00,1,0.29853714
1949-03-16 00:00:00,2,0.2245022
1949-04-15 12:00:00,0,-0.16947886
1949-04-15 12:00:00,1,0.026294682
1949-04-15 12:00:00,2,-0.277999
1949-05-16 00:00:00,0,-0.2197496
1949-05-16 00:00:00,1,-0.08501806
1949-05-16 00:00:00,2,0.0102575775
1949-06-15 12:00:00,0,-0.10864944
1949-06-15 12:00:00,1,0.06914041
1949-06-15 12:00:00,2,-0.42688242
1949-07-16 00:00:00,0,-0.07843866
1949-07-16 00:00:00,1,0.10078483
1949-07-16 00:00:00,2,-0.46420506
1949-08-16 00:00:00,0,-0.09205156
1949-08-16 00:00:00,1,0.07630267
1949-08-16 00:00:00,2,-0.4347499
1949-09-15 12:00:00,0,-0.08998015
1949-09-15 12:00:00,1,0.08422045
1949-09-15 12:00:00,2,-0.43168214
1949-10-16 00:00:00,0,-0.06043873
1949-10-16 00:00:00,1,0.09735324
1949-10-16 00:00:00,2,-0.42325476
1949-11-15 12:00:00,0,-0.028700747
1949-11-15 12:00:00,1,0.22107057
1949-11-15 12:00:00,2,-0.2742927
1949-12-16 00:00:00,0,-0.07188787
1949-12-16 00:00:00,1,0.27754888
1949-12-16 00:00:00,2,-0.30727118
1950-01-16 00:00:00,0,0.17742659
1950-01-16 00:00:00,1,0.6457335
1950-01-16 00:00:00,2,-0.10133892
1950-02-14 12:00:00,0,0.056111652
1950-02-14 12:00:00,1,0.385858
1950-02-14 12:00:00,2,-0.35445043
1950-03-16 00:00:00,0,0.037968386
1950-03-16 00:00:00,1,0.26317412
1950-03-16 00:00:00,2,-0.21036144
1950-04-15 12:00:00,0,-0.05421538
1950-04-15 12:00:00,1,0.14143527
1950-04-15 12:00:00,2,-0.21582976
1950-05-16 00:00:00,0,-0.14795014
1950-05-16 00:00:00,1,0.030889958
1950-05-16 00:00:00,2,-0.2417407
1950-06-15 12:00:00,0,-0.22349367
1950-06-15 12:00:00,1,-0.054339148
1950-06-15 12:00:00,2,-0.24917215
1950-07-16 00:00:00,0,-0.08649709
1950-07-16 00:00:00,1,0.090061665
1950-07-16 00:00:00,2,-0.4469148
1950-08-16 00:00:00,0,-0.1055119
1950-08-16 00:00:00,1,0.076966085
1950-08-16 00:00:00,2,-0.4338165
1950-09-15 12:00:00,0,-0.18516546
1950-09-15 12:00:00,1,-0.035614233
1950-09-15 12:00:00,2,-0.24685256
1950-10-16 00:00:00,0,0.027187448
1950-10-16 00:00:00,1,0.3899715
1950-10-16 00:00:00,2,-0.24459602
1950-11-15 12:00:00,0,0.27954265
1950-11-15 12:00:00,1,0.6039475
1950-11-15 12:00:00,2,-0.1598736
1950-12-16 00:00:00,0,0.15124321
1950-12-16 00:00:00,1,0.52932024
1950-12-16 00:00:00,2,-0.21464254
1951-01-16 00:00:00,0,0.19219032
1951-01-16 00:00:00,1,0.5332537
1951-01-16 00:00:00,2,-0.15014848
1951-02-14 12:00:00,0,-0.10694175
1951-02-14 12:00:00,1,0.25372154
1951-02-14 12:00:00,2,-0.21793757
1951-03-16 00:00:00,0,0.039827563
1951-03-16 00:00:00,1,0.24209958
1951-03-16 00:00:00,2,-0.3403727
1951-04-15 12:00:00,0,-0.329613
1951-04-15 12:00:00,1,-0.089606084
1951-04-15 12:00:00,2,0.04052227
1951-05-16 00:00:00,0,-0.23712113
1951-05-16 00:00:00,1,0.023371056
1951-05-16 00:00:00,2,-0.2118243
1951-06-15 12:00:00,0,-0.1271956
1951-06-15 12:00:00,1,0.042292863
1951-06-15 12:00:00,2,-0.38879257
1951-07-16 00:00:00,0,-0.100266
1951-07-16 00:00:00,1,0.07998806
1951-07-16 00:00:00,2,-0.44077295
1951-08-16 00:00:00,0,-0.069097824
1951-08-16 00:00:00,1,0.079055615
1951-08-16 00:00:00,2,-0.41812366
1951-09-15 12:00:00,0,-0.12451721
1951-09-15 12:00:00,1,0.07856805
1951-09-15 12:00:00,2,-0.43498704
1951-10-16 00:00:00,0,-0.050139315
1951-10-16 00:00:00,1,0.124262184
1951-10-16 00:00:00,2,-0.2209193
1951-11-15 12:00:00,0,0.054936066
1951-11-15 12:00:00,1,0.34919164
1951-11-15 12:00:00,2,-0.20253941
1951-12-16 00:00:00,0,0.0022377074
1951-12-16 00:00:00,1,0.48482397
1951-12-16 00:00:00,2,0.102100104
1952-01-16 00:00:00,0,0.15718597
1952-01-16 00:00:00,1,0.6279974
1952-01-16 00:00:00,2,0.055108234
1952-02-15 00:00:00,0,-0.051396243
1952-02-15 00:00:00,1,0.2526966
1952-02-15 00:00:00,2,-0.12347128
1952-03-16 00:00:00,0,-0.16493365
1952-03-16 00:00:00,1,0.30528215
1952-03-16 00:00:00,2,0.17412744
1952-04-15 12:00:00,0,-0.17918286
1952-04-15 12:00:00,1,0.11440428
1952-04-15 12:00:00,2,-0.1383054
1952-05-16 00:00:00,0,-0.05269269
1952-05-16 00:00:00,1,0.14732255
1952-05-16 00:00:00,2,-0.39804468
1952-06-15 12:00:00,0,-0.2688409
1952-06-15 12:00:00,1,-0.0116146365
1952-06-15 12:00:00,2,-0.21753977
1952-07-16 00:00:00,0,-0.11724902
1952-07-16 00:00:00,1,0.0035329147
1952-07-16 00:00:00,2,-0.30862015
1952-08-16 00:00:00,0,-0.11392874
1952-08-16 00:00:00,1,0.07123285
1952-08-16 00:00:00,2,-0.43545794
1952-09-15 12:00:00,0,-0.16237503
1952-09-15 12:00:00,1,-0.0312807
1952-09-15 12:00:00,2,-0.2800204
1952-10-16 00:00:00,0,-0.09395396
1952-10-16 00:00:00,1,0.093864195
1952-10-16 00:00:00,2,-0.45498657
1952-11-15 12:00:00,0,-0.18555015
1952-11-15 12:00:00,1,0.23821144
1952-11-15 12:00:00,2,-0.27713582
1952-12-16 00:00:00,0,-0.08790191
1952-12-16 00:00:00,1,0.6828873
1952-12-16 00:00:00,2,0.12327589
1953-01-16 00:00:00,0,0.060255148
1953-01-16 00:00:00,1,0.44485056
1953-01-16 00:00:00,2,-0.121729486
1953-02-14 12:00:00,0,-0.055473886
1953-02-14 12:00:00,1,0.08929074
1953-02-14 12:00:00,2,-0.3775787
1953-03-16 00:00:00,0,-0.111072056
1953-03-16 00:00:00,1,0.20933819
1953-03-16 00:00:00,2,-0.19910955
1953-04-15 12:00:00,0,-0.10347175
1953-04-15 12:00:00,1,0.1871969
1953-04-15 12:00:00,2,-0.19925325
1953-05-16 00:00:00,0,-0.36293995
1953-05-16 00:00:00,1,-0.117893554
1953-05-16 00:00:00,2,0.074870594
1953-06-15 12:00:00,0,-0.25707367
1953-06-15 12:00:00,1,-0.035547588
1953-06-15 12:00:00,2,-0.22191244
1953-07-16 00:00:00,0,-0.09048214
1953-07-16 00:00:00,1,0.08810988
1953-07-16 00:00:00,2,-0.444725
1953-08-16 00:00:00,0,-0.14234754
1953-08-16 00:00:00,1,0.045707386
1953-08-16 00:00:00,2,-0.38676575
1953-09-15 12:00:00,0,-0.082474865
1953-09-15 12:00:00,1,0.10173621
1953-09-15 12:00:00,2,-0.45272422
1953-10-16 00:00:00,0,-0.11371448
1953-10-16 00:00:00,1,0.019600403
1953-10-16 00:00:00,2,-0.24474883
1953-11-15 12:00:00,0,-0.045200527
1953-11-15 12:00:00,1,0.24376082
1953-11-15 12:00:00,2,-0.27705508
1953-12-16 00:00:00,0,-0.047887065
1953-12-16 00:00:00,1,0.10885945
1953-12-16 00:00:00,2,-0.3410279
1954-01-16 00:00:00,0,-0.043110378
1954-01-16 00:00:00,1,0.30231643
1954-01-16 00:00:00,2,0.010712603
1954-02-14 12:00:00,0,0.011119999
1954-02-14 12:00:00,1,0.24911262
1954-02-14 12:00:00,2,-0.20386049
1954-03-16 00:00:00,0,-0.041176848
1954-03-16 00:00:00,1,0.22462952
1954-03-16 00:00:00,2,0.10913943
1954-04-15 12:00:00,0,-0.2160244
1954-04-15 12:00:00,1,0.072997354
1954-04-15 12:00:00,2,-0.27478012
1954-05-16 00:00:00,0,-0.19866365
1954-05-16 00:00:00,1,0.038420003
1954-05-16 00:00:00,2,-0.36058024
1954-06-15 12:00:00,0,-0.2524143
1954-06-15 12:00:00,1,0.0016866555
1954-06-15 12:00:00,2,-0.28883758
1954-07-16 00:00:00,0,-0.06611989
1954-07-16 00:00:00,1,0.107952006
1954-07-16 00:00:00,2,-0.4612649
1954-08-16 00:00:00,0,-0.11170802
1954-08-16 00:00:00,1,0.08425115
1954-08-16 00:00:00,2,-0.44720045
1954-09-15 12:00:00,0,-0.09077271
1954-09-15 12:00:00,1,0.09164671
1954-09-15 12:00:00,2,-0.455846
1954-10-16 00:00:00,0,-0.10399238
1954-10-16 00:00:00,1,0.081292234
1954-10-16 00:00:00,2,-0.4321867
1954-11-15 12:00:00,0,-0.08231025
1954-11-15 12:00:00,1,0.32591978
1954-11-15 12:00:00,2,-0.35532075
1954-12-16 00:00:00,0,0.25008592
1954-12-16 00:00:00,1,0.4894632
1954-12-16 00:00:00,2,-0.28384805
1955-01-16 00:00:00,0,-0.073818974
1955-01-16 00:00:00,1,0.28825337
1955-01-16 00:00:00,2,-0.18697862
1955-02-14 12:00:00,0,-0.029033206
1955-02-14 12:00:00,1,0.19043438
1955-02-14 12:00:00,2,-0.27029312
1955-03-16 00:00:00,0,-0.084659286
1955-03-16 00:00:00,1,0.06827186
1955-03-16 00:00:00,2,-0.33330557
1955-04-15 12:00:00,0,-0.13136944
1955-04-15 12:00:00,1,0.20649882
1955-04-15 12:00:00,2,-0.10757046
1955-05-16 00:00:00,0,-0.16253936
1955-05-16 00:00:00,1,0.050257225
1955-05-16 00:00:00,2,-0.20380837
1955-06-15 12:00:00,0,-0.20091423
1955-06-15 12:00:00,1,-0.03573633
1955-06-15 12:00:00,2,-0.29361674
1955-07-16 00:00:00,0,-0.15295756
1955-07-16 00:00:00,1,0.02677568
1955-07-16 00:00:00,2,-0.3757798
1955-08-16 00:00:00,0,-0.09605784
1955-08-16 00:00:00,1,0.08632251
1955-08-16 00:00:00,2,-0.44957784
1955-09-15 12:00:00,0,-0.10376217
1955-09-15 12:00:00,1,0.045679145
1955-09-15 12:00:00,2,-0.35885826
1955-10-16 00:00:00,0,-0.089984156
1955-10-16 00:00:00,1,0.08200549
1955-10-16 00:00:00,2,-0.39498565
1955-11-15 12:00:00,0,0.054810017
1955-11-15 12:00:00,1,0.2898876
1955-11-15 12:00:00,2,-0.32012826
1955-12-16 00:00:00,0,0.32145637
1955-12-16 00:00:00,1,0.74586785
1955-12-16 00:00:00,2,0.12702788
1956-01-16 00:00:00,0,0.22446954
1956-01-16 00:00:00,1,0.5872704
1956-01-16 00:00:00,2,-0.16526195
1956-02-15 00:00:00,0,-0.06315846
1956-02-15 00:00:00,1,0.24540046
1956-02-15 00:00:00,2,-0.15593456
1956-03-16 00:00:00,0,-0.12082494
1956-03-16 00:00:00,1,0.06089547
1956-03-16 00:00:00,2,-0.34035754
1956-04-15 12:00:00,0,-0.09236769
1956-04-15 12:00:00,1,0.14833763
1956-04-15 12:00:00,2,-0.15004884
1956-05-16 00:00:00,0,-0.32356563
1956-05-16 00:00:00,1,-0.075375564
1956-05-16 00:00:00,2,-0.06568308
1956-06-15 12:00:00,0,-0.12860054
1956-06-15 12:00:00,1,0.062347878
1956-06-15 12:00:00,2,-0.42446765
1956-07-16 00:00:00,0,-0.120804526
1956-07-16 00:00:00,1,0.048768327
1956-07-16 00:00:00,2,-0.38880813
1956-08-16 00:00:00,0,-0.07385855
1956-08-16 00:00:00,1,0.10722941
1956-08-16 00:00:00,2,-0.4680516
1956-09-15 12:00:00,0,-0.10116164
1956-09-15 12:00:00,1,0.060889114
1956-09-15 12:00:00,2,-0.39974093
1956-10-16 00:00:00,0,0.07966595
1956-10-16 00:00:00,1,0.23119241
1956-10-16 00:00:00,2,-0.2708498
1956-11-15 12:00:00,0,-0.09269334
1956-11-15 12:00:00,1,0.089600846
1956-11-15 12:00:00,2,-0.44038475
1956-12-16 00:00:00,0,-0.052651607
1956-12-16 00:00:00,1,0.124157324
1956-12-16 00:00:00,2,-0.3736922
1957-01-16 00:00:00,0,0.048496738
1957-01-16 00:00:00,1,0.33779433
1957-01-16 00:00:00,2,-0.20948324
1957-02-14 12:00:00,0,0.12410365
1957-02-14 12:00:00,1,0.3664815
1957-02-14 12:00:00,2,-0.25050902
1957-03-16 00:00:00,0,-0.06758321
1957-03-16 00:00:00,1,0.23578869
1957-03-16 00:00:00,2,-0.14943376
1957-04-15 12:00:00,0,-0.111859255
1957-04-15 12:00:00,1,0.13657892
1957-04-15 12:00:00,2,-0.20972618
1957-05-16 00:00:00,0,-0.35623428
1957-05-16 00:00:00,1,-0.027562775
1957-05-16 00:00:00,2,0.2155385
1957-06-15 12:00:00,0,-0.13467756
1957-06-15 12:00:00,1,0.047463108
1957-06-15 12:00:00,2,-0.3944849
1957-07-16 00:00:00,0,-0.100979276
1957-07-16 00:00:00,1,0.07511314
1957-07-16 00:00:00,2,-0.4307621
1957-08-16 00:00:00,0,-0.1022261
1957-08-16 00:00:00,1,0.070922665
1957-08-16 00:00:00,2,-0.4316323
1957-09-15 12:00:00,0,-0.176507
1957-09-15 12:00:00,1,-0.0014076903
1957-09-15 12:00:00,2,-0.23160157
1957-10-16 00:00:00,0,-0.33114985
1957-10-16 00:00:00,1,0.09332643
1957-10-16 00:00:00,2,-0.07452059
1957-11-15 12:00:00,0,0.019064374
1957-11-15 12:00:00,1,0.17762232
1957-11-15 12:00:00,2,-0.30747765
1957-12-16 00:00:00,0,0.16982606
