sim,year,storm_index,unique_storm_id,signal,Frequency,Intensity,Duration,storm_day,daily_flow
0,2015,1,0_2015_1,0.5075252931742671,2.0,78817.15186626109,6,1,43735.33352816268
0,2015,1,0_2015_1,0.5075252931742671,2.0,78817.15186626109,6,2,78817.15186626109
0,2015,1,0_2015_1,0.5075252931742671,2.0,78817.15186626109,6,3,66889.33363130763
0,2015,1,0_2015_1,0.5075252931742671,2.0,78817.15186626109,6,4,41864.30321679744
0,2015,1,0_2015_1,0.5075252931742671,2.0,78817.15186626109,6,5,39759.394116511525
0,2015,1,0_2015_1,0.5075252931742671,2.0,78817.15186626109,6,6,43033.69716140071
0,2015,2,0_2015_2,0.5075252931742671,2.0,3545.2485901284454,2,1,2271.955082406257
0,2015,2,0_2015_2,0.5075252931742671,2.0,3545.2485901284454,2,2,3545.2485901284454
0,2016,1,0_2016_1,0.3545346425823602,2.0,111663.71091963936,4,4,66628.07060398371
0,2016,1,0_2016_1,0.3545346425823602,2.0,111663.71091963936,4,3,111663.71091963936
0,2016,1,0_2016_1,0.3545346425823602,2.0,111663.71091963936,4,1,103952.1286738079
0,2016,1,0_2016_1,0.3545346425823602,2.0,111663.71091963936,4,2,106111.37170264071
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,9,11035.93901456242
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,13,4095.750227750856
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,12,4219.300607896527
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,11,5925.715795108076
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,10,8786.739346005008
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,8,14666.246984992602
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,5,32303.338662190134
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,6,31281.6161630703
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,4,23350.62359432668
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,3,8147.693637192133
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,2,4972.698452813584
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,1,4021.2820417917496
0,2016,2,0_2016_2,0.3545346425823602,2.0,32517.774535476496,13,7,24830.962824911556
0,2017,1,0_2017_1,0.06446879608486727,2.0,5471.427807532894,2,1,3709.0952552938343
0,2017,1,0_2017_1,0.06446879608486727,2.0,5471.427807532894,2,2,5471.427807532894
0,2017,2,0_2017_2,0.06446879608486727,2.0,70.61020874077818,1,1,70.61020874077818
0,2018,1,0_2018_1,0.7394737475671656,3.0,10935.16082183267,4,4,7622.85069737713
0,2018,1,0_2018_1,0.7394737475671656,3.0,10935.16082183267,4,1,9347.066926545767
0,2018,1,0_2018_1,0.7394737475671656,3.0,10935.16082183267,4,2,10935.16082183267
0,2018,1,0_2018_1,0.7394737475671656,3.0,10935.16082183267,4,3,9120.19637007621
0,2018,2,0_2018_2,0.7394737475671656,3.0,28493.32241424631,3,2,26705.03858071621
0,2018,2,0_2018_2,0.7394737475671656,3.0,28493.32241424631,3,3,21697.84384683192
0,2018,2,0_2018_2,0.7394737475671656,3.0,28493.32241424631,3,1,28493.32241424631
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,9,17981.614365586724
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,1,15603.88023460005
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,2,23777.341309866744
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,3,23777.341309866744
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,4,23777.341309866744
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,5,23777.341309866744
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,6,23777.341309866744
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,7,23777.341309866744
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,8,22514.170052780075
0,2018,3,0_2018_3,0.7394737475671656,3.0,23777.341309866744,10,10,13523.36286998671
0,2019,1,0_2019_1,0.4470166193549996,2.0,106517.71787716477,5,4,81907.12602106895
0,2019,1,0_2019_1,0.4470166193549996,2.0,106517.71787716477,5,3,106517.71787716477
0,2019,1,0_2019_1,0.4470166193549996,2.0,106517.71787716477,5,5,68063.66810201503
0,2019,1,0_2019_1,0.4470166193549996,2.0,106517.71787716477,5,1,74600.85656379048
0,2019,1,0_2019_1,0.4470166193549996,2.0,106517.71787716477,5,2,101903.23190414681
0,2019,2,0_2019_2,0.4470166193549996,2.0,33481.50810315865,6,6,17621.846370083502
0,2019,2,0_2019_2,0.4470166193549996,2.0,33481.50810315865,6,5,32183.056265363026
0,2019,2,0_2019_2,0.4470166193549996,2.0,33481.50810315865,6,4,32461.29594489066
0,2019,2,0_2019_2,0.4470166193549996,2.0,33481.50810315865,6,2,33481.50810315865
0,2019,2,0_2019_2,0.4470166193549996,2.0,33481.50810315865,6,1,24485.09179843181
0,2019,2,0_2019_2,0.4470166193549996,2.0,33481.50810315865,6,3,33017.77530394593
0,2021,1,0_2021_1,0.7207519050582067,1.0,33915.32362944955,5,1,29130.58917550231
0,2021,1,0_2021_1,0.7207519050582067,1.0,33915.32362944955,5,2,33915.32362944955
0,2021,1,0_2021_1,0.7207519050582067,1.0,33915.32362944955,5,3,33915.32362944955
0,2021,1,0_2021_1,0.7207519050582067,1.0,33915.32362944955,5,4,31945.138854294804
0,2021,1,0_2021_1,0.7207519050582067,1.0,33915.32362944955,5,5,24768.037173373945
0,2022,1,0_2022_1,0.42911334306435517,2.0,33754.16881877083,4,4,10583.254831538596
0,2022,1,0_2022_1,0.42911334306435517,2.0,33754.16881877083,4,1,30025.976775842457
0,2022,1,0_2022_1,0.42911334306435517,2.0,33754.16881877083,4,2,33754.16881877083
0,2022,1,0_2022_1,0.42911334306435517,2.0,33754.16881877083,4,3,18360.343609260144
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,8,36565.63631894415
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,7,36778.940213568996
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,11,20892.268718596762
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,9,33690.57051575692
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,6,36703.12009936438
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,10,27030.169591116988
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,4,36571.94091328597
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,3,37122.39462780387
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,2,36049.47138761175
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,5,36793.92178441482
0,2022,2,0_2022_2,0.42911334306435517,2.0,36733.65928544485,11,1,24106.463906073186
0,2023,1,0_2023_1,0.41807859802877806,2.0,18584.074004690417,8,8,11419.77880867933
0,2023,1,0_2023_1,0.41807859802877806,2.0,18584.074004690417,8,7,13520.58717442694
0,2023,1,0_2023_1,0.41807859802877806,2.0,18584.074004690417,8,6,17452.869500057088
0,2023,1,0_2023_1,0.41807859802877806,2.0,18584.074004690417,8,5,18584.074004690417
0,2023,1,0_2023_1,0.41807859802877806,2.0,18584.074004690417,8,3,18153.13895530629
0,2023,1,0_2023_1,0.41807859802877806,2.0,18584.074004690417,8,2,13789.92158029202
0,2023,1,0_2023_1,0.41807859802877806,2.0,18584.074004690417,8,1,10934.976878122186
0,2023,1,0_2023_1,0.41807859802877806,2.0,18584.074004690417,8,4,18584.074004690417
0,2023,2,0_2023_2,0.41807859802877806,2.0,119356.17260837542,4,1,96883.25307960181
0,2023,2,0_2023_2,0.41807859802877806,2.0,119356.17260837542,4,2,119356.17260837542
0,2023,2,0_2023_2,0.41807859802877806,2.0,119356.17260837542,4,3,100878.438773606
0,2023,2,0_2023_2,0.41807859802877806,2.0,119356.17260837542,4,4,92388.66917384708
0,2024,1,0_2024_1,0.3577990727733658,1.0,33033.73251751735,6,6,17386.175009219656
0,2024,1,0_2024_1,0.3577990727733658,1.0,33033.73251751735,6,5,31752.645937890637
0,2024,1,0_2024_1,0.3577990727733658,1.0,33033.73251751735,6,4,32027.164490667787
0,2024,1,0_2024_1,0.3577990727733658,1.0,33033.73251751735,6,2,33033.73251751735
0,2024,1,0_2024_1,0.3577990727733658,1.0,33033.73251751735,6,1,24157.632644389418
0,2024,1,0_2024_1,0.3577990727733658,1.0,33033.73251751735,6,3,32576.201596222094
100,2015,1,100_2015_1,0.4499956724972546,2.0,32716.58269478318,3,1,26414.617995378223
100,2015,1,100_2015_1,0.4499956724972546,2.0,32716.58269478318,3,2,32716.58269478318
100,2015,1,100_2015_1,0.4499956724972546,2.0,32716.58269478318,3,3,22526.171691490057
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,5,36114.406760356076
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,10,26530.97283661935
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,9,33068.36859423562
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,8,35890.337301117914
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,7,36099.70187114624
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,3,36436.813323738716
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,4,35896.525461375844
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,11,20506.42753090982
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,2,35383.704972148145
100,2015,2,100_2015_2,0.4499956724972546,2.0,36055.257197204075,11,1,23661.262535665173
