sim,year,storm_index,unique_storm_id,signal,Frequency,Intensity,Duration,storm_day,daily_flow
0,2025,1,0_2025_1,0.3832260595949275,1.0,40343.138719916016,2,1,35893.527831689986
0,2025,1,0_2025_1,0.3832260595949275,1.0,40343.138719916016,2,2,40343.138719916016
0,2026,0,0_2026_0,0.37923440607900455,0.0,0.0,0,0,0
0,2027,0,0_2027_0,0.6161371356171467,0.0,0.0,0,0,0
0,2029,1,0_2029_1,0.28698699931015703,2.0,1492.4737012336834,2,2,1492.4737012336834
0,2029,1,0_2029_1,0.28698699931015703,2.0,1492.4737012336834,2,1,1492.4737012336834
0,2029,2,0_2029_2,0.28698699931015703,2.0,68798.1347806395,3,1,66425.78530544504
0,2029,2,0_2029_2,0.28698699931015703,2.0,68798.1347806395,3,2,68798.1347806395
0,2029,2,0_2029_2,0.28698699931015703,2.0,68798.1347806395,3,3,60387.07755040458
0,2030,0,0_2030_0,0.47278239649801673,0.0,0.0,0,0,0
0,2031,1,0_2031_1,0.3256226508432345,1.0,244.62228335966424,1,1,244.62228335966424
0,2032,0,0_2032_0,0.40793008351868304,0.0,0.0,0,0,0
0,2033,1,0_2033_1,0.5597091508445827,1.0,27297.792201224525,7,7,22996.321914970962
0,2033,1,0_2033_1,0.5597091508445827,1.0,27297.792201224525,7,5,22086.39550826348
0,2033,1,0_2033_1,0.5597091508445827,1.0,27297.792201224525,7,3,25726.101135093417
0,2033,1,0_2033_1,0.5597091508445827,1.0,27297.792201224525,7,2,24071.689486534353
0,2033,1,0_2033_1,0.5597091508445827,1.0,27297.792201224525,7,1,22913.60133254301
0,2033,1,0_2033_1,0.5597091508445827,1.0,27297.792201224525,7,6,23409.924827110728
0,2033,1,0_2033_1,0.5597091508445827,1.0,27297.792201224525,7,4,27297.792201224525
0,2034,2,0_2034_2,0.4522430334922878,2.0,25279.837257980376,3,1,18865.55019252267
0,2034,2,0_2034_2,0.4522430334922878,2.0,25279.837257980376,3,2,25279.837257980376
0,2034,2,0_2034_2,0.4522430334922878,2.0,25279.837257980376,3,3,18362.468854055398
0,2035,0,0_2035_0,0.2149503687266351,0.0,0.0,0,0,0
0,2036,1,0_2036_1,0.46215224730292787,1.0,55135.86155141787,5,1,19464.629911333883
0,2036,1,0_2036_1,0.46215224730292787,1.0,55135.86155141787,5,5,14869.974782049063
0,2036,1,0_2036_1,0.46215224730292787,1.0,55135.86155141787,5,4,55135.86155141787
0,2036,1,0_2036_1,0.46215224730292787,1.0,55135.86155141787,5,3,34042.21754879209
0,2036,1,0_2036_1,0.46215224730292787,1.0,55135.86155141787,5,2,45528.85537200415
0,2037,0,0_2037_0,0.6679097488577403,0.0,0.0,0,0,0
