time,latent_dim,latent
1940-01-16 00:00:00,0,-0.12924615
1940-01-16 00:00:00,1,0.103396565
1940-01-16 00:00:00,2,-0.29757935
1940-01-16 00:00:00,3,0.6466558
1940-01-16 00:00:00,4,0.38762552
1940-01-16 00:00:00,5,0.81908077
1940-02-15 00:00:00,0,0.044202045
1940-02-15 00:00:00,1,-0.17759687
1940-02-15 00:00:00,2,-0.32529724
1940-02-15 00:00:00,3,0.7516738
1940-02-15 00:00:00,4,0.4368288
1940-02-15 00:00:00,5,1.0653502
1940-03-16 00:00:00,0,-0.31005523
1940-03-16 00:00:00,1,0.112467945
1940-03-16 00:00:00,2,-0.1280785
1940-03-16 00:00:00,3,0.51638687
1940-03-16 00:00:00,4,0.3972072
1940-03-16 00:00:00,5,0.6951186
1940-04-15 12:00:00,0,-0.5445657
1940-04-15 12:00:00,1,-0.24434194
1940-04-15 12:00:00,2,-0.13339542
1940-04-15 12:00:00,3,-0.017555445
1940-04-15 12:00:00,4,-0.012094334
1940-04-15 12:00:00,5,0.8161253
1940-05-16 00:00:00,0,-0.74529415
1940-05-16 00:00:00,1,-0.16738302
1940-05-16 00:00:00,2,0.08456692
1940-05-16 00:00:00,3,0.13705118
1940-05-16 00:00:00,4,0.15646686
1940-05-16 00:00:00,5,0.6127208
1940-06-15 12:00:00,0,-0.7070673
1940-06-15 12:00:00,1,-0.15007783
1940-06-15 12:00:00,2,0.037207417
1940-06-15 12:00:00,3,0.103219524
1940-06-15 12:00:00,4,0.079446204
1940-06-15 12:00:00,5,0.5861485
1940-07-16 00:00:00,0,-0.8564015
1940-07-16 00:00:00,1,-0.06488992
1940-07-16 00:00:00,2,0.15631711
1940-07-16 00:00:00,3,0.22198988
1940-07-16 00:00:00,4,0.19370757
1940-07-16 00:00:00,5,0.4454131
1940-08-16 00:00:00,0,-0.8697637
1940-08-16 00:00:00,1,-0.06912203
1940-08-16 00:00:00,2,0.152381
1940-08-16 00:00:00,3,0.22306901
1940-08-16 00:00:00,4,0.19353893
1940-08-16 00:00:00,5,0.46407536
1940-09-15 12:00:00,0,-0.59661037
1940-09-15 12:00:00,1,-0.2582698
