time,PC1,PC2,PC3,PC4,PC5,PC6
1940-01-16 00:00:00,0.3758178266368198,-0.3087570634448663,-0.24538732667371665,0.010645143794900891,-0.01191431088392899,0.0012061210946363587
1940-02-15 00:00:00,0.6971282780736223,-0.3763703368645648,-0.4218705645986539,-0.11774538407293145,-0.025380904894846387,0.028494269682795004
1940-03-16 00:00:00,0.10018672288342484,-0.29449933571579945,-0.11653565794167953,0.019503771929233915,0.019069255042840134,0.0030458162494279017
1940-04-15 12:00:00,0.4591874703380103,0.3312415690767243,0.023344710139451053,-0.04323145816272833,-0.0066899819527001594,-0.009117312256497145
1940-05-16 00:00:00,0.03882430654065988,0.18964012952958298,-0.012830412164601512,-0.05040727692000113,0.016013921855779295,0.002343235327176507
1940-06-15 12:00:00,0.09087283318147804,0.24107079993517977,0.021674125266690603,-0.02016907182659644,-0.02230656911797574,0.0007007365402957877
1940-07-16 00:00:00,-0.2508299933587834,0.13834525380575136,-0.025792410809449162,0.02143346066984897,-0.009862375146917783,0.0066933676059601765
1940-08-16 00:00:00,-0.23644554559960912,0.15081113836756244,-0.040511653916001755,0.025583516657950167,-0.0025220277915044796,0.005174410268743657
1940-09-15 12:00:00,0.33729840810639816,0.2940158059004505,0.07771412409869688,-0.08580170565118445,-0.027586805766466937,-0.0026655013739737
1940-10-16 00:00:00,-0.07145459507475421,0.02914860660021773,-0.01779757623699718,0.03590935872379014,0.01223904960842114,-0.012202359064596102
1940-11-15 12:00:00,-0.1325659643258365,0.05655393477131576,-0.022943403493793035,-0.05381546323093772,0.013729182788424096,-0.00451667089121166
1940-12-16 00:00:00,0.5461818983802469,-0.2747688271433221,-0.4847206550967945,-0.15180512789901174,-0.06521578213835508,0.0057719776373609255
1941-01-16 00:00:00,0.40114142590793395,-0.13236336183039954,-0.39044961859593685,-0.087046772104996,-0.027800588286817314,-0.006979720933252498
1941-02-14 12:00:00,0.7048635147893758,-0.17341647228548418,-0.47190916348800327,-0.00013687058651890016,-0.03165398201739058,0.017837922866942302
1941-03-16 00:00:00,0.5299853775127159,0.13050584383121078,-0.27679966423919655,0.14416992071757806,0.040417103896156145,0.0030707283992058576
1941-04-15 12:00:00,0.7900734254129551,0.21352199642267544,-0.027032539893155627,0.029165651678733473,0.042807855815176044,-0.005552084341701735
1941-05-16 00:00:00,0.43448145910064423,0.20570973984605212,-0.027497107516741892,-0.14162516858002666,0.028041053786545294,-0.009644143380448056
1941-06-15 12:00:00,0.06267102737892066,0.19365016839618376,0.06428558863112294,-0.0691642056392523,-0.010531065738259966,0.007287456018258309
1941-07-16 00:00:00,-0.03075903732713353,0.22220900002191502,0.004815461348761874,-0.012371880637244925,-0.02446407448595999,0.00502022507101374
1941-08-16 00:00:00,0.11935993454381971,0.26151935669382864,0.06506025105676616,-0.011013108187214904,-0.06320565218908009,0.0025457859625903634
1941-09-15 12:00:00,-0.20937758816003244,0.1511731824206114,-0.03887606672319238,0.007316860234154399,0.0017184395255039168,0.004676004330728567
1941-10-16 00:00:00,-0.03313051277005197,0.1640767404916692,-0.0021307403184309126,-0.014761669885846873,-0.02248257861666754,-0.004305466884713671
1941-11-15 12:00:00,-0.24393465149369095,-0.06318424282489887,-0.06168901936345844,0.030726261663177656,0.007881320899209444,-0.018239058252006446
1941-12-16 00:00:00,0.2372660009407936,-0.49264059253268744,-0.17526635064252938,-0.06738348193205895,-0.036603641341562215,-0.0018873759094908404
1942-01-16 00:00:00,-0.019838959763621045,-0.3147582661318641,-0.23023573963349764,-0.12304375822140273,-0.0044279818584862275,-0.004681074520641371
1942-02-14 12:00:00,0.10756175423477049,-0.17233602934958658,-0.18426219616034767,0.018994077396743747,0.019092200550150568,0.0014296947584110375
1942-03-16 00:00:00,-0.22547148751007628,-0.06878992330734923,-0.048644130398437624,-0.00445399144933778,0.012781895537442139,-0.010705870562778053
1942-04-15 12:00:00,0.5545388897576471,0.026974329394037155,-0.1418731464022276,-0.12980684669537207,0.0496984381206312,0.0015752436094443878
1942-05-16 00:00:00,0.38426939672804733,0.15756223492430266,0.001985156491910667,-0.1394785874093501,0.013156822969296818,-0.009440758144587336
1942-06-15 12:00:00,-0.08807790805222299,0.18699454223417988,-0.007569043155173927,-0.018416190107002905,-0.0028555954956671036,0.005396852436275856
1942-07-16 00:00:00,-0.21621866234333975,0.16520474198889756,-0.04908397277826859,0.025463874649712948,-0.0020924743464845394,0.005010514492644558
1942-08-16 00:00:00,-0.30624641474483116,0.12453905502848484,-0.05689329378440516,0.039846788532133415,-0.0031172993263748824,0.004512778788117067
1942-09-15 12:00:00,-0.23362250295113474,0.15721068587402365,-0.0477138544918127,0.024099557396036697,0.003991118545106451,0.005656042714560661
1942-10-16 00:00:00,-0.04063191259635107,0.19161753867489284,-0.028725247799423315,-0.01884748581733231,-0.02448044418527954,-0.0009810288207897644
1942-11-15 12:00:00,-0.368387337034098,-0.5961461696728625,0.07589858893778384,0.0698743908084507,-0.08139158558480353,-0.00861100941987436
1942-12-16 00:00:00,-0.38081662356455365,-0.14339140976566234,0.004252928458571392,-0.05673354523342461,0.02900941989186953,-0.000497304621314143
1943-01-16 00:00:00,-0.4725378754517191,-0.7287822605102965,0.09064455566902391,0.20194239778397366,-0.0797813318338714,-0.014220487845538088
1943-02-14 12:00:00,-0.058359795336673626,-0.0378255532637668,0.018857985889848883,0.026238595274417464,0.03681496089160897,-0.003601259881256702
1943-03-16 00:00:00,0.15307165014197127,-0.2028502028282163,0.15266426310627387,0.2079522266745863,0.048970152687032587,0.006190584798345888
1943-04-15 12:00:00,0.173339947965564,0.12796910742597123,0.0031283096844024194,0.023037687587792288,0.029511757329867834,-0.009706384278854507
1943-05-16 00:00:00,-0.07050488307847658,0.20162485345832548,-0.017990233896597208,-0.01318906446832363,0.004020027049239684,0.005929686222774122
1943-06-15 12:00:00,-0.01927639849054552,0.18167264200249345,0.02536225858628194,-0.03206508847737677,-0.0016104009440279267,0.007177695964717623
1943-07-16 00:00:00,-0.2033551763453053,0.1568539448175078,-0.020568207812146355,0.02705339167085985,-0.019749200201057172,0.0066934806529436175
1943-08-16 00:00:00,-0.23018467559314765,0.15846393101301948,-0.05092557005572629,0.023486795962702922,0.0053368049273051325,0.005624010933859003
1943-09-15 12:00:00,-0.23660657023296333,0.15589765788215348,-0.04657846553068473,0.027783116165092492,0.002669368630672516,0.006014929440899541
1943-10-16 00:00:00,0.17173089011422987,0.19110371101375911,-0.03520647138011579,-0.0440270120249584,0.019335743989504935,-0.005976321408852292
1943-11-15 12:00:00,-0.11881461969095741,0.12328660625234111,-0.015841087177579982,-0.04865604363837134,-0.003349934068561263,-0.0013157756496249284
1943-12-16 00:00:00,-0.07165973019172489,0.0008379050309517688,-0.15930590810938294,0.11597779748272213,0.019336843508395617,-0.018852637712482467
1944-01-16 00:00:00,-0.2562394636193689,-0.245228294747474,-0.05442296034034083,-0.07550349136947598,0.003087258260904408,-0.010072254652987334
1944-02-15 00:00:00,0.07983602885700453,-0.25127652977648185,-0.1507662495714719,0.1110298486282214,-0.005672158642574053,-0.007750396083653133
1944-03-16 00:00:00,-0.0786512184244405,-0.07898739894496681,0.07076184372792244,0.0414235405910513,0.004401378820877454,-0.006774552942723888
1944-04-15 12:00:00,0.3383037425967161,0.11386651292756023,0.02185674629668355,-0.11543434709409328,0.015922421304357556,-0.01356709833617431
