year,sim,signal,Scale_Sig,Scale_Int,Scale_Dur,Scale_Freq
2015,0,39339.85595018739,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2016,0,10052.891342877607,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2017,0,-6671.495382800011,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2018,0,46477.24413361338,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2019,0,97202.7544274488,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2020,0,24149.471890245077,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2021,0,-60444.14632070846,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2022,0,78462.16211975827,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2023,0,56545.73793197006,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2024,0,-28483.009434131225,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2015,1,48387.33679930973,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2016,1,-50615.624780579514,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2017,1,85209.99737582977,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2018,1,40539.01717701281,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2019,1,49020.384189475204,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2020,1,-7849.5344702909315,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2021,1,2296.6387835907044,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2022,1,47246.38048917992,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2023,1,58770.560533428856,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2024,1,44694.22236274557,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2015,2,3616.5799672062167,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2016,2,50076.95735722776,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2017,2,58473.44609422731,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2018,2,-10618.092588413372,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2019,2,4952.041847000168,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2020,2,69010.32110648848,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2021,2,45663.997789954556,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2022,2,15892.506380679744,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2023,2,-198.68342101542294,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2024,2,17441.271472924036,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2015,3,-113.78815216103612,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2016,3,46819.96912230927,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2017,3,56108.39683580902,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2018,3,14512.87490684525,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2019,3,27169.666639547762,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2020,3,5516.26869779456,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2021,3,28436.049353959505,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2022,3,71610.56526799206,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2023,3,7013.102143286658,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2024,3,29001.546905966734,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2015,4,11560.310482276203,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2016,4,59081.85683854946,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2017,4,-40007.375719839634,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2018,4,101069.36571751595,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2019,4,35749.23073868847,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2020,4,1515.0819401698645,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2021,4,-1638.6383266846387,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2022,4,71130.65420912585,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
2023,4,1304.2657329408576,67171.7788439342,18187.234042553195,6.1063829787234045,1.3428571428571427
