Model_Component,Model_Fit,Model_Evaluation_1,Evaluation_Value_1,Model_Evaluation_2,Evaluation_Value_2
signal_freq,Expon,KS Test,0.23994026997836515,p_val,0.0006260555140759072
signal,Expon,KS Test,0.21363950652694005,p_val,0.004015378009274317
intensity,Expon,KS Test,0.18522955943225405,p_val,0.018685506445804134
duration,Expon,Chi-Squared Test,7.491646743752686,p_val,0.3795423319408778
frequency,Poisson,Chi-Squared Test,25.853565157727544,p_val,9.52643805133774e-05
Forecast_Model,"ARIMA((2, 0, 3))",AIC,1894.5058119528605,BIC,1911.686243026635
