Year,Signal,Cluster_ID,Duration,Intensity,Frequency
1980,63159.77214274353,1980.1,8,80200.0,2
1980,63159.77214274353,1980.2,8,34500.0,2
1981,12663.992851114454,1981.1,6,36100.0,1
1982,57092.061374930134,1982.1,7,25000.0,5
1982,57092.061374930134,1982.2,4,84200.0,5
1982,57092.061374930134,1982.3,6,25000.0,5
1982,57092.061374930134,1982.4,4,49400.0,5
1982,57092.061374930134,1982.5,3,34800.0,5
1983,38391.89912653886,1983.1,3,25400.0,9
1983,38391.89912653886,1983.2,4,24100.0,9
1983,38391.89912653886,1983.3,3,19800.0,9
1983,38391.89912653886,1983.4,8,24900.0,9
1983,38391.89912653886,1983.5,8,34400.0,9
1983,38391.89912653886,1983.6,1,20700.0,9
1983,38391.89912653886,1983.7,4,36200.0,9
1983,38391.89912653886,1983.8,4,25600.0,9
1983,38391.89912653886,1983.9,6,47200.0,9
1984,-26876.80430972821,1984.0,3,19600.0,1
1985,-9295.470426684351,1985.0,0,4110.0,0
1986,147308.02732479727,1986.1,14,131000.0,2
1986,147308.02732479727,1986.2,9,40900.0,2
1987,-2095.929833446404,1987.0,0,3500.0,0
1988,-14388.797650297853,1988.0,0,4550.0,0
1989,46102.29873865749,1989.1,3,24400.0,1
1990,30659.445703137426,1990.0,0,7930.0,0
1991,32850.98859565315,1991.0,0,4440.0,0
1992,38318.83579762279,1992.0,0,4670.0,0
1993,34663.31343032053,1993.0,0,16100.0,0
1994,7871.851587163048,1994.0,0,4090.0,0
1995,19653.094626615824,1995.1,2,26700.0,7
1995,19653.094626615824,1995.2,2,28400.0,7
1995,19653.094626615824,1995.3,1,17200.0,7
1995,19653.094626615824,1995.4,8,41800.0,7
1995,19653.094626615824,1995.5,6,22700.0,7
1995,19653.094626615824,1995.6,16,22600.0,7
1995,19653.094626615824,1995.7,5,32900.0,7
1996,21608.752696427004,1996.1,5,27700.0,6
1996,21608.752696427004,1996.2,6,22600.0,6
1996,21608.752696427004,1996.3,5,43700.0,6
1996,21608.752696427004,1996.4,3,24400.0,6
1996,21608.752696427004,1996.5,4,27300.0,6
1996,21608.752696427004,1996.6,4,32200.0,6
1997,86147.87762046025,1997.0,14,106000.0,2
1997,86147.87762046025,1997.1,10,32000.0,2
1998,8841.645848886666,1998.1,6,33700.0,1
1999,6001.135721498671,1999.1,3,19600.0,3
1999,6001.135721498671,1999.2,3,23900.0,3
1999,6001.135721498671,1999.3,3,21800.0,3
2000,42811.03845302566,2000.1,5,24100.0,1
2001,25723.878309363372,2001.0,0,3110.0,0
2002,31733.341218350524,2002.0,0,4020.0,0
2003,24516.111626166217,2003.0,0,7000.0,0
2004,16054.532122165961,2004.0,0,7930.0,0
2005,50358.55425708579,2005.1,4,23900.0,2
2005,50358.55425708579,2005.2,7,36300.0,2
2006,51435.90136117047,2006.0,11,36200.0,2
2006,51435.90136117047,2006.1,16,34900.0,2
2007,11034.394519868678,2007.0,0,4520.0,0
2008,10554.843915839669,2008.0,0,4400.0,0
2009,15676.796298432997,2009.0,0,5510.0,0
2010,49870.065577789544,2010.1,8,30900.0,1
2011,47416.31579255227,2011.1,14,26300.0,1
2012,29722.688740676145,2012.0,0,9930.0,0
2013,25046.772775347185,2013.0,0,4850.0,0
2014,19648.987527507008,2014.0,0,2540.0,0
