Model_Component,Model_Fit,Model_Evaluation_1,Evaluation_Value_1,Model_Evaluation_2,Evaluation_Value_2
signal_freq,Expon,KS Test,0.46859784844474084,p_val,1.2929127828855807e-14
signal,Expon,KS Test,0.4536272053811432,p_val,1.119533334711387e-13
intensity,Expon,KS Test,0.4197295792121022,p_val,1.0834030901005063e-11
duration,Expon,Chi-Squared Test,13.180395121331994,p_val,0.06783319088209781
frequency,Poisson,Chi-Squared Test,48.429563492063494,p_val,9.696542051938611e-09
Forecast_Model,"ARIMA((2, 0, 1))",AIC,-993.5596949265259,BIC,-981.2879584452584
