Year,Signal,Cluster_ID,Duration,Intensity,Frequency
2009,0.0037370336716224103,2009.0,0,5510.0,0
2010,0.00492186555612566,2010.1,2,30900.0,1
2011,0.0038225742650338243,2011.1,5,26300.0,1
2012,0.0037147137450575947,2012.0,0,9930.0,0
2013,0.0015850549003777225,2013.0,0,4850.0,0
2014,0.003035488200101564,2014.0,0,2540.0,0
2015,0.0029604490237592485,2015.0,0,3760.0,0
2016,0.004365177359267246,2016.1,5,33100.0,1
2017,0.004010448876780642,2017.1,13,60500.0,2
2017,0.004010448876780642,2017.2,22,82400.0,2
2018,0.003534266062209715,2018.1,1,24700.0,1
2019,0.004407476815029517,2019.0,0,24100.0,0
2020,0.002118095275083461,2020.0,0,4210.0,0
2021,0.002756467131196997,2021.0,0,5050.0,0
2022,0.0026184286186254394,2022.0,0,9760.0,0
2023,0.003893916474556145,2023.1,8,32500.0,2
2023,0.003893916474556145,2023.2,6,31400.0,2
2024,0.0033821261315090316,2024.0,0,6360.0,0
