time,latent_dim,latent,mu,logvar
1940-01-16 00:00:00,0,2.0929422,0.009194627,0.004874721
1940-01-16 00:00:00,1,1.4804778,0.0057283193,0.007865571
1940-01-16 00:00:00,2,0.1805618,-0.0021086335,0.00044339895
1940-01-16 00:00:00,3,-0.681168,-0.0023335107,0.0011607558
1940-01-16 00:00:00,4,0.060203895,-0.01694113,0.003057897
1940-01-16 00:00:00,5,1.2838025,0.005563244,0.0016028862
1940-01-16 00:00:00,6,0.58884454,-0.010709256,-0.013903961
1940-02-15 00:00:00,0,-1.0191462,0.010522231,0.004342966
1940-02-15 00:00:00,1,-0.35974082,0.0069844425,0.0076606916
1940-02-15 00:00:00,2,0.019373741,-0.0017445087,0.00013922155
1940-02-15 00:00:00,3,-0.22678475,-0.0033240914,0.0013882816
1940-02-15 00:00:00,4,0.019212,-0.020668358,0.0031132177
1940-02-15 00:00:00,5,-0.5753149,0.0064038187,0.0013610041
1940-02-15 00:00:00,6,-1.9521409,-0.013082311,-0.01522848
1940-03-16 00:00:00,0,1.1752505,0.008415163,0.0054605976
1940-03-16 00:00:00,1,2.2048128,0.004286483,0.0079181185
1940-03-16 00:00:00,2,1.0017118,-0.00062175095,0.00027866662
1940-03-16 00:00:00,3,0.15153557,-0.00086255,-0.0005072057
1940-03-16 00:00:00,4,0.4574272,-0.015784055,0.0023592561
1940-03-16 00:00:00,5,-1.167434,0.0043126494,0.0017694067
1940-03-16 00:00:00,6,1.1967611,-0.010365337,-0.012859553
1940-04-15 12:00:00,0,0.18317567,0.00048603117,0.00052727014
1940-04-15 12:00:00,1,0.032250006,0.0021829158,0.000110861845
1940-04-15 12:00:00,2,0.5407834,-0.0041362196,2.1547079e-05
1940-04-15 12:00:00,3,0.7816669,-0.00088751316,0.0003401488
1940-04-15 12:00:00,4,1.4901816,0.0038422644,-0.0027201846
1940-04-15 12:00:00,5,0.67598736,-0.0019387454,-3.6333688e-05
1940-04-15 12:00:00,6,-0.111117184,-0.002589658,-0.0044923723
1940-05-16 00:00:00,0,-0.36005682,0.00023798645,0.0025976896
1940-05-16 00:00:00,1,0.15721442,0.00020328164,0.0025766809
1940-05-16 00:00:00,2,-1.1666353,-0.0026330054,-0.0004066527
1940-05-16 00:00:00,3,-0.031275745,0.00090023875,-0.0012468398
1940-05-16 00:00:00,4,-1.3688707,0.0028522909,-0.0011356771
1940-05-16 00:00:00,5,0.04755107,-0.0017259121,-0.00044133235
1940-05-16 00:00:00,6,0.51644206,-0.0021256208,-0.002435714
1940-06-15 12:00:00,0,1.6269726,-2.4348497e-05,0.0017644316
1940-06-15 12:00:00,1,0.90549564,0.0012004972,0.0018316424
1940-06-15 12:00:00,2,-0.3926595,-0.0029297322,-0.00049330294
1940-06-15 12:00:00,3,0.53175384,0.00054764,-0.000252977
1940-06-15 12:00:00,4,-0.6227895,0.004564494,-0.0017643496
1940-06-15 12:00:00,5,0.8294666,-0.0022939295,-0.0009193346
1940-06-15 12:00:00,6,-0.54195595,-0.0022064745,-0.0019091666
1940-07-16 00:00:00,0,0.41305774,-0.00055238605,0.0026072487
1940-07-16 00:00:00,1,-0.058108162,-0.00016085804,0.00278911
1940-07-16 00:00:00,2,-1.1631377,-0.003066361,-0.0007660836
1940-07-16 00:00:00,3,0.4140014,0.00090205297,-0.00077705085
1940-07-16 00:00:00,4,-0.32524937,0.0048882067,-0.0007350147
1940-07-16 00:00:00,5,1.7441489,-0.0022054464,-0.0012907572
1940-07-16 00:00:00,6,0.37768367,-0.001678586,-0.00013707578
1940-08-16 00:00:00,0,-0.7977626,-0.0009133667,0.0024341568
1940-08-16 00:00:00,1,0.85838926,-0.0002206415,0.0025171693
1940-08-16 00:00:00,2,1.2434715,-0.0032077134,-0.00079086423
1940-08-16 00:00:00,3,0.15235572,0.0009278506,-0.0007646233
1940-08-16 00:00:00,4,0.12915996,0.0052624047,-0.00088334084
1940-08-16 00:00:00,5,0.61987907,-0.0023645759,-0.0014282549
1940-08-16 00:00:00,6,-0.5134009,-0.0015802383,0.00017826259
1940-09-15 12:00:00,0,-0.91066396,-0.00056129694,0.0005073771
1940-09-15 12:00:00,1,-1.9265057,0.0017747879,0.00035425555
1940-09-15 12:00:00,2,1.0514982,-0.0042673647,-4.2915344e-05
1940-09-15 12:00:00,3,1.0312616,-0.0010850392,0.00052167475
1940-09-15 12:00:00,4,-0.04408913,0.0051447153,-0.0023522526
1940-09-15 12:00:00,5,-0.3363817,-0.002493918,-0.0009846054
1940-09-15 12:00:00,6,-0.5713539,-0.0019225329,-0.0022734702
1940-10-16 00:00:00,0,0.9240118,0.002341345,0.0025922954
1940-10-16 00:00:00,1,0.909782,0.0017653704,0.0033855522
1940-10-16 00:00:00,2,0.32894984,-0.0040735602,0.00018921494
1940-10-16 00:00:00,3,0.1640181,-0.001365222,0.00041374564
1940-10-16 00:00:00,4,-0.65618426,-0.0002566576,0.00015299767
1940-10-16 00:00:00,5,-1.226381,0.00017212331,0.0001489725
1940-10-16 00:00:00,6,0.25192976,-0.003036052,-0.0051323622
1940-11-15 12:00:00,0,-0.43005228,0.0014116317,0.0030611157
1940-11-15 12:00:00,1,1.502204,0.00058315694,0.0037078243
1940-11-15 12:00:00,2,0.16576141,-0.002984643,-0.00024192035
1940-11-15 12:00:00,3,0.92724395,-0.00032476336,-0.00076650083
1940-11-15 12:00:00,4,-0.20930529,0.000121712685,0.00016198307
1940-11-15 12:00:00,5,0.5184163,-0.00054714084,-0.0004490232
1940-11-15 12:00:00,6,-0.37358418,-0.0029874146,-0.0031437278
1940-12-16 00:00:00,0,1.1500659,0.009816423,0.0034076124
1940-12-16 00:00:00,1,0.5678477,0.007006362,0.0064307386
1940-12-16 00:00:00,2,1.3094531,-0.0029484928,0.00020301342
1940-12-16 00:00:00,3,0.005777505,-0.0044314526,0.002140373
1940-12-16 00:00:00,4,-1.6174173,-0.01797229,0.0028462186
1940-12-16 00:00:00,5,0.59288025,0.0061291754,0.0012605824
1940-12-16 00:00:00,6,-0.9269583,-0.012017772,-0.014262855
1941-01-16 00:00:00,0,-1.2527686,0.007872954,0.003015533
1941-01-16 00:00:00,1,-1.1898046,0.0066043437,0.005085516
1941-01-16 00:00:00,2,0.30511034,-0.0047359616,0.00073482096
1941-01-16 00:00:00,3,1.8183302,-0.0025143735,0.0024407804
1941-01-16 00:00:00,4,-0.1580663,-0.01441294,0.0015021488
1941-01-16 00:00:00,5,1.1419377,0.005524367,0.0020285398
1941-01-16 00:00:00,6,-0.04256276,-0.009463891,-0.015420824
1941-02-14 12:00:00,0,-0.3555357,0.00862585,0.0026171058
1941-02-14 12:00:00,1,-0.78545874,0.007007286,0.0037631495
1941-02-14 12:00:00,2,-0.6540578,-0.0041045547,-0.00013239682
1941-02-14 12:00:00,3,2.1420908,-0.002675768,0.002026692
1941-02-14 12:00:00,4,-2.3590233,-0.016541392,0.0014664084
1941-02-14 12:00:00,5,-0.90632135,0.0073865205,0.0029299846
