sim,year,storm_index,unique_storm_id,signal,Frequency,Intensity,Duration,storm_day,daily_flow
0,2015,0,0_2015_0,110.78677834868164,0.0,0.0,0,0,0
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,1,43471.55383799078
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,11,37675.34665959202
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,10,48743.91686846417
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,8,65939.36937631528
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,7,66324.02354107234
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,9,60754.71938625462
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,5,66351.04003615597
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,4,65950.7385473984
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,3,66943.38012184178
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,2,65008.561287284596
0,2017,1,0_2017_1,153.84485465473514,1.0,66242.36775312881,11,6,66187.29597333405
0,2018,0,0_2018_0,125.38766448138318,0.0,0.0,0,0,0
0,2019,0,0_2019_0,152.16815931144842,0.0,0.0,0,0,0
0,2020,1,0_2020_1,235.00484313639285,2.0,33525.183071107545,2,1,22726.809497642193
0,2020,1,0_2020_1,235.00484313639285,2.0,33525.183071107545,2,2,33525.183071107545
0,2020,2,0_2020_2,235.00484313639285,2.0,23605.379198901457,5,5,15083.581654171689
0,2020,2,0_2020_2,235.00484313639285,2.0,23605.379198901457,5,3,23605.379198901457
0,2020,2,0_2020_2,235.00484313639285,2.0,23605.379198901457,5,2,22582.763493533887
0,2020,2,0_2020_2,235.00484313639285,2.0,23605.379198901457,5,1,16532.287236775748
0,2020,2,0_2020_2,235.00484313639285,2.0,23605.379198901457,5,4,18151.428770274408
0,2021,1,0_2021_1,134.96589281863805,1.0,112419.05443386183,4,1,110223.36977695047
0,2021,1,0_2021_1,134.96589281863805,1.0,112419.05443386183,4,2,112419.05443386183
0,2021,1,0_2021_1,134.96589281863805,1.0,112419.05443386183,4,3,111101.64363971501
0,2021,1,0_2021_1,134.96589281863805,1.0,112419.05443386183,4,4,74214.1414036041
0,2022,1,0_2022_1,122.13359735501635,1.0,46221.09302724923,4,1,39508.48615607196
0,2022,1,0_2022_1,122.13359735501635,1.0,46221.09302724923,4,2,46221.09302724923
0,2022,1,0_2022_1,122.13359735501635,1.0,46221.09302724923,4,3,38549.54231733235
0,2022,1,0_2022_1,122.13359735501635,1.0,46221.09302724923,4,4,32220.512981650918
0,2023,1,0_2023_1,218.3933219924643,4.0,23913.880212373704,7,7,18748.482086500986
0,2023,1,0_2023_1,218.3933219924643,4.0,23913.880212373704,7,6,18939.793128199974
0,2023,1,0_2023_1,218.3933219924643,4.0,23913.880212373704,7,1,15591.849898467655
0,2023,1,0_2023_1,218.3933219924643,4.0,23913.880212373704,7,4,21713.803232835326
0,2023,1,0_2023_1,218.3933219924643,4.0,23913.880212373704,7,2,23913.880212373704
0,2023,1,0_2023_1,218.3933219924643,4.0,23913.880212373704,7,5,19131.104169898965
0,2023,1,0_2023_1,218.3933219924643,4.0,23913.880212373704,7,3,23913.880212373704
0,2023,2,0_2023_2,218.3933219924643,4.0,13639.927640320248,1,1,13639.927640320248
0,2023,3,0_2023_3,218.3933219924643,4.0,101351.85640214746,7,1,66081.41037420015
0,2023,3,0_2023_3,218.3933219924643,4.0,101351.85640214746,7,2,101351.85640214746
0,2023,3,0_2023_3,218.3933219924643,4.0,101351.85640214746,7,3,101351.85640214746
0,2023,3,0_2023_3,218.3933219924643,4.0,101351.85640214746,7,4,92027.4856131499
0,2023,3,0_2023_3,218.3933219924643,4.0,101351.85640214746,7,5,81081.48512171797
0,2023,3,0_2023_3,218.3933219924643,4.0,101351.85640214746,7,6,80270.67027050079
0,2023,3,0_2023_3,218.3933219924643,4.0,101351.85640214746,7,7,79459.85541928362
0,2023,4,0_2023_4,218.3933219924643,4.0,33272.427169898234,3,2,33272.427169898234
0,2023,4,0_2023_4,218.3933219924643,4.0,33272.427169898234,3,3,30525.162541191043
0,2023,4,0_2023_4,218.3933219924643,4.0,33272.427169898234,3,1,25641.136534600475
0,2024,1,0_2024_1,108.85663126664413,2.0,54329.885661012995,2,2,54329.885661012995
0,2024,1,0_2024_1,108.85663126664413,2.0,54329.885661012995,2,1,36830.37192750319
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,9,125095.3297305363
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,12,112824.31924207283
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,11,124971.07938328406
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,8,123299.57550867993
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,10,124901.36397376972
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,6,149815.76812967696
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,5,149420.20992189637
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,4,154377.83517991268
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,3,158869.31833951196
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,2,142073.10820838716
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,1,103822.3788770138
0,2024,2,0_2024_2,108.85663126664413,2.0,157834.0210673678,12,7,134775.30889865186
100,2015,1,100_2015_1,150.5151018344175,1.0,4549.293877692865,1,1,4549.293877692865
100,2016,0,100_2016_0,45.23716330682866,0.0,0.0,0,0,0
100,2017,0,100_2017_0,86.3450922562114,0.0,0.0,0,0,0
100,2018,1,100_2018_1,287.98968740136456,5.0,85193.00465538012,8,1,73371.96573190633
100,2018,1,100_2018_1,287.98968740136456,5.0,85193.00465538012,8,2,73168.15471598436
100,2018,1,100_2018_1,287.98968740136456,5.0,85193.00465538012,8,3,85193.00465538012
100,2018,1,100_2018_1,287.98968740136456,5.0,85193.00465538012,8,4,80301.54027325303
100,2018,1,100_2018_1,287.98968740136456,5.0,85193.00465538012,8,5,51156.56499641246
100,2018,1,100_2018_1,287.98968740136456,5.0,85193.00465538012,8,6,48914.64382127088
100,2018,1,100_2018_1,287.98968740136456,5.0,85193.00465538012,8,8,43207.93537545595
100,2018,1,100_2018_1,287.98968740136456,5.0,85193.00465538012,8,7,45857.47858244145
100,2018,2,100_2018_2,287.98968740136456,5.0,55473.51241928116,5,5,22722.560006982447
100,2018,2,100_2018_2,287.98968740136456,5.0,55473.51241928116,5,4,31862.36068018209
100,2018,2,100_2018_2,287.98968740136456,5.0,55473.51241928116,5,3,43667.936549731625
100,2018,2,100_2018_2,287.98968740136456,5.0,55473.51241928116,5,2,55473.51241928116
100,2018,2,100_2018_2,287.98968740136456,5.0,55473.51241928116,5,1,23611.151739099078
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,10,15748.77614696874
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,9,20940.68037124415
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,8,26219.116332590816
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,7,27690.15586280218
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,6,27690.15586280218
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,5,27690.15586280218
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,4,27690.15586280218
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,1,18171.66478496393
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,2,27690.15586280218
100,2018,3,100_2018_3,287.98968740136456,5.0,27690.15586280218,10,3,27690.15586280218
100,2018,4,100_2018_4,287.98968740136456,5.0,15786.814103011795,3,1,15151.712386223964
100,2018,4,100_2018_4,287.98968740136456,5.0,15786.814103011795,3,2,15786.814103011795
100,2018,4,100_2018_4,287.98968740136456,5.0,15786.814103011795,3,3,12293.754660678725
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,2,2977.4563762853772
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,3,6368.81359062034
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,4,16307.788451046654
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,1,2440.334001050477
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,6,17503.18079086558
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,5,19913.998181871408
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,11,2624.4483566297954
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,10,3812.461010061961
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,12,2485.5253714403007
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,8,6706.314490764569
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,7,11864.295017279812
100,2018,5,100_2018_5,287.98968740136456,5.0,19733.565070222994,12,9,6010.150255803992
100,2019,1,100_2019_1,248.1785904384953,3.0,68642.24001354608,7,2,68642.24001354608
100,2019,1,100_2019_1,248.1785904384953,3.0,68642.24001354608,7,7,53815.516170620125
100,2019,1,100_2019_1,248.1785904384953,3.0,68642.24001354608,7,6,54364.654090728494
100,2019,1,100_2019_1,248.1785904384953,3.0,68642.24001354608,7,5,54913.79201083686
100,2019,1,100_2019_1,248.1785904384953,3.0,68642.24001354608,7,4,62327.15393229984
100,2019,1,100_2019_1,248.1785904384953,3.0,68642.24001354608,7,1,44754.740488832045
100,2019,1,100_2019_1,248.1785904384953,3.0,68642.24001354608,7,3,68642.24001354608
100,2019,2,100_2019_2,248.1785904384953,3.0,12100.71380728259,2,1,7754.682791990956
100,2019,2,100_2019_2,248.1785904384953,3.0,12100.71380728259,2,2,12100.71380728259
100,2019,3,100_2019_3,248.1785904384953,3.0,22389.7883386633,6,3,22389.7883386633
100,2019,3,100_2019_3,248.1785904384953,3.0,22389.7883386633,6,5,22389.7883386633
100,2019,3,100_2019_3,248.1785904384953,3.0,22389.7883386633,6,4,22389.7883386633
100,2019,3,100_2019_3,248.1785904384953,3.0,22389.7883386633,6,6,19971.691198087665
100,2019,3,100_2019_3,248.1785904384953,3.0,22389.7883386633,6,2,22389.7883386633
100,2019,3,100_2019_3,248.1785904384953,3.0,22389.7883386633,6,1,22121.110878599342
100,2021,1,100_2021_1,155.82635413115915,1.0,23476.25198710993,3,1,19039.794918679705
100,2021,1,100_2021_1,155.82635413115915,1.0,23476.25198710993,3,2,23476.25198710993
100,2021,1,100_2021_1,155.82635413115915,1.0,23476.25198710993,3,3,22089.859153225483
100,2022,1,100_2022_1,193.53687496733193,1.0,21324.597219721498,8,8,13103.810465452052
100,2022,1,100_2022_1,193.53687496733193,1.0,21324.597219721498,8,7,15514.417107681436
100,2022,1,100_2022_1,193.53687496733193,1.0,21324.597219721498,8,6,20026.578258521058
100,2022,1,100_2022_1,193.53687496733193,1.0,21324.597219721498,8,4,21324.597219721498
100,2022,1,100_2022_1,193.53687496733193,1.0,21324.597219721498,8,3,20830.113805930854
100,2022,1,100_2022_1,193.53687496733193,1.0,21324.597219721498,8,2,15823.46924130059
100,2022,1,100_2022_1,193.53687496733193,1.0,21324.597219721498,8,1,12547.516624937576
100,2022,1,100_2022_1,193.53687496733193,1.0,21324.597219721498,8,5,21324.597219721498
100,2023,0,100_2023_0,72.85796821829419,0.0,0.0,0,0,0
100,2024,1,100_2024_1,226.5072807437157,3.0,64899.30501329421,4,1,57731.09198926052
100,2024,1,100_2024_1,226.5072807437157,3.0,64899.30501329421,4,2,64899.30501329421
100,2024,1,100_2024_1,226.5072807437157,3.0,64899.30501329421,4,3,35301.52220438094
100,2024,1,100_2024_1,226.5072807437157,3.0,64899.30501329421,4,4,20348.475681127875
100,2024,2,100_2024_2,226.5072807437157,3.0,12260.853980023894,2,1,8311.665057619193
100,2024,2,100_2024_2,226.5072807437157,3.0,12260.853980023894,2,2,12260.853980023894
100,2024,3,100_2024_3,226.5072807437157,3.0,10539.917296655614,3,3,8942.960130495672
100,2024,3,100_2024_3,226.5072807437157,3.0,10539.917296655614,3,2,10486.68539111695
100,2024,3,100_2024_3,226.5072807437157,3.0,10539.917296655614,3,1,10539.917296655614
101,2015,1,101_2015_1,127.75758487151543,1.0,28269.41840123275,7,6,22389.379373776337
101,2015,1,101_2015_1,127.75758487151543,1.0,28269.41840123275,7,5,22615.5347209862
101,2015,1,101_2015_1,127.75758487151543,1.0,28269.41840123275,7,4,25668.631908319338
101,2015,1,101_2015_1,127.75758487151543,1.0,28269.41840123275,7,7,22163.224026566477
101,2015,1,101_2015_1,127.75758487151543,1.0,28269.41840123275,7,2,28269.41840123275
101,2015,1,101_2015_1,127.75758487151543,1.0,28269.41840123275,7,1,18431.660797603752
101,2015,1,101_2015_1,127.75758487151543,1.0,28269.41840123275,7,3,28269.41840123275
101,2016,1,101_2016_1,105.40326442644627,2.0,60832.174728989245,20,12,21555.65239310401
101,2016,1,101_2016_1,105.40326442644627,2.0,60832.174728989245,20,19,10344.621600536388
101,2016,1,101_2016_1,105.40326442644627,2.0,60832.174728989245,20,18,10799.159566529699
101,2016,1,101_2016_1,105.40326442644627,2.0,60832.174728989245,20,17,12825.994106305956
101,2016,1,101_2016_1,105.40326442644627,2.0,60832.174728989245,20,20,9813.49233835581
101,2016,1,101_2016_1,105.40326442644627,2.0,60832.174728989245,20,15,18458.448835477906
101,2016,1,101_2016_1,105.40326442644627,2.0,60832.174728989245,20,14,18354.880913113426
101,2016,1,101_2016_1,105.40326442644627,2.0,60832.174728989245,20,13,18121.1499543801
