sim,year,storm_index,unique_storm_id,signal,Frequency,Intensity,Duration,storm_day,daily_flow
0,1970,1,0_1970_1,173.46893796802487,1.0,46390.020832006216,4,1,24137.89701827966
0,1970,1,0_1970_1,173.46893796802487,1.0,46390.020832006216,4,2,42610.3260201643
0,1970,1,0_1970_1,173.46893796802487,1.0,46390.020832006216,4,3,44349.42797547437
0,1970,1,0_1970_1,173.46893796802487,1.0,46390.020832006216,4,4,29355.2028842099
0,1971,1,0_1971_1,88.80012281266787,2.0,189353.28915028044,3,1,189353.28915028044
0,1971,1,0_1971_1,88.80012281266787,2.0,189353.28915028044,3,2,187219.73096267166
0,1971,1,0_1971_1,88.80012281266787,2.0,189353.28915028044,3,3,184019.39368125846
0,1971,2,0_1971_2,88.80012281266787,2.0,32346.443349150755,2,2,21623.538136337043
0,1971,2,0_1971_2,88.80012281266787,2.0,32346.443349150755,2,1,32346.443349150755
0,1972,0,0_1972_0,76.03063124196056,0.0,0.0,0,0,0
0,1973,0,0_1973_0,192.03857737704277,0.0,0.0,0,0,0
0,1974,1,0_1974_1,207.5914507495854,1.0,26195.26915673052,2,1,26195.26915673052
0,1974,1,0_1974_1,207.5914507495854,1.0,26195.26915673052,2,2,12783.586922748604
0,1976,1,0_1976_1,112.77693682316632,1.0,14320.204297082988,2,1,14320.204297082988
0,1976,1,0_1976_1,112.77693682316632,1.0,14320.204297082988,2,2,12591.903778469523
0,1977,1,0_1977_1,168.01616025126853,2.0,101325.32545198342,3,1,101325.32545198342
0,1977,1,0_1977_1,168.01616025126853,2.0,101325.32545198342,3,2,99293.73997926194
0,1977,1,0_1977_1,168.01616025126853,2.0,101325.32545198342,3,3,85072.64167021164
0,1977,2,0_1977_2,168.01616025126853,2.0,147365.05524413846,3,1,142526.20268388317
0,1977,2,0_1977_2,168.01616025126853,2.0,147365.05524413846,3,2,147365.05524413846
0,1977,2,0_1977_2,168.01616025126853,2.0,147365.05524413846,3,3,146485.2638695466
0,1978,1,0_1978_1,163.8086538754389,2.0,72711.85425122039,2,1,72711.85425122039
0,1978,1,0_1978_1,163.8086538754389,2.0,72711.85425122039,2,2,48607.74139504659
0,1978,2,0_1978_2,163.8086538754389,2.0,94200.2434769073,3,1,79481.45543364054
0,1978,2,0_1978_2,163.8086538754389,2.0,94200.2434769073,3,2,94200.2434769073
0,1978,2,0_1978_2,163.8086538754389,2.0,94200.2434769073,3,3,84387.71811472946
0,1979,0,0_1979_0,78.13081447662819,0.0,0.0,0,0,0
0,1980,0,0_1980_0,216.27492797612658,0.0,0.0,0,0,0
0,1981,1,0_1981_1,123.91186357919022,1.0,88913.3435145269,3,1,66353.24142875143
0,1981,1,0_1981_1,123.91186357919022,1.0,88913.3435145269,3,2,88913.3435145269
0,1981,1,0_1981_1,123.91186357919022,1.0,88913.3435145269,3,3,64583.821657318054
0,1982,0,0_1982_0,155.46005148840888,0.0,0.0,0,0,0
0,1983,2,0_1983_2,203.0715932110138,2.0,129351.37082148249,2,1,129351.37082148249
0,1983,2,0_1983_2,203.0715932110138,2.0,129351.37082148249,2,2,63124.92849680246
0,1984,0,0_1984_0,61.94994231717149,0.0,0.0,0,0,0
100,1970,0,100_1970_0,130.88594050985145,0.0,0.0,0,0,0
100,1971,1,100_1971_1,170.01702092342663,2.0,30076.107473400214,1,1,30076.107473400214
100,1971,2,100_1971_2,170.01702092342663,2.0,53010.63985576966,3,2,53010.63985576966
100,1971,2,100_1971_2,170.01702092342663,2.0,53010.63985576966,3,3,27548.270101437964
100,1971,2,100_1971_2,170.01702092342663,2.0,53010.63985576966,3,1,31648.14319747442
100,1972,1,100_1972_1,175.06905863235332,1.0,14546.587892049769,2,1,14546.587892049769
100,1972,1,100_1972_1,175.06905863235332,1.0,14546.587892049769,2,2,9724.367363732903
100,1973,0,100_1973_0,48.73269846249664,0.0,0.0,0,0,0
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,10,67145.70684953546
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,9,71316.17293372886
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,8,79261.23376323303
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,7,114758.86211463835
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,11,58553.0338872192
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,5,169252.45378481044
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,4,169056.64033830544
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,3,163622.75624032528
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,2,125608.57786953586
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,1,59873.77901249483
100,1975,1,100_1975_1,131.51314047229766,1.0,168761.8771185516,11,6,157021.92044943495
100,1976,0,100_1976_0,106.26319029410661,0.0,0.0,0,0,0
100,1977,1,100_1977_1,126.84676144737948,1.0,61489.92475451553,2,1,28330.436536111865
100,1977,1,100_1977_1,126.84676144737948,1.0,61489.92475451553,2,2,61489.92475451553
100,1978,1,100_1978_1,190.39246131884678,1.0,24967.525200983608,1,1,24967.525200983608
100,1979,1,100_1979_1,213.50206680970118,1.0,35776.94339249141,1,1,35776.94339249141
100,1980,1,100_1980_1,168.1431682066281,2.0,108121.21433404826,4,1,108121.21433404826
100,1980,1,100_1980_1,168.1431682066281,2.0,108121.21433404826,4,2,107880.34279000136
100,1980,1,100_1980_1,168.1431682066281,2.0,108121.21433404826,4,4,90778.4631626721
100,1980,1,100_1980_1,168.1431682066281,2.0,108121.21433404826,4,3,102099.42573287598
100,1980,2,100_1980_2,168.1431682066281,2.0,74119.3266891788,1,1,74119.3266891788
100,1982,1,100_1982_1,27.293498984153473,1.0,63798.54839350001,4,1,63798.54839350001
100,1982,1,100_1982_1,27.293498984153473,1.0,63798.54839350001,4,2,63656.41851682276
100,1982,1,100_1982_1,27.293498984153473,1.0,63798.54839350001,4,3,60245.30147656879
100,1982,1,100_1982_1,27.293498984153473,1.0,63798.54839350001,4,4,53565.1972727381
100,1983,0,100_1983_0,133.10391367058247,0.0,0.0,0,0,0
100,1984,1,100_1984_1,93.45682731553296,2.0,64415.67735598153,5,2,53191.73357425747
100,1984,1,100_1984_1,93.45682731553296,2.0,64415.67735598153,5,5,17372.71298388593
100,1984,1,100_1984_1,93.45682731553296,2.0,64415.67735598153,5,1,22740.686096884387
100,1984,1,100_1984_1,93.45682731553296,2.0,64415.67735598153,5,4,64415.67735598153
100,1984,1,100_1984_1,93.45682731553296,2.0,64415.67735598153,5,3,39771.80079176132
100,1984,2,100_1984_2,93.45682731553296,2.0,166291.79461627634,2,1,76616.11479702784
100,1984,2,100_1984_2,93.45682731553296,2.0,166291.79461627634,2,2,166291.79461627634
101,1970,1,101_1970_1,177.53736192871352,1.0,120885.88679165859,3,1,72170.6786815872
101,1970,1,101_1970_1,177.53736192871352,1.0,120885.88679165859,3,2,120885.88679165859
101,1970,1,101_1970_1,177.53736192871352,1.0,120885.88679165859,3,3,62821.29530692705
101,1971,2,101_1971_2,88.82625430292316,3.0,72255.86188915544,3,1,58558.66372234162
101,1971,2,101_1971_2,88.82625430292316,3.0,72255.86188915544,3,2,72255.86188915544
101,1971,2,101_1971_2,88.82625430292316,3.0,72255.86188915544,3,3,49887.960295642966
101,1971,3,101_1971_3,88.82625430292316,3.0,160433.74263857945,8,8,55663.53331547234
101,1971,3,101_1971_3,88.82625430292316,3.0,160433.74263857945,8,6,73088.35822420783
101,1971,3,101_1971_3,88.82625430292316,3.0,160433.74263857945,8,5,121995.75330050947
101,1971,3,101_1971_3,88.82625430292316,3.0,160433.74263857945,8,7,66241.66675486875
101,1971,3,101_1971_3,88.82625430292316,3.0,160433.74263857945,8,3,160838.23333969255
101,1971,3,101_1971_3,88.82625430292316,3.0,160433.74263857945,8,2,139571.49921663397
101,1971,3,101_1971_3,88.82625430292316,3.0,160433.74263857945,8,1,56919.101736122095
101,1971,3,101_1971_3,88.82625430292316,3.0,160433.74263857945,8,4,160067.90671267034
