Model_Component,Model_Fit,Model_Evaluation_1,Evaluation_Value_1,Model_Evaluation_2,Evaluation_Value_2
signal_freq,Expon,KS Test,0.3621856765079074,p_val,2.2056358295752984e-06
signal,Expon,KS Test,0.38384801637218824,p_val,1.7862955936509312e-06
intensity,Expon,KS Test,0.4113557080184693,p_val,2.1076929217560388e-07
duration,Expon,Chi-Squared Test,8.702789852821871,p_val,0.19099575115162012
frequency,Poisson,Chi-Squared Test,11.981597325102886,p_val,0.007446466887446323
Forecast_Model,"ARIMA((1, 1, 3))",AIC,897.1398435493629,BIC,909.3530998318145
