time,PC1,PC2,PC3,PC4,PC5,PC6
1940-01-16 00:00:00,-0.8320697948048772,-1.3187694384012414,1.2769706098299631,-0.6984878506316716,1.5702793651310896,-1.1582222732787075
1940-02-15 00:00:00,-0.399841348354635,0.14780844032244345,-0.28473541167876687,-0.37245497156039364,0.323938705209094,0.6968008554737741
1940-03-16 00:00:00,-0.9131049401262367,0.6631735450915851,-1.783877918413422,-0.34895665190791014,0.34787312062198256,0.42888042755976113
1940-04-15 12:00:00,1.241717845245571,-0.6802673181555949,1.1032078347350072,2.9541015205740284,-0.5765801497791945,-0.696796749723759
1940-05-16 00:00:00,-0.45804323869750274,-1.0943042690459077,-1.4218927545272277,1.369964448359133,0.305654129941493,-0.9182025653913852
1940-06-15 12:00:00,-0.25472506047863064,-0.22664218212056036,-0.07044930995320198,-0.21715433496075776,-0.6165306761711163,0.6798230512782597
1940-07-16 00:00:00,-0.42740014814683935,0.9042886015913281,1.22053667517219,1.454366477509261,0.7148030672602679,-0.006900143530699277
1940-08-16 00:00:00,-0.6388016254533068,-1.4154506088777719,0.6946639353634133,0.6408665146015804,1.281616865839879,0.8477575683346689
1940-09-15 12:00:00,-0.6599994156696077,0.28023250568725894,0.5831548917839469,0.3569351817632768,-1.0800265765100368,0.7602329362275803
1940-10-16 00:00:00,0.05564386021446704,-0.29048667475409135,-1.833424286822935,-1.5678966998914192,-0.05262191185231394,-0.6338711830634778
1940-11-15 12:00:00,-0.7983897375126444,-0.2498150057335603,0.675803040132906,-0.34213347865574667,-0.7261597157370773,-0.7611620462918465
1940-12-16 00:00:00,0.8735127177192993,0.26516415263846954,-0.5929767244094123,0.12234349968379163,-0.24161218974683024,0.43643946762139596
1941-01-16 00:00:00,2.3422288872348247,0.7415944946736586,0.01735264117681872,1.0706283092346938,-0.4471353038134474,-1.6266857424276704
1941-02-14 12:00:00,-0.8043739233320948,0.31689818437728273,-1.7536017941070041,1.0713378457944627,0.31529441530789437,-0.5359999460058316
1941-03-16 00:00:00,0.21471398785633097,-1.101723943895644,-0.350888069423426,-1.683454111933632,-0.14940178443247687,-0.6007783807164241
1941-04-15 12:00:00,-0.504719462016828,1.5428274927222723,0.597561118521496,0.13323873999333075,1.015128192985468,-1.031417577128282
1941-05-16 00:00:00,-1.4869498975692712,1.5598298508017363,1.385933143255568,1.6747280789466308,-0.15907071427602026,0.11664350221933166
1941-06-15 12:00:00,-0.28919103852976064,1.1463943890517194,0.02540546492783189,2.4438959529428623,-0.6569944677904683,0.937617494744269
1941-07-16 00:00:00,-2.135852321443169,0.8084393019328031,-0.2654619562066861,0.6179925698598683,1.0559014535008704,-0.46839725127161846
1941-08-16 00:00:00,-0.9064448298399673,-0.650065043589803,0.10020751860120836,0.143886703463008,0.9541778000632297,-0.04746617166864091
1941-09-15 12:00:00,0.8287794297558309,-1.7119849665250317,-0.6289094396182788,1.408217280804441,1.5468814804431084,-0.9920673400988501
1941-10-16 00:00:00,1.405393937212593,0.22702382219576622,-1.077259541714308,2.2284084744062342,0.5400728794128531,-0.7538341449912754
1941-11-15 12:00:00,0.8757891786577169,0.8077716223151958,-1.5042251486344036,0.1962611098285985,-0.18570325269648952,-0.662336905974712
1941-12-16 00:00:00,-0.46521164645614677,0.26126966665238244,1.4467970446703369,-1.3935619632919725,0.30780619615012517,0.8184663567557101
1942-01-16 00:00:00,0.9125991623570214,-1.6241838498456032,-0.2589488474791835,-1.7271935066671784,-0.7938383398349206,-1.326074148072848
1942-02-14 12:00:00,0.09307423796882369,-0.13541421390913955,0.13134728558633385,-0.15359772639326733,-0.7278927568915687,0.6667870161302023
1942-03-16 00:00:00,-1.0592794913527566,1.1719118016384953,0.7172256250004481,-1.615739030793306,-0.12167336457068703,0.1520329070688326
1942-04-15 12:00:00,0.3777656842831008,-0.9547279355157905,0.8921324535484089,1.2468855198532147,-0.749835852305327,-0.3772888515446667
1942-05-16 00:00:00,-1.0749382072695983,0.2318407427251371,1.329630223812088,-1.7824328923209898,-0.7667057002788747,-2.566338315962591
1942-06-15 12:00:00,0.10648181306849606,-0.3051912784881384,1.1426499501873577,-0.5139629756702953,1.6501502566726236,0.8099799160426361
1942-07-16 00:00:00,-1.585055238263963,0.3515748555034661,1.1064352387879641,0.5459476773279945,0.09867986264829577,-1.1345350174456166
1942-08-16 00:00:00,1.0006968517541988,-1.065224807572123,0.0860421476867301,1.8299387061518666,0.8988024449385574,-0.2829414990429969
1942-09-15 12:00:00,-0.31412565158885397,-0.09553626481090904,1.6148567603789572,-0.5168919758906536,-0.3533601845842452,0.1180190783162462
1942-10-16 00:00:00,1.0526458793966937,0.4536778542958791,-0.5469778081068306,-0.20525965106149996,-0.22316996503333258,0.1279646359972702
1942-11-15 12:00:00,3.214697979152146,0.41563484135533585,-0.8758588858088564,0.33027459002605813,-1.5887894023934956,0.7506176726256161
1942-12-16 00:00:00,0.419547821200433,-0.24233304601154276,-0.7720505517518292,1.4967171943017141,0.3303310267008295,-1.595641013282847
1943-01-16 00:00:00,0.09578859092414277,0.29764894714086626,2.0014766251344924,-0.14735007950580833,-0.21124013144002868,-0.0040095698739405945
1943-02-14 12:00:00,2.0506833947502248,0.6236103786165662,-0.6785111002761293,0.13204939341121183,0.007466555026971343,0.2613847430013436
1943-03-16 00:00:00,-0.21553402950937967,-1.214510406619491,0.9845691966689171,-0.5594694664231334,1.8532402345199164,0.159110002657751
1943-04-15 12:00:00,0.16954017614882622,1.1149112902932103,0.10084419611407835,1.8616169670742226,1.2254499555133376,-0.3553451555878528
1943-05-16 00:00:00,-0.4892012783204648,-0.9249775708372094,0.45816267349195583,-0.437497344917878,1.473065738005793,-0.1429418781994005
1943-06-15 12:00:00,0.0037360934206989924,-0.6238969227713784,0.6281955708827567,1.618917184699923,-0.27852904542793233,0.23461891625321976
1943-07-16 00:00:00,0.6577200143938767,-1.4542753926854322,0.5555604353677587,0.7426000992718818,2.2532640520310148,0.7294894567628646
1943-08-16 00:00:00,0.9533803408557185,-2.409733998802626,-1.610853192445598,-0.7540474353749596,-0.26408550919511947,-0.37036253563914195
1943-09-15 12:00:00,-1.7154479114306689,-1.041869212389213,0.5060280812071118,-1.719811910658391,0.9526316724222691,-1.4044982837546298
1943-10-16 00:00:00,0.36909600141308313,-1.1241209037878759,0.2504530603609627,-0.012717933402723286,1.5676634626024517,-0.8655378838516512
1943-11-15 12:00:00,0.31451665943879475,-0.9273917208450586,-1.1193537335843164,-0.7512239752653058,0.6691325322630594,1.6875355498211502
1943-12-16 00:00:00,-0.18132000819930266,1.0120805038355425,-1.823858111540457,0.22366902526335208,0.23016628795625887,0.06435123851498006
1944-01-16 00:00:00,-0.5421484246405055,1.1092289329416152,1.5934665444680822,0.5116039882011432,0.9827949140389587,-0.6041501521149606
1944-02-15 00:00:00,1.000804607531564,-1.548378974707705,0.9924984310689381,-2.461662521154517,-1.949838026799333,-1.2906524543021411
1944-03-16 00:00:00,-2.1657333407010193,-1.210901095670032,-0.04869224645651002,0.12099071288270966,-0.06406019590777501,-0.5060247857215241
1944-04-15 12:00:00,0.94999852134018,-1.0747581743645729,0.5981295172284263,-1.16734709360112,-0.12298490723211854,0.7356122358394129
1944-05-16 00:00:00,-0.7843784716056745,0.2251430205050889,-0.7859178189191014,-0.8980178985390392,-0.7610168685755112,0.6761682778621468
1944-06-15 12:00:00,-1.0648958025333664,-0.796883662733584,3.2578201411453995,-0.5009539342117741,0.2037389125888504,-1.0811530397562374
1944-07-16 00:00:00,-1.0202755211301935,1.049783357493262,-0.25588617540935926,-0.1442506928473622,0.9692788358302926,-0.85339269074992
1944-08-16 00:00:00,0.614517368003926,-1.4587080984128376,0.500098682072371,-0.8348334136696303,0.6826442011744037,-0.2970728773223501
1944-09-15 12:00:00,1.0250220017782636,1.0860765839618254,0.6655782184507877,-1.6535651094567043,-0.5052408039989107,-1.3031550768738882
1944-10-16 00:00:00,-0.6875942582737695,-0.9420942425783552,-1.099619478949602,-0.5414450062014617,0.02652474978613717,1.0979119972870361
1944-11-15 12:00:00,0.2470953502990387,-0.144466695063815,-1.7885082840058166,0.594817163060281,-0.562425174620452,-0.8676719207558369
1944-12-16 00:00:00,-0.8865919342271458,-0.3773506491976338,-1.660607446112236,1.6999456267623356,-0.0582442068711186,0.7609589917891811
1945-01-16 00:00:00,1.990097500575884,-0.5507752324901909,-0.3803496917268187,0.5221051308816753,0.0562522014610299,0.4916710394785579
1945-02-14 12:00:00,2.0580810910656755,-0.35167579836915847,-0.46758898709809765,-0.46671566287306104,1.065732714387481,-0.3225099829018661
1945-03-16 00:00:00,-0.02409734686877757,0.8483706764142146,-1.1980535427427415,0.8051416095379873,0.36239762961262995,-0.6040750326462867
1945-04-15 12:00:00,1.3274929737991537,0.25841120350266666,0.5187633657954491,1.0099912993312323,0.9095720426438859,-0.4251067797909033
1945-05-16 00:00:00,-0.01121732537678427,0.6869565886065064,-0.18400135585487917,-0.3994153382547483,-0.6942433298835955,0.3340088467846156
1945-06-15 12:00:00,0.12898777950316725,-0.6605452417807177,0.3966147505650681,-0.8705393611211978,-0.8949131261611254,1.46849963959054
1945-07-16 00:00:00,-0.6225159323796406,-0.004710491630359137,0.9030970656983366,1.1155451140958135,-0.5436524086320235,1.6457364943599704
1945-08-16 00:00:00,-0.5892431829038576,-0.2180354165457769,-1.494196552796566,0.09797420038742129,0.20454046264700176,-0.9548225265466804
1945-09-15 12:00:00,2.4008241406909496,-0.56255187371328,-1.921825165086185,-1.6096011863210273,-1.6913278630300164,0.10071544731092465
1945-10-16 00:00:00,-0.982534444059292,0.32634565348367345,0.4524047545047616,0.07894065611573559,1.0755335776697694,-0.788882315410272
1945-11-15 12:00:00,-0.4957589162267705,1.1081983330579261,0.013651080833520748,-0.66762301842426,0.7162404218293171,-0.5521729176607946
1945-12-16 00:00:00,-0.40991016048728807,-1.0365419735645307,-0.030876098074133516,0.8223876833643993,1.6910616819230335,-0.3955270984407842
1946-01-16 00:00:00,-1.0800544427266687,-0.30398112222263646,-0.9463524243822576,-0.5887991750414743,-0.6855145307735012,-0.7366447152639648
1946-02-14 12:00:00,-1.9022608647205645,-0.7425377022628639,-1.1562996456566836,1.6363537722458619,1.5146386709696715,0.15889536679905034
1946-03-16 00:00:00,0.11706878390712326,-1.0460128709371768,0.5688355975600456,-0.6907884709209053,-0.9376995345923157,-1.2255792837484962
1946-04-15 12:00:00,1.257669065801717,0.34361101400040195,-0.8463361644222036,1.2009899112579694,0.7224589108476956,-1.10563775951662
1946-05-16 00:00:00,0.20104058443625053,-0.4590577274885326,-0.059271397795997924,-0.4634454329771904,1.9177339454570215,0.14000344153483574
1946-06-15 12:00:00,-0.14804616916517876,0.4365472544524843,-0.621252672940072,1.4814946850206414,-1.1000418390692657,0.35893637326629524
