time,latent
1940-01-01,0.9058919
1940-02-01,1.2351382
1940-03-01,0.6999731
1940-04-01,-0.075105675
1940-05-01,-0.16257545
1940-06-01,-0.5278517
1940-07-01,-0.82644325
1940-08-01,-0.8389382
1940-09-01,-0.63515806
1940-10-01,-0.07042048
1940-11-01,-0.118208185
1940-12-01,1.106967
1941-01-01,0.8212077
1941-02-01,1.0451831
1941-03-01,0.5137872
1941-04-01,0.44154513
1941-05-01,0.09277884
1941-06-01,-0.16523463
1941-07-01,-0.9002499
1941-08-01,-0.8312864
1941-09-01,-0.7527701
1941-10-01,-0.33215982
1941-11-01,0.013030067
1941-12-01,0.98431313
1942-01-01,0.6993745
1942-02-01,0.57343054
1942-03-01,0.1739896
1942-04-01,0.45441484
1942-05-01,0.083116
1942-06-01,-0.55866003
1942-07-01,-0.9302449
1942-08-01,-0.96750313
1942-09-01,-0.8289587
1942-10-01,-0.6616123
1942-11-01,0.71099824
1942-12-01,0.08929784
1943-01-01,0.9103532
1943-02-01,0.23414025
1943-03-01,0.4578784
1943-04-01,0.10149721
1943-05-01,-0.53875875
1943-06-01,-0.3058248
1943-07-01,-0.82424736
1943-08-01,-0.8111987
1943-09-01,-0.84864426
1943-10-01,-0.04024476
1943-11-01,-0.33837074
1943-12-01,0.20044449
1944-01-01,0.37888417
1944-02-01,0.67442846
1944-03-01,0.204561
1944-04-01,0.1668837
1944-05-01,-0.17158157
1944-06-01,-0.21401629
1944-07-01,-0.8001574
1944-08-01,-0.8130871
1944-09-01,-0.76889485
1944-10-01,-0.28796953
1944-11-01,0.53147745
1944-12-01,0.32641143
1945-01-01,-0.29378298
1945-02-01,0.5455163
1945-03-01,0.6443848
1945-04-01,-0.068674915
1945-05-01,-0.05977485
1945-06-01,-0.40246505
1945-07-01,-0.966171
1945-08-01,-0.9111165
1945-09-01,-0.7895902
1945-10-01,0.22643372
1945-11-01,0.35284922
1945-12-01,0.7807996
1946-01-01,0.14604577
1946-02-01,0.21104214
1946-03-01,0.42888194
1946-04-01,-0.2172322
1946-05-01,-0.17816198
1946-06-01,-0.83097786
1946-07-01,-0.984127
1946-08-01,-0.8608786
