time,latent
1940-01-16 00:00:00,-0.346744
1940-02-15 00:00:00,-0.5074703
1940-03-16 00:00:00,-0.058355212
1940-04-15 12:00:00,-0.13800544
1940-05-16 00:00:00,0.11497827
1940-06-15 12:00:00,0.22960168
1940-07-16 00:00:00,0.3764953
1940-08-16 00:00:00,0.41978237
1940-09-15 12:00:00,0.09303889
1940-10-16 00:00:00,0.012499124
1940-11-15 12:00:00,0.047136046
1940-12-16 00:00:00,0.023868695
1941-01-16 00:00:00,-0.41754454
1941-02-14 12:00:00,-0.5604469
1941-03-16 00:00:00,-0.18816999
1941-04-15 12:00:00,-0.37682945
1941-05-16 00:00:00,-0.11604202
1941-06-15 12:00:00,0.13821465
1941-07-16 00:00:00,0.2903868
1941-08-16 00:00:00,0.18716753
1941-09-15 12:00:00,0.31625766
1941-10-16 00:00:00,0.049804546
1941-11-15 12:00:00,-0.051559538
1941-12-16 00:00:00,-0.5433974
1942-01-16 00:00:00,-0.25035033
1942-02-14 12:00:00,-0.13494712
1942-03-16 00:00:00,-0.099889696
1942-04-15 12:00:00,-0.48877132
1942-05-16 00:00:00,-0.262412
1942-06-15 12:00:00,0.30544275
1942-07-16 00:00:00,0.42243454
1942-08-16 00:00:00,0.42454922
1942-09-15 12:00:00,0.43605152
1942-10-16 00:00:00,0.26980057
1942-11-15 12:00:00,-0.19065198
1942-12-16 00:00:00,-0.12091306
1943-01-16 00:00:00,0.042870857
1943-02-14 12:00:00,-0.19299093
1943-03-16 00:00:00,-0.524189
1943-04-15 12:00:00,-0.19224897
1943-05-16 00:00:00,0.26167935
1943-06-15 12:00:00,0.15325728
1943-07-16 00:00:00,0.34078464
1943-08-16 00:00:00,0.43914607
1943-09-15 12:00:00,0.42629027
1943-10-16 00:00:00,-0.059722364
1943-11-15 12:00:00,0.13540776
1943-12-16 00:00:00,-0.1631706
1944-01-16 00:00:00,-0.48834276
1944-02-15 00:00:00,-0.47770017
1944-03-16 00:00:00,-0.057640344
1944-04-15 12:00:00,-0.38699323
1944-05-16 00:00:00,-0.110991076
1944-06-15 12:00:00,0.052276306
1944-07-16 00:00:00,0.42276108
1944-08-16 00:00:00,0.44185534
1944-09-15 12:00:00,0.38177544
1944-10-16 00:00:00,0.11620694
1944-11-15 12:00:00,-0.34931555
1944-12-16 00:00:00,-0.17630142
1945-01-16 00:00:00,0.05491806
1945-02-14 12:00:00,-0.45012283
1945-03-16 00:00:00,-0.63169634
1945-04-15 12:00:00,0.03866086
1945-05-16 00:00:00,-0.10286033
1945-06-15 12:00:00,0.27803427
1945-07-16 00:00:00,0.42613307
1945-08-16 00:00:00,0.38777754
1945-09-15 12:00:00,0.39929688
1945-10-16 00:00:00,-0.005938098
1945-11-15 12:00:00,-0.3817764
1945-12-16 00:00:00,-0.09650409
1946-01-16 00:00:00,-0.042000577
1946-02-14 12:00:00,-0.42220354
1946-03-16 00:00:00,-0.30208972
1946-04-15 12:00:00,0.06721566
1946-05-16 00:00:00,0.07358174
1946-06-15 12:00:00,0.42652288
1946-07-16 00:00:00,0.3399732
1946-08-16 00:00:00,0.43322217
1946-09-15 12:00:00,0.3937738
1946-10-16 00:00:00,-0.0358108
1946-11-15 12:00:00,-0.011171326
1946-12-16 00:00:00,0.026169121
1947-01-16 00:00:00,-0.052794248
1947-02-14 12:00:00,-0.08705136
