time,latent
1940-01-16 00:00:00,0.34006009
1940-02-15 00:00:00,0.5184759
1940-03-16 00:00:00,-0.48539314
1940-04-15 12:00:00,-0.25071654
1940-05-16 00:00:00,-1.3741955
1940-06-15 12:00:00,-1.253697
1940-07-16 00:00:00,-1.3243507
1940-08-16 00:00:00,-1.2024843
1940-09-15 12:00:00,-0.65192986
1940-10-16 00:00:00,-0.22300118
1940-11-15 12:00:00,-0.6684497
1940-12-16 00:00:00,-0.5669109
1941-01-16 00:00:00,0.29237345
1941-02-14 12:00:00,0.5602817
1941-03-16 00:00:00,-0.34253132
1941-04-15 12:00:00,0.16603553
1941-05-16 00:00:00,-0.5978686
1941-06-15 12:00:00,-1.3153558
1941-07-16 00:00:00,-1.3464459
1941-08-16 00:00:00,-0.98332447
1941-09-15 12:00:00,-1.056138
1941-10-16 00:00:00,-0.69579923
1941-11-15 12:00:00,-0.46335676
1941-12-16 00:00:00,0.57020396
1942-01-16 00:00:00,0.2094441
1942-02-14 12:00:00,0.03844399
1942-03-16 00:00:00,-0.01780308
1942-04-15 12:00:00,0.58982104
1942-05-16 00:00:00,0.10754918
1942-06-15 12:00:00,-1.035868
1942-07-16 00:00:00,-0.7066443
1942-08-16 00:00:00,-0.41661188
1942-09-15 12:00:00,-0.4308988
1942-10-16 00:00:00,-0.23645979
1942-11-15 12:00:00,0.56486475
1942-12-16 00:00:00,0.3823003
1943-01-16 00:00:00,0.18730044
1943-02-14 12:00:00,0.56432223
1943-03-16 00:00:00,1.2440486
1943-04-15 12:00:00,0.28765854
1943-05-16 00:00:00,-0.5574685
1943-06-15 12:00:00,-0.82948375
1943-07-16 00:00:00,-0.9015582
1943-08-16 00:00:00,-0.70170265
1943-09-15 12:00:00,-0.57952905
1943-10-16 00:00:00,0.065370955
1943-11-15 12:00:00,-0.11424723
1943-12-16 00:00:00,0.3523951
1944-01-16 00:00:00,1.033594
1944-02-15 00:00:00,1.0912628
1944-03-16 00:00:00,-0.09290236
1944-04-15 12:00:00,0.4121225
1944-05-16 00:00:00,-0.18762518
1944-06-15 12:00:00,-0.51110923
1944-07-16 00:00:00,-1.063123
1944-08-16 00:00:00,-0.69643
1944-09-15 12:00:00,-0.49053928
1944-10-16 00:00:00,-0.10332962
1944-11-15 12:00:00,0.768928
1944-12-16 00:00:00,0.47693825
1945-01-16 00:00:00,-0.13547388
1945-02-14 12:00:00,1.0615515
1945-03-16 00:00:00,1.1437424
1945-04-15 12:00:00,-0.33709982
1945-05-16 00:00:00,-0.05738984
1945-06-15 12:00:00,-1.2019147
1945-07-16 00:00:00,-1.1845558
1945-08-16 00:00:00,-0.596218
1945-09-15 12:00:00,-0.5727332
1945-10-16 00:00:00,-0.048748277
1945-11-15 12:00:00,0.80329883
1945-12-16 00:00:00,0.20107809
1946-01-16 00:00:00,0.13023973
1946-02-14 12:00:00,0.8776877
1946-03-16 00:00:00,0.6722152
1946-04-15 12:00:00,-0.28715083
1946-05-16 00:00:00,-0.68243426
1946-06-15 12:00:00,-1.2684965
1946-07-16 00:00:00,-1.0596199
1946-08-16 00:00:00,-0.7140761
1946-09-15 12:00:00,-0.53259826
1946-10-16 00:00:00,-0.1327947
1946-11-15 12:00:00,-0.09537591
1946-12-16 00:00:00,-0.15889329
1947-01-16 00:00:00,-0.07213972
1947-02-14 12:00:00,0.10810434
1947-03-16 00:00:00,0.3740542
1947-04-15 12:00:00,-0.1257219
1947-05-16 00:00:00,-0.33328813
1947-06-15 12:00:00,-0.19867471
1947-07-16 00:00:00,-0.92432415
1947-08-16 00:00:00,-0.67663443
1947-09-15 12:00:00,-0.5921327
1947-10-16 00:00:00,0.7037967
1947-11-15 12:00:00,0.081550084
1947-12-16 00:00:00,0.6351046
1948-01-16 00:00:00,-0.26733425
1948-02-15 00:00:00,0.2692644
1948-03-16 00:00:00,0.854461
1948-04-15 12:00:00,0.37474883
1948-05-16 00:00:00,-0.24642622
1948-06-15 12:00:00,-0.7111743
1948-07-16 00:00:00,-0.8627097
1948-08-16 00:00:00,-0.722157
1948-09-15 12:00:00,-0.48192322
1948-10-16 00:00:00,-0.124396324
1948-11-15 12:00:00,-0.015172876
1948-12-16 00:00:00,1.0883524
1949-01-16 00:00:00,0.18153322
1949-02-14 12:00:00,0.68552685
1949-03-16 00:00:00,0.78863364
1949-04-15 12:00:00,-0.39529404
1949-05-16 00:00:00,0.045242436
1949-06-15 12:00:00,-1.296052
1949-07-16 00:00:00,-1.0290194
1949-08-16 00:00:00,-0.74474806
1949-09-15 12:00:00,-0.40366223
1949-10-16 00:00:00,-0.370661
1949-11-15 12:00:00,-0.11210093
1949-12-16 00:00:00,0.3463079
1950-01-16 00:00:00,1.4180517
1950-02-14 12:00:00,0.1741764
1950-03-16 00:00:00,0.5167569
1950-04-15 12:00:00,-0.39234596
1950-05-16 00:00:00,-0.61729103
1950-06-15 12:00:00,-0.6643892
1950-07-16 00:00:00,-0.63521886
1950-08-16 00:00:00,-0.42879358
1950-09-15 12:00:00,-0.26013544
1950-10-16 00:00:00,0.32960927
1950-11-15 12:00:00,0.09662355
1950-12-16 00:00:00,0.86110437
1951-01-16 00:00:00,0.88209754
1951-02-14 12:00:00,0.99787056
1951-03-16 00:00:00,-0.09311298
1951-04-15 12:00:00,-0.11626287
1951-05-16 00:00:00,-1.0404419
1951-06-15 12:00:00,-1.2814347
1951-07-16 00:00:00,-1.3717868
1951-08-16 00:00:00,-1.2644284
1951-09-15 12:00:00,-0.8068423
1951-10-16 00:00:00,-0.72733617
1951-11-15 12:00:00,-0.1019394
1951-12-16 00:00:00,0.0941285
1952-01-16 00:00:00,0.34424016
1952-02-15 00:00:00,0.33750886
1952-03-16 00:00:00,0.7037589
1952-04-15 12:00:00,0.29173622
1952-05-16 00:00:00,-0.7629209
1952-06-15 12:00:00,0.11485534
1952-07-16 00:00:00,-0.64261013
1952-08-16 00:00:00,-0.6712589
1952-09-15 12:00:00,-0.4499915
1952-10-16 00:00:00,-0.5536206
1952-11-15 12:00:00,-0.11048063
1952-12-16 00:00:00,0.6290019
1953-01-16 00:00:00,0.14188579
1953-02-14 12:00:00,-0.5252365
1953-03-16 00:00:00,0.34489867
1953-04-15 12:00:00,0.25913322
1953-05-16 00:00:00,0.1255804
1953-06-15 12:00:00,-0.7511684
1953-07-16 00:00:00,-1.3023944
1953-08-16 00:00:00,-0.8902729
1953-09-15 12:00:00,-1.0516906
1953-10-16 00:00:00,-0.28685617
1953-11-15 12:00:00,0.48629457
1953-12-16 00:00:00,-0.3402469
1954-01-16 00:00:00,0.56202155
1954-02-14 12:00:00,-0.28298104
1954-03-16 00:00:00,0.6199665
1954-04-15 12:00:00,-0.039170336
1954-05-16 00:00:00,-0.8903938
1954-06-15 12:00:00,-0.2850056
1954-07-16 00:00:00,-0.56354874
1954-08-16 00:00:00,-0.4742009
1954-09-15 12:00:00,-0.43941107
1954-10-16 00:00:00,-0.33721
1954-11-15 12:00:00,0.10189543
1954-12-16 00:00:00,0.49401665
1955-01-16 00:00:00,1.087207
1955-02-14 12:00:00,0.08066002
1955-03-16 00:00:00,-0.25355634
1955-04-15 12:00:00,0.7043172
1955-05-16 00:00:00,-0.23120156
1955-06-15 12:00:00,-0.54491764
1955-07-16 00:00:00,-0.4281681
1955-08-16 00:00:00,-0.4905464
1955-09-15 12:00:00,-0.16782404
1955-10-16 00:00:00,0.004455298
1955-11-15 12:00:00,1.0608264
1955-12-16 00:00:00,1.4437522
1956-01-16 00:00:00,1.4024353
1956-02-15 00:00:00,0.5266582
1956-03-16 00:00:00,-0.1756718
1956-04-15 12:00:00,-0.09414472
1956-05-16 00:00:00,-0.008605406
1956-06-15 12:00:00,-0.5917956
1956-07-16 00:00:00,-0.51106286
1956-08-16 00:00:00,-0.5915248
1956-09-15 12:00:00,-0.34204867
1956-10-16 00:00:00,0.63749504
1956-11-15 12:00:00,-0.30888832
1956-12-16 00:00:00,-0.23777086
1957-01-16 00:00:00,0.8854912
1957-02-14 12:00:00,0.48603398
1957-03-16 00:00:00,0.80339783
1957-04-15 12:00:00,-0.22822133
1957-05-16 00:00:00,0.27630356
1957-06-15 12:00:00,-1.2162158
1957-07-16 00:00:00,-1.3540653
1957-08-16 00:00:00,-1.1977894
1957-09-15 12:00:00,-0.8688373
1957-10-16 00:00:00,0.082233556
1957-11-15 12:00:00,-0.08494146
1957-12-16 00:00:00,0.17116746
1958-01-16 00:00:00,0.20833254
1958-02-14 12:00:00,0.31742424
1958-03-16 00:00:00,0.40616083
1958-04-15 12:00:00,-0.88843024
1958-05-16 00:00:00,-0.95112276
1958-06-15 12:00:00,-0.92673177
1958-07-16 00:00:00,-0.9223765
1958-08-16 00:00:00,-0.7094429
1958-09-15 12:00:00,-0.20659226
1958-10-16 00:00:00,-0.621287
1958-11-15 12:00:00,-0.29265642
1958-12-16 00:00:00,-0.25914758
1959-01-16 00:00:00,0.17409244
1959-02-14 12:00:00,0.02280324
1959-03-16 00:00:00,-0.16980729
1959-04-15 12:00:00,-1.066157
1959-05-16 00:00:00,-0.68775403
1959-06-15 12:00:00,-1.1569322
1959-07-16 00:00:00,-0.8320697
1959-08-16 00:00:00,-0.5709852
1959-09-15 12:00:00,-0.24807784
1959-10-16 00:00:00,-0.64061403
1959-11-15 12:00:00,-0.42222396
1959-12-16 00:00:00,-0.17561868
1960-01-16 00:00:00,0.83491194
1960-02-15 00:00:00,0.8241282
1960-03-16 00:00:00,0.16800624
1960-04-15 12:00:00,-0.25337848
1960-05-16 00:00:00,-0.6831365
1960-06-15 12:00:00,-1.0982851
1960-07-16 00:00:00,-0.94582784
1960-08-16 00:00:00,-0.6020323
1960-09-15 12:00:00,-0.5000054
1960-10-16 00:00:00,-0.40457848
1960-11-15 12:00:00,1.0242974
1960-12-16 00:00:00,0.015846327
1961-01-16 00:00:00,-0.08937732
1961-02-14 12:00:00,0.78855956
1961-03-16 00:00:00,1.0255748
1961-04-15 12:00:00,-0.29538995
1961-05-16 00:00:00,0.32506385
1961-06-15 12:00:00,-0.9935944
1961-07-16 00:00:00,-0.754513
1961-08-16 00:00:00,-0.39400148
1961-09-15 12:00:00,-0.33539644
1961-10-16 00:00:00,-0.30870894
1961-11-15 12:00:00,0.14424086
1961-12-16 00:00:00,0.2312218
1962-01-16 00:00:00,-0.06792074
1962-02-14 12:00:00,0.5504308
