time,latent
1940-01-16 00:00:00,0.5323225
1940-02-15 00:00:00,0.31143454
1940-03-16 00:00:00,0.70989263
1940-04-15 12:00:00,1.1950269
1940-05-16 00:00:00,1.2530166
1940-06-15 12:00:00,1.2738664
1940-07-16 00:00:00,1.3077464
1940-08-16 00:00:00,1.30737
1940-09-15 12:00:00,1.2685862
1940-10-16 00:00:00,1.1405448
1940-11-15 12:00:00,1.2050042
1940-12-16 00:00:00,0.44208866
1941-01-16 00:00:00,0.6211786
1941-02-14 12:00:00,0.45573115
1941-03-16 00:00:00,0.86138326
1941-04-15 12:00:00,0.93081623
1941-05-16 00:00:00,1.1193743
1941-06-15 12:00:00,1.2703577
1941-07-16 00:00:00,1.3089817
1941-08-16 00:00:00,1.2943035
1941-09-15 12:00:00,1.2992302
1941-10-16 00:00:00,1.2446873
1941-11-15 12:00:00,1.0915564
1941-12-16 00:00:00,0.45519096
1942-01-16 00:00:00,0.70136553
1942-02-14 12:00:00,0.7936215
1942-03-16 00:00:00,1.0797524
1942-04-15 12:00:00,0.85199124
1942-05-16 00:00:00,1.1027001
1942-06-15 12:00:00,1.2964233
1942-07-16 00:00:00,1.3097281
1942-08-16 00:00:00,1.3020668
1942-09-15 12:00:00,1.3077426
1942-10-16 00:00:00,1.2682078
1942-11-15 12:00:00,0.6439938
1942-12-16 00:00:00,1.1226103
1943-01-16 00:00:00,0.47477484
1943-02-14 12:00:00,1.0505606
1943-03-16 00:00:00,0.8349092
1943-04-15 12:00:00,1.1343946
1943-05-16 00:00:00,1.2969067
1943-06-15 12:00:00,1.2824594
1943-07-16 00:00:00,1.3011683
1943-08-16 00:00:00,1.3079264
1943-09-15 12:00:00,1.3069304
1943-10-16 00:00:00,1.1809325
1943-11-15 12:00:00,1.2487873
1943-12-16 00:00:00,1.0297624
1944-01-16 00:00:00,0.9230074
1944-02-15 00:00:00,0.68814224
1944-03-16 00:00:00,1.0447477
1944-04-15 12:00:00,1.0670207
1944-05-16 00:00:00,1.2319214
1944-06-15 12:00:00,1.2583714
1944-07-16 00:00:00,1.3047013
1944-08-16 00:00:00,1.3086447
1944-09-15 12:00:00,1.3047338
1944-10-16 00:00:00,1.181386
1944-11-15 12:00:00,0.7723805
1944-12-16 00:00:00,0.9586727
1945-01-16 00:00:00,1.233468
1945-02-14 12:00:00,0.7435408
1945-03-16 00:00:00,0.7255499
1945-04-15 12:00:00,1.2277107
1945-05-16 00:00:00,1.1698697
1945-06-15 12:00:00,1.2867253
1945-07-16 00:00:00,1.3099765
1945-08-16 00:00:00,1.3083957
1945-09-15 12:00:00,1.3038759
1945-10-16 00:00:00,0.98067546
1945-11-15 12:00:00,0.9374168
1945-12-16 00:00:00,0.5735704
1946-01-16 00:00:00,1.110889
1946-02-14 12:00:00,1.099231
1946-03-16 00:00:00,0.84433925
1946-04-15 12:00:00,1.2619733
1946-05-16 00:00:00,1.2561326
1946-06-15 12:00:00,1.3084812
1946-07-16 00:00:00,1.2982544
1946-08-16 00:00:00,1.305457
1946-09-15 12:00:00,1.3050008
1946-10-16 00:00:00,1.2140282
1946-11-15 12:00:00,0.72816586
1946-12-16 00:00:00,0.9916506
1947-01-16 00:00:00,1.1774777
1947-02-14 12:00:00,0.9623226
1947-03-16 00:00:00,0.8535367
1947-04-15 12:00:00,1.2011514
1947-05-16 00:00:00,1.2485889
1947-06-15 12:00:00,1.1930243
1947-07-16 00:00:00,1.3084718
1947-08-16 00:00:00,1.3026335
1947-09-15 12:00:00,1.2961931
1947-10-16 00:00:00,0.982273
1947-11-15 12:00:00,1.1946427
1947-12-16 00:00:00,1.113863
1948-01-16 00:00:00,1.0386055
1948-02-15 00:00:00,1.0679468
1948-03-16 00:00:00,0.6673792
1948-04-15 12:00:00,0.53834885
1948-05-16 00:00:00,1.0771619
1948-06-15 12:00:00,1.2468584
1948-07-16 00:00:00,1.304713
1948-08-16 00:00:00,1.3068376
1948-09-15 12:00:00,1.2950927
1948-10-16 00:00:00,1.2362673
1948-11-15 12:00:00,1.1419184
1948-12-16 00:00:00,0.71954113
1949-01-16 00:00:00,1.0563186
1949-02-14 12:00:00,0.88707346
1949-03-16 00:00:00,0.5114809
1949-04-15 12:00:00,1.226533
1949-05-16 00:00:00,1.1145911
1949-06-15 12:00:00,1.3056102
1949-07-16 00:00:00,1.3067378
1949-08-16 00:00:00,1.3103387
1949-09-15 12:00:00,1.2954593
1949-10-16 00:00:00,1.2840432
1949-11-15 12:00:00,1.0603517
1949-12-16 00:00:00,1.0131195
1950-01-16 00:00:00,0.52953976
1950-02-14 12:00:00,0.9581613
1950-03-16 00:00:00,0.9588761
1950-04-15 12:00:00,1.0703872
1950-05-16 00:00:00,1.1997516
1950-06-15 12:00:00,1.277148
1950-07-16 00:00:00,1.3018339
1950-08-16 00:00:00,1.3066741
1950-09-15 12:00:00,1.261803
1950-10-16 00:00:00,0.8436206
1950-11-15 12:00:00,0.64994055
1950-12-16 00:00:00,0.7298968
1951-01-16 00:00:00,0.6832441
1951-02-14 12:00:00,0.93077135
