time,latent
1940-01-16 00:00:00,1.3762512
1940-02-15 00:00:00,1.4890382
1940-03-16 00:00:00,1.4609392
1940-04-15 12:00:00,-3.2717245
1940-05-16 00:00:00,-3.3387654
1940-06-15 12:00:00,-3.425587
1940-07-16 00:00:00,-3.421317
1940-08-16 00:00:00,-2.7744722
1940-09-15 12:00:00,-3.0296104
1940-10-16 00:00:00,-2.082276
1940-11-15 12:00:00,-3.3281906
1940-12-16 00:00:00,1.5792978
1941-01-16 00:00:00,0.8714908
1941-02-14 12:00:00,0.8708254
1941-03-16 00:00:00,1.1782763
1941-04-15 12:00:00,0.7458321
1941-05-16 00:00:00,-3.4721034
1941-06-15 12:00:00,-3.4083593
1941-07-16 00:00:00,-3.3209014
1941-08-16 00:00:00,-2.772494
1941-09-15 12:00:00,-2.3496685
1941-10-16 00:00:00,-3.0290785
1941-11-15 12:00:00,-2.8801184
1941-12-16 00:00:00,1.5789614
1942-01-16 00:00:00,1.7174659
1942-02-14 12:00:00,1.9078934
1942-03-16 00:00:00,-2.196952
1942-04-15 12:00:00,1.200376
1942-05-16 00:00:00,-3.3868015
1942-06-15 12:00:00,-3.0694134
1942-07-16 00:00:00,-1.6914425
1942-08-16 00:00:00,-0.9549797
1942-09-15 12:00:00,-0.86183757
1942-10-16 00:00:00,-0.69551325
1942-11-15 12:00:00,3.5300705
1942-12-16 00:00:00,-0.785459
1943-01-16 00:00:00,3.531285
1943-02-14 12:00:00,-0.9157791
1943-03-16 00:00:00,3.094435
1943-04-15 12:00:00,-1.7157454
1943-05-16 00:00:00,-2.2489197
1943-06-15 12:00:00,-2.6009657
1943-07-16 00:00:00,-2.0119874
1943-08-16 00:00:00,-1.6454177
1943-09-15 12:00:00,-1.5902183
1943-10-16 00:00:00,-0.9289133
1943-11-15 12:00:00,-0.68671536
1943-12-16 00:00:00,-0.84803665
1944-01-16 00:00:00,3.495258
1944-02-15 00:00:00,3.0207388
1944-03-16 00:00:00,-2.17785
1944-04-15 12:00:00,-2.732035
1944-05-16 00:00:00,-3.1188443
1944-06-15 12:00:00,-3.4206338
1944-07-16 00:00:00,-2.0461893
1944-08-16 00:00:00,-1.8443115
1944-09-15 12:00:00,-1.5377386
1944-10-16 00:00:00,-1.5588377
1944-11-15 12:00:00,2.807963
1944-12-16 00:00:00,3.199981
1945-01-16 00:00:00,-0.6869693
1945-02-14 12:00:00,3.033028
1945-03-16 00:00:00,2.634078
1945-04-15 12:00:00,-2.0291643
1945-05-16 00:00:00,-2.1656215
1945-06-15 12:00:00,-3.4216712
1945-07-16 00:00:00,-2.2535248
1945-08-16 00:00:00,-1.6201656
1945-09-15 12:00:00,-1.5843644
1945-10-16 00:00:00,2.773494
1945-11-15 12:00:00,3.235329
1945-12-16 00:00:00,3.0025568
1946-01-16 00:00:00,-0.62721354
1946-02-14 12:00:00,-1.6557443
1946-03-16 00:00:00,3.2577941
1946-04-15 12:00:00,-1.8937423
1946-05-16 00:00:00,-3.344966
1946-06-15 12:00:00,-2.9627886
1946-07-16 00:00:00,-2.4453769
1946-08-16 00:00:00,-1.666007
1946-09-15 12:00:00,-1.5908234
1946-10-16 00:00:00,-1.9395175
1946-11-15 12:00:00,2.1939306
1946-12-16 00:00:00,-2.1180568
1947-01-16 00:00:00,-2.20664
1947-02-14 12:00:00,2.063698
1947-03-16 00:00:00,1.9975314
1947-04-15 12:00:00,-2.1888182
1947-05-16 00:00:00,-2.2972019
1947-06-15 12:00:00,-2.1080022
1947-07-16 00:00:00,-2.0987232
1947-08-16 00:00:00,-2.0817754
1947-09-15 12:00:00,-1.6492105
1947-10-16 00:00:00,2.8408022
1947-11-15 12:00:00,-1.3956242
1947-12-16 00:00:00,-1.920228
1948-01-16 00:00:00,-1.3906994
1948-02-15 00:00:00,-2.1051605
1948-03-16 00:00:00,1.8449054
1948-04-15 12:00:00,0.9555737
1948-05-16 00:00:00,-3.4440339
1948-06-15 12:00:00,-3.4190927
1948-07-16 00:00:00,-2.1616075
1948-08-16 00:00:00,-1.6949594
1948-09-15 12:00:00,-1.6525874
1948-10-16 00:00:00,-0.86392653
1948-11-15 12:00:00,-1.3118272
1948-12-16 00:00:00,2.1795788
1949-01-16 00:00:00,-1.8416281
1949-02-14 12:00:00,1.6105812
1949-03-16 00:00:00,1.9662237
