time,latent
1940-01-16 00:00:00,0.8700871
1940-02-15 00:00:00,0.9049483
1940-03-16 00:00:00,0.8537832
1940-04-15 12:00:00,0.54455954
1940-05-16 00:00:00,0.49032247
1940-06-15 12:00:00,0.454785
1940-07-16 00:00:00,0.37299883
1940-08-16 00:00:00,0.36198956
1940-09-15 12:00:00,0.48763198
1940-10-16 00:00:00,0.5513074
1940-11-15 12:00:00,0.51951134
1940-12-16 00:00:00,1.1180905
1941-01-16 00:00:00,0.7973581
1941-02-14 12:00:00,0.75946116
1941-03-16 00:00:00,0.6983753
1941-04-15 12:00:00,0.70440406
1941-05-16 00:00:00,0.5901849
1941-06-15 12:00:00,0.44501746
1941-07-16 00:00:00,0.37285215
1941-08-16 00:00:00,0.42878902
1941-09-15 12:00:00,0.3993619
1941-10-16 00:00:00,0.5161743
1941-11-15 12:00:00,0.57328564
1941-12-16 00:00:00,0.9091446
1942-01-16 00:00:00,0.8842488
1942-02-14 12:00:00,0.8027343
1942-03-16 00:00:00,0.6694258
1942-04-15 12:00:00,0.67359775
1942-05-16 00:00:00,0.5404147
1942-06-15 12:00:00,0.39693248
1942-07-16 00:00:00,0.35051858
1942-08-16 00:00:00,0.36036742
1942-09-15 12:00:00,0.34344667
1942-10-16 00:00:00,0.44126642
1942-11-15 12:00:00,0.8078075
1942-12-16 00:00:00,0.6100527
1943-01-16 00:00:00,0.9391597
1943-02-14 12:00:00,0.7544946
1943-03-16 00:00:00,0.7871669
1943-04-15 12:00:00,0.57158935
1943-05-16 00:00:00,0.39048737
1943-06-15 12:00:00,0.4267257
1943-07-16 00:00:00,0.37858576
1943-08-16 00:00:00,0.3478847
1943-09-15 12:00:00,0.35416883
1943-10-16 00:00:00,0.61108273
1943-11-15 12:00:00,0.51547515
1943-12-16 00:00:00,0.65636045
1944-01-16 00:00:00,0.6194591
1944-02-15 00:00:00,0.7218164
1944-03-16 00:00:00,0.5724887
1944-04-15 12:00:00,0.6620676
1944-05-16 00:00:00,0.479236
1944-06-15 12:00:00,0.45709437
1944-07-16 00:00:00,0.36739922
1944-08-16 00:00:00,0.3415832
1944-09-15 12:00:00,0.34954625
1944-10-16 00:00:00,0.5003669
1944-11-15 12:00:00,0.8065316
1944-12-16 00:00:00,0.6957543
1945-01-16 00:00:00,0.4592836
1945-02-14 12:00:00,0.6168839
1945-03-16 00:00:00,0.7180171
1945-04-15 12:00:00,0.46272504
1945-05-16 00:00:00,0.58912057
1945-06-15 12:00:00,0.46013635
1945-07-16 00:00:00,0.35598004
1945-08-16 00:00:00,0.3666517
1945-09-15 12:00:00,0.3716057
1945-10-16 00:00:00,0.6523159
1945-11-15 12:00:00,0.6145131
1945-12-16 00:00:00,1.0324316
1946-01-16 00:00:00,0.5937902
1946-02-14 12:00:00,0.5518729
1946-03-16 00:00:00,0.7218256
1946-04-15 12:00:00,0.4598844
1946-05-16 00:00:00,0.47131836
1946-06-15 12:00:00,0.3468448
1946-07-16 00:00:00,0.38668495
1946-08-16 00:00:00,0.34993654
1946-09-15 12:00:00,0.35592502
1946-10-16 00:00:00,0.50265145
1946-11-15 12:00:00,0.81870073
1946-12-16 00:00:00,0.69675606
1947-01-16 00:00:00,0.543078
1947-02-14 12:00:00,0.62399864
