time,latent_dim,latent,alpha,beta,lambda
1940-01-16 00:00:00,0,1.0246553,0.99960446,2.0019498,0.49931544
1940-01-16 00:00:00,1,0.28060222,1.0038942,2.0131638,0.49866495
1940-01-16 00:00:00,2,0.1165341,1.0055565,2.006265,0.50120825
1940-01-16 00:00:00,3,0.900444,1.0043756,2.0086734,0.5000194
1940-01-16 00:00:00,4,0.07986698,1.000424,2.0025191,0.49958277
1940-01-16 00:00:00,5,0.13561857,0.99889845,2.0113056,0.4966418
1940-01-16 00:00:00,6,0.12148914,1.0003294,1.9990423,0.5004043
1940-01-16 00:00:00,7,0.04042969,1.0029911,2.002053,0.5009813
1940-01-16 00:00:00,8,1.417094,1.0001811,2.005185,0.49879745
1940-02-15 00:00:00,0,0.5123482,0.99955744,2.0014622,0.49941358
1940-02-15 00:00:00,1,0.13796037,1.0040553,2.0132387,0.4987264
1940-02-15 00:00:00,2,0.14425014,1.0055773,2.0058415,0.5013244
1940-02-15 00:00:00,3,0.23028858,1.0045457,2.008826,0.50006604
1940-02-15 00:00:00,4,0.19089341,1.000372,2.001923,0.49970555
1940-02-15 00:00:00,5,0.17813414,0.9988396,2.0113335,0.49660566
1940-02-15 00:00:00,6,0.94545764,1.0000408,1.9982449,0.50045955
1940-02-15 00:00:00,7,2.660479,1.0028528,2.001733,0.5009923
1940-02-15 00:00:00,8,0.05075855,1.0000626,2.0047274,0.49885216
1940-03-16 00:00:00,0,0.4183559,0.9996401,2.0024507,0.49920836
1940-03-16 00:00:00,1,0.07735476,1.0037458,2.0130866,0.49861035
1940-03-16 00:00:00,2,0.9228837,1.0055459,2.0066993,0.5010944
1940-03-16 00:00:00,3,0.5906518,1.004213,2.0085213,0.49997625
1940-03-16 00:00:00,4,0.5236247,1.0004781,2.0031285,0.49945778
1940-03-16 00:00:00,5,0.19979036,0.998949,2.0112767,0.49667406
1940-03-16 00:00:00,6,0.2687624,1.000612,1.9998417,0.5003456
1940-03-16 00:00:00,7,0.280125,1.0031377,2.0023894,0.50097036
1940-03-16 00:00:00,8,0.00234465,1.0002964,2.005656,0.49873775
1940-04-15 12:00:00,0,0.2923324,1.0011376,1.9950876,0.5018013
1940-04-15 12:00:00,1,0.83234036,1.0031285,2.0142148,0.4980246
1940-04-15 12:00:00,2,0.63689524,1.0039637,2.0003774,0.50188714
1940-04-15 12:00:00,3,0.003126302,1.0045943,2.0099163,0.49981898
1940-04-15 12:00:00,4,0.16808775,0.9995552,1.994619,0.5011259
1940-04-15 12:00:00,5,0.6001244,0.9997778,2.0116408,0.4969962
1940-04-15 12:00:00,6,0.16605239,0.9986827,1.9912198,0.50154316
1940-04-15 12:00:00,7,0.9008737,1.0002013,1.9961519,0.5010647
1940-04-15 12:00:00,8,0.18078104,0.9996317,1.9985582,0.5001764
1940-05-16 00:00:00,0,0.26117018,0.99821085,2.005765,0.4976709
1940-05-16 00:00:00,1,0.5327157,1.0033014,2.0109105,0.4989289
1940-05-16 00:00:00,2,2.07294,1.006155,2.0095336,0.5006908
1940-05-16 00:00:00,3,0.28545305,1.0035129,2.0064504,0.50014335
1940-05-16 00:00:00,4,0.5215019,1.0009121,2.0072503,0.49864835
1940-05-16 00:00:00,5,0.03302946,0.9977976,2.0094001,0.49656492
1940-05-16 00:00:00,6,0.16587898,1.0016942,2.0048318,0.49964002
1940-05-16 00:00:00,7,0.6609596,1.0044082,2.0056243,0.5007958
1940-05-16 00:00:00,8,1.3807745,1.0008652,2.0095184,0.49806222
1940-06-15 12:00:00,0,0.057116024,0.9998812,2.0012617,0.4996254
1940-06-15 12:00:00,1,1.1526057,1.0027801,2.0124726,0.49828258
1940-06-15 12:00:00,2,0.02000236,1.0049305,2.005646,0.5010508
1940-06-15 12:00:00,3,0.40902725,1.0036311,2.0079043,0.4998401
1940-06-15 12:00:00,4,1.2486349,1.000335,2.0019186,0.49968815
1940-06-15 12:00:00,5,0.12310146,0.9989772,2.010492,0.49688193
1940-06-15 12:00:00,6,0.447574,1.0007911,1.9994805,0.50052553
1940-06-15 12:00:00,7,0.2218656,1.0024871,2.001341,0.50090766
1940-06-15 12:00:00,8,0.5831302,1.0005101,2.0047767,0.4990631
1940-07-16 00:00:00,0,0.028660715,0.99604166,2.002244,0.4974627
1940-07-16 00:00:00,1,0.027227832,0.99790204,2.001015,0.49869794
1940-07-16 00:00:00,2,0.23262419,1.0037724,2.0061574,0.50034577
1940-07-16 00:00:00,3,0.14218868,1.0003191,1.9972779,0.50084126
1940-07-16 00:00:00,4,0.34942088,0.9997345,2.0057883,0.49842474
1940-07-16 00:00:00,5,0.5814672,0.9954321,2.0004032,0.49761572
1940-07-16 00:00:00,6,0.50524384,1.0024542,2.0081425,0.49919474
1940-07-16 00:00:00,7,0.42665935,1.0040355,2.0036728,0.5010975
1940-07-16 00:00:00,8,0.09351869,1.0005614,2.0077956,0.49833825
1940-08-16 00:00:00,0,0.9801585,0.99462104,1.9930241,0.49905118
1940-08-16 00:00:00,1,0.3170295,0.99372166,1.9927391,0.49867123
1940-08-16 00:00:00,2,0.05512571,1.0009528,1.9980805,0.5009572
1940-08-16 00:00:00,3,0.063692674,0.99881977,1.9901754,0.5018753
1940-08-16 00:00:00,4,0.11636108,0.9976642,1.9978594,0.49936658
1940-08-16 00:00:00,5,0.45456523,0.9936748,1.9928004,0.4986324
1940-08-16 00:00:00,6,0.032962102,1.0006572,2.003291,0.49950668
1940-08-16 00:00:00,7,0.6414819,1.0020205,1.9972565,0.50169843
1940-08-16 00:00:00,8,0.14860864,0.9988733,2.0002377,0.49937728
1940-09-15 12:00:00,0,0.039565317,1.0014024,1.996797,0.50150436
1940-09-15 12:00:00,1,0.03145471,1.0023402,2.0138738,0.49771747
1940-09-15 12:00:00,2,0.45188627,1.0037688,2.0018497,0.5014207
1940-09-15 12:00:00,3,0.048376728,1.003828,2.009255,0.49960214
1940-09-15 12:00:00,4,1.4601357,0.99973595,1.9967289,0.5006869
1940-09-15 12:00:00,5,0.089474924,1.0000461,2.0114527,0.49717608
1940-09-15 12:00:00,6,0.60043615,0.9998455,1.994242,0.5013662
1940-09-15 12:00:00,7,0.011611222,1.0006298,1.9971972,0.50101703
1940-09-15 12:00:00,8,0.2134134,1.0001258,2.000165,0.50002164
1940-10-16 00:00:00,0,0.42065042,1.0008078,1.99725,0.5010929
1940-10-16 00:00:00,1,0.31369817,1.003192,2.0139105,0.49813133
1940-10-16 00:00:00,2,1.5209289,1.0043468,2.0022414,0.5016113
1940-10-16 00:00:00,3,0.5598225,1.0043999,2.0094895,0.49982837
1940-10-16 00:00:00,4,0.34423965,0.9998168,1.997141,0.500624
1940-10-16 00:00:00,5,0.46910557,0.99962556,2.011563,0.49693972
1940-10-16 00:00:00,6,0.80254,0.99935234,1.993887,0.5012081
1940-10-16 00:00:00,7,0.012028685,1.0010307,1.9979149,0.5010377
1940-10-16 00:00:00,8,0.55716866,0.9998682,2.0006225,0.49977854
1940-11-15 12:00:00,0,0.07142283,1.0001692,1.9997877,0.5001377
1940-11-15 12:00:00,1,0.7697004,1.0033007,2.0132976,0.498337
1940-11-15 12:00:00,2,0.19970842,1.0048844,2.004418,0.5013348
1940-11-15 12:00:00,3,0.060221545,1.0041814,2.0088253,0.49988487
1940-11-15 12:00:00,4,0.11297608,1.0001541,2.0000904,0.5000545
1940-11-15 12:00:00,5,0.03526746,0.9992028,2.0111756,0.49682522
1940-11-15 12:00:00,6,0.42418507,1.0000502,1.9970027,0.5007756
1940-11-15 12:00:00,7,0.16997142,1.0020056,2.0001385,0.5009681
1940-11-15 12:00:00,8,0.33228078,1.0001692,2.0031946,0.49928707
1940-12-16 00:00:00,0,0.52475715,0.9995361,2.0016615,0.4993532
1940-12-16 00:00:00,1,0.003397818,1.0040437,2.013207,0.4987285
1940-12-16 00:00:00,2,0.60169756,1.005603,2.006013,0.5012944
1940-12-16 00:00:00,3,1.3573053,1.0045149,2.0087788,0.50006247
1940-12-16 00:00:00,4,0.08498471,1.000396,2.0021574,0.499659
1940-12-16 00:00:00,5,0.41775736,0.9988317,2.0113215,0.49660468
1940-12-16 00:00:00,6,0.63929284,1.0001152,1.9985098,0.50043046
1940-12-16 00:00:00,7,0.5238537,1.0029243,2.0018897,0.5009888
1940-12-16 00:00:00,8,0.1349585,1.0000913,2.0049186,0.4988189
1941-01-16 00:00:00,0,1.0841533,0.99957913,2.001974,0.49929672
1941-01-16 00:00:00,1,0.05492268,1.003923,2.0131593,0.49868038
1941-01-16 00:00:00,2,0.37217718,1.0055786,2.006285,0.50121427
1941-01-16 00:00:00,3,0.38085985,1.0043933,2.008676,0.50002754
