time,latent_dim,latent,mu,logvar
1940-01-16 00:00:00,0,-0.3270011,-0.001086913,-0.0018872097
1940-01-16 00:00:00,1,-0.5012797,0.003092195,-0.0029512048
1940-01-16 00:00:00,2,-1.9739821,0.0006353259,0.0010781884
1940-02-15 00:00:00,0,0.18724036,-0.002011329,-0.0019994602
1940-02-15 00:00:00,1,0.7227003,0.003091359,-0.004113376
1940-02-15 00:00:00,2,0.21251616,0.003411293,0.0014103502
1940-03-16 00:00:00,0,-0.5496657,-0.0006032437,-0.0010322779
1940-03-16 00:00:00,1,0.6787105,0.0028897366,-0.002191335
1940-03-16 00:00:00,2,-1.1471299,0.0012880117,0.0022821724
1940-04-15 12:00:00,0,-0.8414523,-0.002610214,-0.00031226128
1940-04-15 12:00:00,1,1.3314137,-0.000658758,-0.0027841628
1940-04-15 12:00:00,2,-1.277817,-0.0032618046,0.00143224
1940-05-16 00:00:00,0,0.95782876,-0.0014524758,0.00066331774
1940-05-16 00:00:00,1,1.6496004,-0.0010712682,-0.0027409196
1940-05-16 00:00:00,2,-0.46315986,0.0003233105,0.0040097684
1940-06-15 12:00:00,0,-0.99507123,-0.001336351,0.0006031692
1940-06-15 12:00:00,1,-1.9218841,-0.0010395665,-0.0020646453
1940-06-15 12:00:00,2,-0.040675793,-0.00093087554,0.0029294342
1940-07-16 00:00:00,0,-0.8545559,-0.0011278465,0.0014027208
1940-07-16 00:00:00,1,0.3785209,-0.0015481634,-0.001748532
1940-07-16 00:00:00,2,1.5308946,0.000393793,0.0035270154
1940-08-16 00:00:00,0,-0.6535941,-0.001581803,0.0013584942
1940-08-16 00:00:00,1,-1.54275,-0.0014861443,-0.0014414191
1940-08-16 00:00:00,2,0.8862126,-0.00030061603,0.003098324
1940-09-15 12:00:00,0,2.0592847,-0.0024506897,0.0005638674
1940-09-15 12:00:00,1,-0.24061292,-0.0026708588,-0.004712045
1940-09-15 12:00:00,2,2.143236,-0.0011503547,0.003867641
1940-10-16 00:00:00,0,1.6555926,-0.001456663,0.0002129376
1940-10-16 00:00:00,1,0.10609577,-0.00023479783,-0.0025499463
1940-10-16 00:00:00,2,1.098985,-0.0010185093,0.0028894544
