time,PC1,PC2,PC3
1940-01-16 00:00:00,1.0937408813185645,-1.1656676517917401,-1.3188358322310978
1940-02-15 00:00:00,-0.1686394065318087,0.723927899024111,-0.14445487881363667
1940-03-16 00:00:00,0.1407680541004616,-0.06858032585542,-1.4366625978145995
1940-04-15 12:00:00,-0.1448520643169592,0.28517059481168205,-2.0036912032822656
1940-05-16 00:00:00,0.6165031947480184,1.6693802585768682,-0.7762454240652101
1940-06-15 12:00:00,-0.2875318069450319,-2.102233920404225,0.5296871515962333
1940-07-16 00:00:00,-1.6911900448750385,0.30840469091142486,0.5271853783118167
1940-08-16 00:00:00,-0.6984998783190333,-1.3549120652705995,1.1558554024080574
1940-09-15 12:00:00,0.24319711199152516,1.4151295910861477,2.5964997676961494
1940-10-16 00:00:00,0.514849496095062,1.1986882781846584,1.4771282839583912
1940-11-15 12:00:00,-0.003069075033560205,0.2559031407673063,-0.5028272061961493
1940-12-16 00:00:00,0.6189761851400803,0.7924471552469518,0.8368393472213056
1941-01-16 00:00:00,-0.537851679310057,-1.3383223694420325,0.33988385569838775
1941-02-14 12:00:00,-0.18371100825516143,-0.011297952123950432,0.36718916208308683
1941-03-16 00:00:00,-0.8591796312056903,-1.2059063327600268,1.652748873833792
1941-04-15 12:00:00,-1.0827761442913393,0.1135047895371228,1.6755144484225994
1941-05-16 00:00:00,-1.2322451821192542,1.184277581187341,0.07450230091171867
1941-06-15 12:00:00,-2.130679262861654,0.5607996401270023,-0.0031319363023108717
1941-07-16 00:00:00,1.0813087451870351,-0.30444350133555204,0.11366206370521569
1941-08-16 00:00:00,0.4666476852878222,-0.32256053427140413,-0.4005389233335317
1941-09-15 12:00:00,0.11165114518963018,-0.518954689124517,0.5380027389185977
1941-10-16 00:00:00,-0.05550306215634149,-0.08779553387132645,0.5425283635077369
1941-11-15 12:00:00,0.07031200588418426,-1.500276229731212,0.22829409524694805
1941-12-16 00:00:00,0.621101584920245,-1.4205729254031354,0.9426084113198288
1942-01-16 00:00:00,0.5502217435262213,-0.8147401915920034,-0.5025774229668102
1942-02-14 12:00:00,0.3458108585861636,-0.6808124059292361,0.2884102491538393
1942-03-16 00:00:00,0.5879534668177402,-0.7950329512294458,-0.03617181911953054
1942-04-15 12:00:00,-2.0080399524295585,0.634453801464207,1.2491242778742062
1942-05-16 00:00:00,1.3078119960063441,0.005157598633337666,1.2416929055532715
1942-06-15 12:00:00,0.6632609429885474,0.2566048295465954,0.7741532749614236
1942-07-16 00:00:00,-0.31372657261421666,-0.4382606952936366,0.07777303930913829
1942-08-16 00:00:00,0.14492107991286016,0.0331369679246334,-0.10673976928744881
1942-09-15 12:00:00,-1.98737318483821,1.2285462466159198,3.8714334639933075
1942-10-16 00:00:00,-0.3154472049052972,-0.6045164741863371,-2.0626691016992833
1942-11-15 12:00:00,2.2921266610185738,-0.48137615872024786,-0.0069375954149845515
1942-12-16 00:00:00,-0.5897253774835545,0.045595725246844715,0.41440123646648813
1943-01-16 00:00:00,-1.4078566182922465,-0.5857558773286367,0.16544270213759793
1943-02-14 12:00:00,-0.04092978109550394,-0.7516328405835626,-0.6738631879870908
1943-03-16 00:00:00,1.7628526499745005,0.07737246809659243,-0.31880549434258465
1943-04-15 12:00:00,0.13944714881392745,-0.14431715551083588,-1.0983263221290425
1943-05-16 00:00:00,0.06454154645183152,1.4931858807428182,0.1771380328811905
1943-06-15 12:00:00,-0.8232710282913724,1.0225870753582356,0.8481294014601175
1943-07-16 00:00:00,-0.2548543013204657,0.6683835093306514,-2.092601272792988
1943-08-16 00:00:00,-1.1348898681113648,-0.979478925524154,-0.028055732510362086
1943-09-15 12:00:00,-0.0312912485459153,-0.8713187590256913,1.5874639653906824
1943-10-16 00:00:00,0.8689566556468249,-2.7143931988877608,0.27170757260266476
1943-11-15 12:00:00,-0.9435576691004668,0.381224482073409,1.4223533200216452
1943-12-16 00:00:00,-1.951133793504555,-0.0019175314420398736,0.7007616409166947
1944-01-16 00:00:00,-0.09753810836908698,0.17350668899175006,0.4707486750606959
1944-02-15 00:00:00,-1.8113216792810272,1.038191280696412,0.6084226165357665
1944-03-16 00:00:00,1.4366712940648498,1.4176646731297395,-0.5981861630316987
1944-04-15 12:00:00,2.562813107908696,0.6585666841108219,-0.24814469757497604
1944-05-16 00:00:00,-0.7066510416207856,-1.864961263713307,1.6221406956683422
1944-06-15 12:00:00,1.1832005902730127,0.33451541936300333,0.6689242237267886
1944-07-16 00:00:00,0.17359457715623047,1.889859204718555,-0.6030473829394574
1944-08-16 00:00:00,0.14333605659764334,0.3479393708971307,1.1452846550412574
1944-09-15 12:00:00,1.1191777977793849,-0.2799116786569093,-0.9017263808844436
1944-10-16 00:00:00,0.7553604428108418,0.1773190114597683,-0.26500903887417304
1944-11-15 12:00:00,0.4760542707721919,2.48274226996786,1.6893999372701247
1944-12-16 00:00:00,0.2559852948338067,-0.2734061868161997,-0.9203996454197954
1945-01-16 00:00:00,-0.7923333556996268,-0.13403101627094002,1.8529875088579701
1945-02-14 12:00:00,0.3735419072745318,0.07060657812123139,1.218926690379085
1945-03-16 00:00:00,-0.6376281551496104,-0.4280132778972643,1.5368991916783183
1945-04-15 12:00:00,-1.330777344860422,2.264587621228514,0.3743658481805486
1945-05-16 00:00:00,-0.8840033617798961,-0.006346179172703973,0.9350022059105549
1945-06-15 12:00:00,-2.3751232981221704,0.37210460902799114,-1.030922449013339
1945-07-16 00:00:00,1.058418978085304,-1.9536071408731899,-0.24130943222691942
1945-08-16 00:00:00,0.8514839634811233,-0.6614517012727636,0.5758042029085345
1945-09-15 12:00:00,-1.0811238449984484,1.5635666498161604,-0.06031687754748535
1945-10-16 00:00:00,-0.06290195736411125,0.514763612801222,1.1478966292095802
1945-11-15 12:00:00,1.4495505512929034,-0.8403303436633879,-0.5749498496861765
1945-12-16 00:00:00,-1.9670061109528134,0.3845219640429376,0.504908025544193
1946-01-16 00:00:00,1.20544170719324,-1.5553938909742364,1.5267898356497225
1946-02-14 12:00:00,0.8247678539534944,-0.7524175909118346,1.2076774710588338
1946-03-16 00:00:00,-1.583393241732238,-0.25695937791642554,0.6144368732656705
1946-04-15 12:00:00,0.42240518486861034,-0.9364149505763856,-0.5055430628399555
1946-05-16 00:00:00,-0.3386465359385422,-1.0882600489555267,-0.167122855535507
1946-06-15 12:00:00,1.4952881884280638,0.6156599437281596,0.87448113671154
1946-07-16 00:00:00,-0.6220558107564451,-0.7381335038676551,0.8057709188884637
1946-08-16 00:00:00,0.7347843709238224,-0.055223340513444616,1.0161763367790368
1946-09-15 12:00:00,1.1004374583435352,-1.8198805354020455,1.3659859175579878
1946-10-16 00:00:00,-0.8866191269449515,-1.0457559487890726,-0.6882336320427236
1946-11-15 12:00:00,0.8420790952226724,0.27745788594712506,-1.7527965844477063
1946-12-16 00:00:00,-0.0685329550470742,0.9225945326887113,-1.4271163448699926
