time,PC1,PC2
1940-01-16 00:00:00,0.5011505392329054,0.23013553976627976
1940-02-15 00:00:00,0.6467354338501231,0.5765070327379976
1940-03-16 00:00:00,0.35288478948464075,0.05557151278638861
1940-04-15 12:00:00,-0.20355384029982385,0.3911446488400868
1940-05-16 00:00:00,-0.18634732325466777,0.07336352554608827
1940-06-15 12:00:00,-0.208588968711077,0.11120585613090539
1940-07-16 00:00:00,-0.18434732114643024,-0.1292734187387835
1940-08-16 00:00:00,-0.1947622455882245,-0.11434802141401812
1940-09-15 12:00:00,-0.22700465360124963,0.27069250122147176
1940-10-16 00:00:00,-0.04786398948810269,-0.038946142506556924
1940-11-15 12:00:00,-0.12000884765346712,-0.05259048319373749
1940-12-16 00:00:00,0.5390289871425595,0.5008766958641917
1941-01-16 00:00:00,0.3615036038517853,0.3472930275421024
1941-02-14 12:00:00,0.5213938273800824,0.6031646755029528
1941-03-16 00:00:00,0.1292617763015959,0.4808720424048166
1941-04-15 12:00:00,0.03986799088001597,0.5029160623326228
1941-05-16 00:00:00,-0.11478254884429503,0.3283397988875473
1941-06-15 12:00:00,-0.19136826692132855,0.0695818677761123
1941-07-16 00:00:00,-0.22049387324234518,0.026678489154659313
1941-08-16 00:00:00,-0.22054690814466762,0.1268764830822906
1941-09-15 12:00:00,-0.19123536396864396,-0.09767337220801475
1941-10-16 00:00:00,-0.1748991058411508,0.04148511247955611
1941-11-15 12:00:00,0.023847868043130688,-0.16251931154636123
1941-12-16 00:00:00,0.6026140322829899,0.1047840513630689
1942-01-16 00:00:00,0.3715510484121519,-0.038816241242741634
1942-02-14 12:00:00,0.2611410682408941,0.10181531224727758
1942-03-16 00:00:00,0.020542925639503717,-0.15642154100039884
1942-04-15 12:00:00,0.14204617029419775,0.3366760224311949
1942-05-16 00:00:00,-0.0938878212015066,0.2977774156634842
1942-06-15 12:00:00,-0.20184292304773413,-0.01818932152100583
1942-07-16 00:00:00,-0.19945564311848654,-0.09658323572937422
1942-08-16 00:00:00,-0.17997094271767552,-0.1584504502522588
1942-09-15 12:00:00,-0.19751445038527002,-0.10987919264285007
1942-10-16 00:00:00,-0.1878885480416331,0.02250171909195464
1942-11-15 12:00:00,0.4854281321734466,-0.3727838546894786
1942-12-16 00:00:00,0.005600649653319384,-0.29565269466492605
1943-01-16 00:00:00,0.6262450552243373,-0.4983684042225658
1943-02-14 12:00:00,0.02077117775607118,-0.05893796913906524
1943-03-16 00:00:00,0.20880678180537052,0.010102789348132246
1943-04-15 12:00:00,-0.08396132819396582,0.1382693089616701
1943-05-16 00:00:00,-0.20925437526635168,-0.0004142926381953682
1943-06-15 12:00:00,-0.1940294741840541,0.019981158673966326
1943-07-16 00:00:00,-0.18797074875968176,-0.10042811446180422
1943-08-16 00:00:00,-0.19828177623191082,-0.10556618513062876
1943-09-15 12:00:00,-0.19712819703787185,-0.11211246155351073
1943-10-16 00:00:00,-0.14902145219622534,0.16648625073781265
1943-11-15 12:00:00,-0.1690538272674457,-0.034148824323808724
1943-12-16 00:00:00,0.04268825664804177,0.028563492787211375
1944-01-16 00:00:00,0.17482272166427457,-0.24658912004350642
1944-02-15 00:00:00,0.3382003776116397,0.0492841163398644
1944-03-16 00:00:00,0.04329013934145606,-0.08287193446512153
1944-04-15 12:00:00,-0.05232390564343983,0.2485976997396972
1944-05-16 00:00:00,-0.2062159643695626,0.253597209048106
1944-06-15 12:00:00,-0.20027550849734474,0.10333440290927665
1944-07-16 00:00:00,-0.19013976327072638,-0.12521359697683654
1944-08-16 00:00:00,-0.19841561631132268,-0.1078174536270865
1944-09-15 12:00:00,-0.20702610470798852,-0.049410270257053246
1944-10-16 00:00:00,-0.08868463152885961,-0.10211564344142243
1944-11-15 12:00:00,0.27529763002954083,-0.04630577658627477
1944-12-16 00:00:00,0.1162874766528454,-0.03954865454100387
1945-01-16 00:00:00,-0.14461032438219565,-0.07426455792882669
1945-02-14 12:00:00,0.3294106466171713,-0.17326916128119085
1945-03-16 00:00:00,0.26529423876413116,0.1898775501297424
1945-04-15 12:00:00,-0.16057122327658105,0.07298739963515011
1945-05-16 00:00:00,-0.1773949051354147,0.40895372043498945
1945-06-15 12:00:00,-0.2205019551028177,0.10610569565988104
1945-07-16 00:00:00,-0.1988337549015822,-0.10549451046266434
1945-08-16 00:00:00,-0.21163436345474737,-0.04629050673232582
1945-09-15 12:00:00,-0.20407410755033903,-0.06365832213157396
1945-10-16 00:00:00,0.09069142352521167,0.003997166596495072
1945-11-15 12:00:00,0.15097534596024859,-0.13767054538046097
1945-12-16 00:00:00,0.4860578529132632,-0.16332965303111557
1946-01-16 00:00:00,-0.019774031668777864,-0.10789291764352726
1946-02-14 12:00:00,-0.020260959251751864,-0.040689664381010626
1946-03-16 00:00:00,0.18062805169461327,0.026907246154717845
1946-04-15 12:00:00,-0.21835025636639702,0.15264240865750567
1946-05-16 00:00:00,-0.18730933051022822,0.07614307466043191
1946-06-15 12:00:00,-0.20058124068189878,-0.09387792333422629
1946-07-16 00:00:00,-0.2164637277865498,0.016477404784234317
1946-08-16 00:00:00,-0.1999352991159655,-0.08992414536081916
1946-09-15 12:00:00,-0.19676519284602698,-0.09775305610764695
1946-10-16 00:00:00,-0.12996346073753287,0.0017020279385443482
1946-11-15 12:00:00,0.3875220669486446,-0.33726426909033036
1946-12-16 00:00:00,0.08836947128517587,-0.09846196635177029
1947-01-16 00:00:00,-0.05982418178083029,-0.1727274092158143
1947-02-14 12:00:00,0.11876687957602419,-0.06695290826782774
1947-03-16 00:00:00,0.18249381450953345,0.04815121909305886
1947-04-15 12:00:00,-0.1897655702775712,0.3527910239199183
1947-05-16 00:00:00,-0.21365652437735425,0.279945284975364
1947-06-15 12:00:00,-0.16620872627392688,0.23783422362339618
1947-07-16 00:00:00,-0.1967186104496956,-0.1091204489045926
1947-08-16 00:00:00,-0.17645329781932165,-0.14844101286044276
1947-09-15 12:00:00,-0.1968540203089396,-0.057734578976888606
1947-10-16 00:00:00,0.12057970177182395,-0.17451853299081066
1947-11-15 12:00:00,-0.10118617743061634,-0.06941251699688411
1947-12-16 00:00:00,-0.0398612903873701,-0.029566979526187476
1948-01-16 00:00:00,0.106015303487332,-0.32554123155430115
1948-02-15 00:00:00,0.015559401964319458,-0.09004073146454061
1948-03-16 00:00:00,0.3065180503594447,0.340012586833468
1948-04-15 12:00:00,0.40305632443873163,0.33946138318263125
1948-05-16 00:00:00,-0.12337170460496252,0.520230424164283
1948-06-15 12:00:00,-0.2353019974452323,0.2512077251985168
1948-07-16 00:00:00,-0.1992749118358423,-0.08674290530870865
1948-08-16 00:00:00,-0.19649710309291749,-0.10701353916359913
1948-09-15 12:00:00,-0.20827833760447587,-0.005288943769076404
1948-10-16 00:00:00,-0.16682961402877858,0.022913796134674702
1948-11-15 12:00:00,-0.006280805715619481,-0.24497073044580342
1948-12-16 00:00:00,0.32697129758723675,0.0426625068635772
1949-01-16 00:00:00,0.06017789018827936,-0.24651178260144346
1949-02-14 12:00:00,0.16418111633713897,-0.008539754104129993
1949-03-16 00:00:00,0.38390000971028443,0.5344366636612378
1949-04-15 12:00:00,-0.16443084389144572,0.08693077678851258
1949-05-16 00:00:00,-0.13055555284594575,0.42813693457867197
1949-06-15 12:00:00,-0.20387365207602356,-0.07057288468112954
1949-07-16 00:00:00,-0.19026808256800623,-0.13370815757818288
1949-08-16 00:00:00,-0.19587932992887805,-0.10044749303586042
1949-09-15 12:00:00,-0.19020529063447436,-0.09393664595639661
1949-10-16 00:00:00,-0.17477515812104952,-0.10729590105557973
1949-11-15 12:00:00,0.04038457314037053,-0.10727128425051546
1949-12-16 00:00:00,0.07900464861560665,-0.09552628752662218
1950-01-16 00:00:00,0.5635816787301785,-0.29212240617534135
1950-02-14 12:00:00,0.16388596932493996,-0.2812652769951217
1950-03-16 00:00:00,0.12048121647315542,-0.12261208938088064
1950-04-15 12:00:00,-0.006700982578445092,-0.023437125593951613
1950-05-16 00:00:00,-0.13475000153959207,0.08661409282411359
1950-06-15 12:00:00,-0.23512744703215868,0.19576546351869534
1950-07-16 00:00:00,-0.19190874231046337,-0.11132280326903965
1950-08-16 00:00:00,-0.19964808772578432,-0.0877594418892439
1950-09-15 12:00:00,-0.20717409130665596,0.14654948950072832
1950-10-16 00:00:00,0.24352773041765116,-0.20045870072175143
1950-11-15 12:00:00,0.4796610735854031,-0.370065988560661
1950-12-16 00:00:00,0.3733890074455303,-0.28265498770622566
1951-01-16 00:00:00,0.42068856401615023,-0.2755397766047316
1951-02-14 12:00:00,0.11059529631336616,-0.0125055557735948
1951-03-16 00:00:00,0.027873315762330736,-0.2024941339249483
1951-04-15 12:00:00,-0.12247224946711086,0.45125723807279744
1951-05-16 00:00:00,-0.12229843728880482,0.17149199192079317
1951-06-15 12:00:00,-0.208596837166201,-0.026310628938495673
1951-07-16 00:00:00,-0.19865249271985283,-0.09396151007063813
1951-08-16 00:00:00,-0.18699763951806167,-0.0980725077582193
1951-09-15 12:00:00,-0.19611954540658275,-0.07011584454521835
1951-10-16 00:00:00,-0.025200020722801808,-0.002090220486053007
1951-11-15 12:00:00,0.21589280283745368,-0.16657936512411564
1951-12-16 00:00:00,0.49646691612568083,0.10580889096877155
1952-01-16 00:00:00,0.618124634985118,-0.10121824299280058
1952-02-15 00:00:00,0.1518602031441795,0.026744926283465364
1952-03-16 00:00:00,0.37430347305334855,0.2586434462741102
1952-04-15 12:00:00,0.006710519907153906,0.12627454227890067
1952-05-16 00:00:00,-0.1134273402435789,-0.122648719755727
1952-06-15 12:00:00,-0.16354209265123396,0.22940830112251692
1952-07-16 00:00:00,-0.20920429975853896,0.03958493974201438
1952-08-16 00:00:00,-0.20483822944523264,-0.07414046836603572
1952-09-15 12:00:00,-0.22291143321637139,0.12186725990372449
1952-10-16 00:00:00,-0.1934492596921226,-0.11132817320439936
1952-11-15 12:00:00,0.06143147877097782,0.011427951366422273
1952-12-16 00:00:00,0.7244521551817871,0.05621849798806866
1953-01-16 00:00:00,0.3434341504529565,-0.09996375355454534
1953-02-14 12:00:00,-0.15802184427063062,-0.06510463493014851
1953-03-16 00:00:00,0.08280568098053684,0.004862583133201648
1953-04-15 12:00:00,0.054632774026944456,0.01634185723027015
1953-05-16 00:00:00,-0.12808745928094825,0.5509901182635344
1953-06-15 12:00:00,-0.19744547867442944,0.22967338914316682
1953-07-16 00:00:00,-0.19411940021766558,-0.11003437266717375
1953-08-16 00:00:00,-0.19915157012217902,-0.009742519583058828
1953-09-15 12:00:00,-0.1818749800007032,-0.12710301316858574
1953-10-16 00:00:00,-0.14011059917818727,0.07570021058216203
1953-11-15 12:00:00,0.06795812567520654,-0.10387440788809965
1953-12-16 00:00:00,-0.11142928747019945,-0.057363853448399005
1954-01-16 00:00:00,0.2878696526693255,0.06825812008857313
1954-02-14 12:00:00,0.11101543622559089,-0.09121547801655627
1954-03-16 00:00:00,0.2597891751251058,0.134633920538215
1954-04-15 12:00:00,-0.09865509027438088,0.09268342359092219
1954-05-16 00:00:00,-0.1936962539173391,0.04667899356421257
1954-06-15 12:00:00,-0.18334244234368727,0.13406789712294942
1954-07-16 00:00:00,-0.18196955413965263,-0.14556669344623197
1954-08-16 00:00:00,-0.1988438518095029,-0.09108446630578015
1954-09-15 12:00:00,-0.19538745498828688,-0.113124154731706
1954-10-16 00:00:00,-0.19282037874766797,-0.08123419887345884
1954-11-15 12:00:00,0.10690636662252362,-0.17152564380819657
1954-12-16 00:00:00,0.3290730883709968,-0.4353380357427872
1955-01-16 00:00:00,0.15975724004796096,-0.01650018335472625
1955-02-14 12:00:00,0.009427543785218512,-0.07115194944385195
1955-03-16 00:00:00,-0.15135763939922522,-0.01814935562555986
1955-04-15 12:00:00,0.12751267171239478,0.09661780363231265
1955-05-16 00:00:00,-0.08422079853110656,0.09246553434717086
1955-06-15 12:00:00,-0.23541179687778999,0.1244508756360434
1955-07-16 00:00:00,-0.21842960705082,0.00671046018710908
1955-08-16 00:00:00,-0.19793590673345404,-0.10442990280451558
1955-09-15 12:00:00,-0.18517393621020636,-0.005434001009422373
1955-10-16 00:00:00,-0.1719935971445206,-0.06670173149659187
1955-11-15 12:00:00,0.08543754866113074,-0.21041082413338186
1955-12-16 00:00:00,0.8232001765953595,-0.296014539538761
