Model_Component,Model_Fit,Model_Evaluation_1,Evaluation_Value_1,Model_Evaluation_2,Evaluation_Value_2
signal_freq,Gamma,KS Test,0.08370654580703207,p_val,0.9497506508174988
signal,Gamma,KS Test,0.19946570863402904,p_val,0.04089212965321265
intensity,Gamma,KS Test,0.9908857835971241,p_val,2.55763630713969e-96
duration,Gamma,Chi-Squared Test,19.183771530141442,p_val,0.0038642703323864412
frequency,Poisson,Chi-Squared Test,2890.7792242432884,p_val,0.0
Forecast_Model,"ARIMA((2, 0, 2))",AIC,168.73996827915937,BIC,183.4660520566804
