year,sim,signal,Scale_Sig,Scale_Int,Scale_Dur,Scale_Freq
1970,0,3.9616098483057858,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1971,0,3.3081882726529326,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1972,0,0.9169494415100188,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1973,0,0.5652780377229001,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1974,0,1.489647037996428,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1975,0,3.259413015172467,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1976,0,2.524467050530354,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1977,0,1.9163396896983889,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1978,0,1.5214723381366781,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1979,0,2.7551190938289682,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1980,0,2.908262479328254,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1981,0,0.09997939846565229,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1982,0,2.0226510857149176,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1983,0,3.8065864413864086,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1984,0,2.2886537668146767,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1970,1,3.5159691498985683,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1971,1,3.878656967056345,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1972,1,1.1908244619950916,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1973,1,-0.3145605460568923,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1974,1,2.0617354815320494,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1975,1,3.147531785755568,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1976,1,2.6883341736385713,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1977,1,1.4244580337512003,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1978,1,2.6520044215794965,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1979,1,1.956977089181514,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1980,1,2.087329720310923,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1981,1,2.503230858574108,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1982,1,2.508868096014819,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1983,1,1.6525761932363694,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1984,1,0.4765696136141577,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1970,2,4.657351144315092,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1971,2,2.2245590925962504,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1972,2,0.7911810160877921,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1973,2,0.9888134772036596,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1974,2,1.863980066010119,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1975,2,3.586764984442069,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1976,2,1.9513635040988406,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1977,2,1.23482749738207,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1978,2,2.2308419996144218,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1979,2,2.4241366329570626,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1980,2,3.15827386040395,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1981,2,2.3442431380148867,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1982,2,0.4224638886817149,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1983,2,2.6136476260325803,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
1984,2,1.9128494471318895,0.03646657909595585,33326.89646962525,1.3499593932052827,0.8
