Model_Component,Model_Fit,Model_Evaluation_1,Evaluation_Value_1,Model_Evaluation_2,Evaluation_Value_2
signal_freq,Gamma,KS Test,0.0441378068584109,p_val,0.9939605279958701
signal,Gamma,KS Test,0.08690937090344386,p_val,0.5677384948866717
intensity,Gamma,KS Test,0.09775499515719832,p_val,0.41857075888719186
duration,Gamma,Chi-Squared Test,63.85733402286487,p_val,1.7664140060429853e-09
frequency,Poisson,Chi-Squared Test,58.58186236923561,p_val,8.73330316906379e-11
Forecast_Model,"ARIMA((2, 0, 2))",AIC,168.73996827915937,BIC,183.4660520566804
