time,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1940-01-16 00:00:00,0.09024459554680808,0.3709324150747274,0.0649619336578664,0.33769237755448256,-0.40192596376908774,-0.11188916202032752,0.08499014182505427,0.14573968463213005
1940-02-15 00:00:00,-0.24217502932096713,0.5525804764622968,-0.6000987580823065,-0.6173778084005093,-0.599703896883263,0.006535925514463088,0.12463324355508132,0.17121688719411954
1940-03-16 00:00:00,0.28020710476976374,0.900627820135093,1.3243428141260054,1.3777475176639529,0.5265403934945526,-0.32493091480429576,0.6869159928228584,-1.1000762282170853
1940-04-15 12:00:00,-0.680462774229905,-0.02431533081493309,0.19380531933875267,-0.22977246016053468,-0.006386503709087998,0.09540320371765926,-0.2518330335272026,-0.2632146079906882
1940-05-16 00:00:00,-0.631245322062089,0.5115853970613864,1.4093427656892175,1.8084308557714268,-0.5116813691130693,0.26718186343073286,0.6701100001475261,0.17051357738127493
1940-06-15 12:00:00,-0.38304136940006894,-0.03185363463446328,-0.054943312833218294,-0.4316529946238689,-0.013284597047534902,0.18687658158959264,-0.05811735499095849,-0.356722436716482
1940-07-16 00:00:00,-0.7609508655132217,0.38861077757912477,0.6829731887498193,0.5870177224274398,-0.17920075606528518,-0.1621664110929856,-0.37249046919993833,-0.3618823869851547
1940-08-16 00:00:00,-0.15897226824349575,-0.2998141167118841,0.07419740355229276,-0.5171331143526141,0.4459389840799233,-0.2550582533264598,-0.07815260213468633,-0.8912041146299113
1940-09-15 12:00:00,-0.5247496664827144,-0.14964856442461577,0.02167478377879617,0.5168826508662611,0.058463135016654455,-0.04509634135436261,0.12193721388168588,0.53393412733838
1940-10-16 00:00:00,-0.4295116956346646,-0.0737268732792094,-0.2597826203973149,-0.24379860829584737,0.034957765314906186,-0.06121641591770191,-0.17431651914767843,-0.3875927923744501
1940-11-15 12:00:00,-0.37403550116750306,-0.4537954686991703,-0.5407037986632806,0.29792988317850533,-0.061432513718588155,0.00922041690846443,-0.24786146566577327,-0.04422498504869804
1940-12-16 00:00:00,0.8884996837220166,-0.9295994240886731,0.5301802732248436,-0.3458088709808302,0.49726322511090326,0.19784129676833842,1.0782244136479768,-0.824548559046239
1941-01-16 00:00:00,-0.18112679628267903,-0.301222329223003,0.04663392610716399,-0.10022497502638839,-0.07432842050569463,-0.2683217541056628,-0.07098672146685919,-0.08429256642735561
1941-02-14 12:00:00,0.042552006325706104,-0.5569899542030964,0.19867394472495448,0.07942395701511479,-0.6430134899390314,0.49574226563419704,0.35022848120506167,0.3048593490018162
1941-03-16 00:00:00,0.39451975564020547,-0.6035965860805296,0.64197240626835,-0.8084545540709162,1.0156295021845279,-0.8580524354894984,0.5365958173542272,-0.8691607262542724
1941-04-15 12:00:00,-0.2426041518611356,-0.4682169693828583,0.12743661076532797,0.3634998496285824,-0.5583710662793722,0.05837335748705286,-0.41457825240349244,-0.35900654711836405
1941-05-16 00:00:00,-0.27264285520283593,-0.23121079732444477,-0.3443819982051424,-0.43970927845667973,0.16271572720982602,-0.3195211394983943,-0.25299779663267563,-0.0915387640187747
1941-06-15 12:00:00,-0.16600677592850888,-0.4299000992834102,-0.7759795642868779,0.1929677872440042,0.8123423696211348,-0.3366856833582839,-0.1214817016764771,0.3217689006568314
1941-07-16 00:00:00,-0.327229057726513,-0.49002621402800184,-0.44602122220543033,0.08196611101123347,-0.2453282734603696,-0.2324164801637208,-0.3074949635149074,0.07219508544993902
1941-08-16 00:00:00,-0.6708283709488063,-0.12953120249893535,-0.3758642067227779,-0.11724102021360858,-0.159810607329068,0.009763887673424461,-0.2844081758740505,-0.3414116897959374
1941-09-15 12:00:00,0.02050198048403218,-0.13191571849933897,-0.4768453534688963,-0.367030017811498,-0.14888986402954943,-0.2408986313804343,-0.0955959747360765,-0.22256615601130042
