time,latent_dim,latent,mu,logvar
1940-01-16 00:00:00,0,0.7608624,-0.011498399,-0.0068561584
1940-01-16 00:00:00,1,-1.701957,0.0051165707,0.0026315656
1940-01-16 00:00:00,2,0.7376339,-0.0028549284,0.0021932274
1940-02-15 00:00:00,0,-1.9206597,-0.014775962,-0.011350229
1940-02-15 00:00:00,1,-0.21531421,0.002912905,0.00019555911
1940-02-15 00:00:00,2,-1.3703036,-0.0033610165,0.0023957044
1940-03-16 00:00:00,0,0.7104011,-0.008177493,-0.0040680617
1940-03-16 00:00:00,1,-0.045208894,0.0041299798,0.0025401395
1940-03-16 00:00:00,2,-2.0527823,-0.0021136254,0.0024098903
1940-04-15 12:00:00,0,0.9411953,0.0036564246,-0.005115047
1940-04-15 12:00:00,1,0.27225816,-0.0008543581,0.00077185035
1940-04-15 12:00:00,2,-0.93374896,0.0026627332,-0.00028784573
1940-05-16 00:00:00,0,-0.44907427,0.0042622536,-0.0016652346
1940-05-16 00:00:00,1,1.2936692,-0.0026751086,6.791204e-06
1940-05-16 00:00:00,2,-0.0294918,0.0039530396,0.0015627146
1940-06-15 12:00:00,0,2.133423,0.0043308586,-0.0017535388
1940-06-15 12:00:00,1,-2.0530882,-0.0018746592,0.00042014942
1940-06-15 12:00:00,2,0.4507662,0.0026312917,0.0013143569
1940-07-16 00:00:00,0,1.0913883,0.0027728006,-1.7404556e-05
1940-07-16 00:00:00,1,-0.75351673,-0.0024744198,-0.0002084393
1940-07-16 00:00:00,2,-2.2620182,0.0027555078,0.0029802024
1940-08-16 00:00:00,0,0.2960574,0.0032066852,0.00043818355
1940-08-16 00:00:00,1,-1.7853054,-0.0027156137,6.156042e-06
1940-08-16 00:00:00,2,-1.1436291,0.0025699288,0.0027610213
1940-09-15 12:00:00,0,-0.54848564,0.0032948032,-0.0057216734
1940-09-15 12:00:00,1,-0.24746779,-0.0016156584,0.0019538943
1940-09-15 12:00:00,2,-0.041255664,0.0029279888,-0.00197424
1940-10-16 00:00:00,0,0.25589588,0.0043450296,-0.0015323162
1940-10-16 00:00:00,1,-0.038017254,-0.00013276562,0.0025015231
1940-10-16 00:00:00,2,0.86028534,0.0021179914,0.0004145801
1940-11-15 12:00:00,0,0.2787033,0.0038319603,0.0008726567
1940-11-15 12:00:00,1,1.2008132,-0.0007003583,0.0023839474
1940-11-15 12:00:00,2,-1.4930782,0.002563104,0.0029826462
1940-12-16 00:00:00,0,2.3904135,-0.013197813,-0.010246977
1940-12-16 00:00:00,1,0.47440463,0.0048980713,0.001957301
1940-12-16 00:00:00,2,-1.2334636,-0.0037381798,0.001771465
