sim,year,storm_index,unique_storm_id,signal,Frequency,Intensity,Duration,storm_day,daily_flow
0,2025,1,0_2025_1,4.946036261000216,1.0,51100.34880012683,4,1,45456.24851697742
0,2025,1,0_2025_1,4.946036261000216,1.0,51100.34880012683,4,2,51100.34880012683
0,2025,1,0_2025_1,4.946036261000216,1.0,51100.34880012683,4,3,27795.676663251885
0,2025,1,0_2025_1,4.946036261000216,1.0,51100.34880012683,4,4,16021.962094101522
0,2026,1,0_2026_1,1.648775072096029,2.0,79021.54519144239,3,1,76296.66432277196
0,2026,1,0_2026_1,1.648775072096029,2.0,79021.54519144239,3,2,79021.54519144239
0,2026,1,0_2026_1,1.648775072096029,2.0,79021.54519144239,3,3,69360.60392979269
0,2026,2,0_2026_2,1.648775072096029,2.0,29930.501203556847,2,1,29930.501203556847
0,2026,2,0_2026_2,1.648775072096029,2.0,29930.501203556847,2,2,14606.422308082749
0,2029,1,0_2029_1,2.8185157132163505,1.0,145223.89976037698,8,7,73345.40391938231
0,2029,1,0_2029_1,2.8185157132163505,1.0,145223.89976037698,8,6,99749.74933035995
0,2029,1,0_2029_1,2.8185157132163505,1.0,145223.89976037698,8,5,126573.21133516262
0,2029,1,0_2029_1,2.8185157132163505,1.0,145223.89976037698,8,8,51970.45763430519
0,2029,1,0_2029_1,2.8185157132163505,1.0,145223.89976037698,8,3,143547.43338507682
0,2029,1,0_2029_1,2.8185157132163505,1.0,145223.89976037698,8,2,145223.89976037698
0,2029,1,0_2029_1,2.8185157132163505,1.0,145223.89976037698,8,1,99121.07443962239
0,2029,1,0_2029_1,2.8185157132163505,1.0,145223.89976037698,8,4,142290.0836036017
0,2030,1,0_2030_1,3.2659908795097494,1.0,82185.210501813,6,5,82185.210501813
0,2030,1,0_2030_1,3.2659908795097494,1.0,82185.210501813,6,4,81661.7378234575
0,2030,1,0_2030_1,3.2659908795097494,1.0,82185.210501813,6,6,67004.50282950359
0,2030,1,0_2030_1,3.2659908795097494,1.0,82185.210501813,6,2,82185.210501813
