time,latent,alpha,beta,lambda
1940-01-16 00:00:00,2.533544,0.49958414,1.001129,0.49902073
1940-02-15 00:00:00,0.06605738,0.4999175,0.9985513,0.5006428
1940-03-16 00:00:00,0.030312633,0.4995629,1.0016435,0.49874318
1940-04-15 12:00:00,0.00031630258,0.49969572,0.99980456,0.4997934
1940-05-16 00:00:00,0.33182362,0.49990532,1.0005516,0.49962974
1940-06-15 12:00:00,0.018739235,0.50013304,1.0012605,0.4995034
1940-07-16 00:00:00,0.87275994,0.4996811,0.9997004,0.4998308
1940-08-16 00:00:00,0.075833425,0.49970102,0.9992207,0.5000907
1940-09-15 12:00:00,0.48681304,0.50025517,1.0025626,0.49897647
1940-10-16 00:00:00,0.53519773,0.49983504,1.0007471,0.4994619
1940-11-15 12:00:00,0.09899329,0.49984702,1.0000592,0.4998174
1940-12-16 00:00:00,0.6354431,0.49979177,0.9998062,0.49988863
1941-01-16 00:00:00,0.13624917,0.4997761,1.0013324,0.4991111
1941-02-14 12:00:00,1.05641,0.49966455,1.0000659,0.4996316
1941-03-16 00:00:00,0.286606,0.49968442,1.0019268,0.4987235
1941-04-15 12:00:00,0.15784465,0.4996725,1.0007813,0.49928242
1941-05-16 00:00:00,1.961369,0.49956053,1.000184,0.4994686
1941-06-15 12:00:00,0.9091471,0.4998899,1.0007181,0.49953118
1941-07-16 00:00:00,0.26016286,0.499837,1.0005684,0.49955308
1941-08-16 00:00:00,0.092941105,0.50000364,1.0003588,0.4998243
1941-09-15 12:00:00,0.08876735,0.49967524,0.9987651,0.5002931
1941-10-16 00:00:00,0.92813206,0.4998,1.0007188,0.49944097
1941-11-15 12:00:00,0.6850769,0.49939743,0.9999102,0.49944228
1941-12-16 00:00:00,0.025610218,0.49947166,1.0012684,0.49883893
1942-01-16 00:00:00,0.50766647,0.49970827,1.0011514,0.49913353
1942-02-14 12:00:00,0.45913187,0.49978328,1.0019715,0.4987999
1942-03-16 00:00:00,0.39806074,0.49954906,0.9999906,0.49955377
1942-04-15 12:00:00,0.5998261,0.49975118,1.0011083,0.49919793
1942-05-16 00:00:00,0.08269816,0.49964172,1.0000765,0.49960348
1942-06-15 12:00:00,0.08592843,0.49980402,1.0000604,0.4997738
1942-07-16 00:00:00,0.37535474,0.49972835,0.9991268,0.5001651
1942-08-16 00:00:00,1.6883957,0.4997519,0.9993664,0.5000687
1942-09-15 12:00:00,0.30607113,0.4995958,0.9983196,0.5004367
1942-10-16 00:00:00,0.01378106,0.5000703,1.00143,0.49935618
1942-11-15 12:00:00,0.07522902,0.49921355,1.0013877,0.49852175
1942-12-16 00:00:00,0.39783815,0.49933293,0.9998164,0.4994246
1943-01-16 00:00:00,0.20737697,0.4992424,1.0002886,0.49909836
1943-02-14 12:00:00,0.19886449,0.49948835,0.9994671,0.4997547
1943-03-16 00:00:00,1.0898544,0.49913156,1.0010854,0.49859038
1943-04-15 12:00:00,0.68265456,0.49968123,1.000903,0.4992304
1943-05-16 00:00:00,0.20248608,0.49977273,0.9992051,0.5001703
1943-06-15 12:00:00,1.3495126,0.49982056,1.0001745,0.49973336
1943-07-16 00:00:00,0.054705027,0.49986717,1.0000674,0.4998335
1943-08-16 00:00:00,0.2030903,0.49959537,0.9983398,0.5004262
1943-09-15 12:00:00,0.5976954,0.49965099,0.99852544,0.50038886
1943-10-16 00:00:00,0.496652,0.4997474,1.0011035,0.49919653
1943-11-15 12:00:00,0.16903898,0.49993357,1.0007261,0.49957082
1943-12-16 00:00:00,2.03326,0.49956533,1.0012782,0.49892762
1944-01-16 00:00:00,0.12192566,0.49944633,1.0001426,0.49937513
1944-02-15 00:00:00,0.014044229,0.4995204,1.0016563,0.49869442
1944-03-16 00:00:00,0.023203064,0.49953163,0.9996952,0.49968395
1944-04-15 12:00:00,0.010503967,0.49939537,0.99838984,0.50020075
1944-05-16 00:00:00,0.059292257,0.49979997,1.0007951,0.49940288
1944-06-15 12:00:00,1.3076334,0.49998534,1.0015388,0.49921715
1944-07-16 00:00:00,0.12892148,0.49966937,0.9990957,0.50012165
1944-08-16 00:00:00,0.040431187,0.49958917,0.99827373,0.5004531
1944-09-15 12:00:00,0.0031441944,0.4997583,0.9992794,0.5001187
1944-10-16 00:00:00,1.1703131,0.4996415,0.9999946,0.49964422
1944-11-15 12:00:00,0.011443885,0.49928722,0.9999538,0.49931028
1944-12-16 00:00:00,0.011831965,0.4994597,0.99954444,0.49968734
1945-01-16 00:00:00,0.0699367,0.49993002,1.001661,0.49910104
1945-02-14 12:00:00,0.0008499637,0.49895453,1.0007272,0.49859196
1945-03-16 00:00:00,0.1829472,0.49951375,1.0017093,0.49866137
1945-04-15 12:00:00,0.00048661756,0.49993291,1.0006821,0.49959213
1945-05-16 00:00:00,1.3407977,0.4995847,0.9990804,0.5000445
1945-06-15 12:00:00,0.2362165,0.4999897,1.001267,0.499357
1945-07-16 00:00:00,0.9009717,0.49969974,0.998722,0.50033915
1945-08-16 00:00:00,0.42380702,0.49976295,0.9991148,0.50020576
1945-09-15 12:00:00,0.95583797,0.49971038,0.9985678,0.50042707
1945-10-16 00:00:00,0.23016247,0.4991917,0.9991153,0.49963373
1945-11-15 12:00:00,0.9306541,0.4995794,1.000248,0.49945557
1945-12-16 00:00:00,0.12698756,0.49954987,1.0007294,0.49918574
1946-01-16 00:00:00,0.19610254,0.49943998,0.999938,0.49947095
1946-02-14 12:00:00,0.0041129445,0.49962714,1.0012543,0.49900123
1946-03-16 00:00:00,0.21191426,0.49920177,1.001256,0.49857557
1946-04-15 12:00:00,0.28749222,0.49995148,1.0001546,0.4998742
1946-05-16 00:00:00,1.1563344,0.49995106,1.0009364,0.49948335
1946-06-15 12:00:00,0.4542326,0.4996478,0.99860764,0.50034446
1946-07-16 00:00:00,0.6902472,0.5000359,1.0000088,0.5000315
1946-08-16 00:00:00,1.2403384e-06,0.499666,0.99895465,0.5001889
1946-09-15 12:00:00,0.06897432,0.49964803,0.9982662,0.5005158
