sim,year,storm_index,unique_storm_id,signal,Frequency,Intensity,Duration,storm_day,daily_flow
0,2008,0,0_2008_0,3.5546725610611905,0.0,0.0,0,0,0
0,2009,1,0_2009_1,2.284936507044539,1.0,23856.837975677387,6,1,14754.35366076806
0,2009,1,0_2009_1,2.284936507044539,1.0,23856.837975677387,6,2,20227.742922020727
0,2009,1,0_2009_1,2.284936507044539,1.0,23856.837975677387,6,3,23856.837975677387
0,2009,1,0_2009_1,2.284936507044539,1.0,23856.837975677387,6,4,17044.84807987923
0,2009,1,0_2009_1,2.284936507044539,1.0,23856.837975677387,6,5,12463.85924165689
0,2009,1,0_2009_1,2.284936507044539,1.0,23856.837975677387,6,6,10708.805076363915
0,2010,1,0_2010_1,2.1175963257231607,1.0,6176.389128998055,1,1,6176.389128998055
0,2011,0,0_2011_0,0.6167156509554121,0.0,0.0,0,0,0
0,2012,1,0_2012_1,3.412226015329186,3.0,104813.29728723616,5,5,28267.82866231521
0,2012,1,0_2012_1,3.412226015329186,3.0,104813.29728723616,5,4,104813.29728723616
0,2012,1,0_2012_1,3.412226015329186,3.0,104813.29728723616,5,3,64714.27067355869
0,2012,1,0_2012_1,3.412226015329186,3.0,104813.29728723616,5,2,86550.37427506622
0,2012,1,0_2012_1,3.412226015329186,3.0,104813.29728723616,5,1,37002.27010291822
0,2012,2,0_2012_2,3.412226015329186,3.0,44960.009661132935,8,8,37875.40207816653
0,2012,2,0_2012_2,3.412226015329186,3.0,44960.009661132935,8,7,38857.81741428174
0,2012,2,0_2012_2,3.412226015329186,3.0,44960.009661132935,8,3,41255.84347953655
0,2012,2,0_2012_2,3.412226015329186,3.0,44960.009661132935,8,5,41399.92315873971
0,2012,2,0_2012_2,3.412226015329186,3.0,44960.009661132935,8,4,45071.71686231345
0,2012,2,0_2012_2,3.412226015329186,3.0,44960.009661132935,8,2,39384.277320676876
0,2012,2,0_2012_2,3.412226015329186,3.0,44960.009661132935,8,1,37739.159624647946
0,2012,2,0_2012_2,3.412226015329186,3.0,44960.009661132935,8,6,36007.92716499561
0,2012,3,0_2012_3,3.412226015329186,3.0,116608.7169658668,3,3,102352.47884151318
0,2012,3,0_2012_3,3.412226015329186,3.0,116608.7169658668,3,2,116608.7169658668
0,2012,3,0_2012_3,3.412226015329186,3.0,116608.7169658668,3,1,112587.7267256645
